5.894208223302286353e-10 6.005392024709266596e-10 1.711126182799056157e-09 5.973929303823902997e-09 2.746856159052329385e-09 -4.899505473017643645e-10 -8.946141286711396900e-10
6.193681137891278411e-11 -3.217846321830930530e-10 1.482659214580736935e-09 -1.382322722330987633e-10 6.285074154203242358e-09 9.413713774553279163e-10 1.994994998317966580e-09
5.527018357589236018e-10 2.056786327424887777e-09 1.371236677785131068e-09 5.075876597715343489e-09 9.765007200117051751e-09 4.581841998465182282e-09 1.247391416495760321e-10
6.451441539683028153e-10 2.115946386747144258e-09 5.259250576996569347e-09 4.476505292436936734e-09 7.730530796358354752e-09 2.866735506844033431e-09 4.124211435771738058e-10
-2.390691789732430393e-10 1.298147267160489650e-10 6.571976815113022509e-09 8.075250621175482873e-09 9.498032915783807797e-09 2.342339066817885186e-09 7.509098420308491265e-10
3.776283435175470559e-11 3.490428020405757921e-09 6.063745558908101268e-09 5.524029773538773382e-09 6.111075011008581172e-09 7.106720168165747851e-09 1.320913894975640536e-10
1.293098178521798281e-10 5.822130374499623300e-10 2.371386195771138841e-09 8.595841870030057490e-09 7.641265855019695856e-09 -3.964683145353146826e-09 3.493225514784606221e-10
9.316375775944546309e-11 8.884667609663542416e-10 2.357055830643516284e-09 2.893369688131695925e-09 9.551796823597945261e-10 -1.589706059994105417e-09 -7.172108561546354966e-10
-3.032256702206060102e-10 5.402648730310549250e-11 3.202062080271710390e-09 6.587435407794088160e-09 5.553558466119676730e-09 -1.935023391739256228e-09 -5.039741001546120706e-11
-5.213836011132430983e-11 -7.783564099801994640e-11 2.636635562807948732e-09 6.234439096770920105e-09 7.668807076900748561e-09 3.374008386528336698e-09 1.969444925563698454e-09
3.212840870235081515e-10 2.985261361809723474e-09 7.696792414020090368e-09 6.246571338860003298e-09 7.431601484772793915e-09 -7.728102382890336434e-10 4.716820405677468467e-10
4.755966348529523033e-10 -5.042367696020766932e-10 1.555907845824385437e-09 4.229360661103655813e-09 1.153762447043413000e-09 5.168926872589779425e-09 2.127888190023514038e-09
2.295414226195563626e-10 1.351836694881451595e-09 4.369436317213734652e-09 7.008312245772279125e-09 5.319261864649130693e-09 4.444650988239740648e-10 3.843812021520251248e-10
2.055217042841652135e-10 1.113519335238031904e-09 3.064364099371547066e-09 7.319461750920254161e-09 7.212947776345214165e-09 8.307304450050662969e-09 3.504085690667364433e-09
-4.126007064718411491e-13 2.385615689567800415e-10 2.726989774525690749e-09 7.552932724594116054e-09 3.064700271054856015e-09 5.725571857764173944e-09 1.135800634002291743e-09
9.700941179991242160e-11 2.201725462059113568e-09 3.895485676654620157e-09 5.569910203885756938e-09 6.668798613986463971e-09 4.549541456706687385e-09 -5.143561294256162227e-10
2.955653516845129513e-11 3.461147374287340141e-10 2.233406459773036521e-09 5.706837106493902600e-09 2.320461084425696610e-09 4.146671334142868381e-09 4.985786366366863198e-11
3.114560837012943445e-10 1.921769024403366796e-09 1.303660670230478482e-09 7.517544135219084152e-09 3.683535658945106886e-09 -1.682846611064537638e-09 5.128935746928195273e-10
9.231267734201394448e-11 1.687540886504023898e-09 5.162538668246579254e-09 1.115423236912262138e-08 5.936814291002855761e-09 5.420985872091574485e-09 2.156446473301162976e-09
6.594963100623322369e-12 1.227761947265853859e-09 5.715138106787248939e-09 9.684203767951227643e-09 1.103161544635663481e-08 1.542071439077602456e-09 1.548334127557495464e-09
5.354173260158841605e-10 1.512639499877237201e-09 3.493840340016067020e-09 1.167420618732699495e-09 2.952945360080920011e-09 2.911468517572852837e-09 -9.271370036090822158e-10
3.460258532612437967e-10 7.459200658375302187e-10 1.703450205227568067e-09 5.486560441475164560e-09 1.852163361489168933e-09 3.437975452920258943e-11 1.169626233482068674e-09
6.734583987421190317e-10 3.876844199804902545e-09 3.511070376336170973e-09 4.806202435251047247e-09 6.131310588745540418e-09 4.785106690529509507e-09 3.155979058491675903e-10
-5.540198584765185226e-11 1.063364337315425890e-09 3.686563426824335252e-09 9.249689960689942625e-09 5.141400495791030216e-09 1.095092966115147686e-09 8.121225036405652412e-10
1.748770348079990195e-10 4.538847858509347617e-10 2.868932029623113438e-09 8.696386377873853001e-09 6.768518149830288533e-09 3.619499112117055172e-09 2.643315441673515297e-09
4.348219848450295438e-12 4.117446642131066144e-10 2.436981523058973197e-09 8.118941458119107068e-09 4.640349681052403518e-09 3.222757448111445496e-09 -8.157162820093682479e-10
7.063039291962786047e-10 2.417753079364748781e-09 2.894734685099710911e-09 3.752154013435340217e-09 1.873830770553994546e-09 -6.522430140990264790e-11 1.105722034445831228e-09
-7.792078348695629626e-11 1.244364568174787640e-09 8.981246451711677692e-10 5.021809554314258829e-09 2.775272384998794640e-09 2.731025192276448304e-09 3.165535058529649783e-09
