# Covariance matrix <beta_j1 beta_j2>
8.919169116585797298e-21 1.905523355821597597e-19 1.357769189608948171e-20 3.572544188051539164e-21 1.573453467106055194e-20 -8.757787706693397935e-21 -1.205020137825754502e-21 -1.918292721955293000e-21
1.905523355821597597e-19 6.442980365361768014e-18 1.299039709034340939e-18 1.428162592246647974e-19 1.440888758478340913e-19 -4.401442085945915579e-20 -2.008393281670688191e-19 3.201209701810954706e-21
1.357769189608948171e-20 1.299039709034340939e-18 8.312892722207758503e-18 7.752867456437778135e-19 -1.943131820490716667e-19 -4.663884103009275951e-21 -3.397565702072840342e-19 -4.599178546439479644e-19
3.572544188051539164e-21 1.428162592246647974e-19 7.752867456437778135e-19 1.023970525165112944e-17 1.212706787386452800e-18 2.433944239339255605e-19 -2.884562711739772153e-19 -2.710002681484908117e-19
1.573453467106055194e-20 1.440888758478340913e-19 -1.943131820490716667e-19 1.212706787386452800e-18 1.399415307042284451e-17 1.679230688178684454e-18 4.064632262074697110e-19 6.247538263249615210e-19
-8.757787706693397935e-21 -4.401442085945915579e-20 -4.663884103009275951e-21 2.433944239339255605e-19 1.679230688178684454e-18 1.569179965988549725e-17 2.675427272938913227e-18 8.313988301971529433e-21
-1.205020137825754502e-21 -2.008393281670688191e-19 -3.397565702072840342e-19 -2.884562711739772153e-19 4.064632262074697110e-19 2.675427272938913227e-18 1.815704866173299152e-17 2.902981747460866991e-18
-1.918292721955293000e-21 3.201209701810954706e-21 -4.599178546439479644e-19 -2.710002681484908117e-19 6.247538263249615210e-19 8.313988301971529433e-21 2.902981747460866991e-18 5.453372230046444286e-18
