5.625496177320420375e-10 1.010879129194898911e-10 4.125318502828496455e-10 4.612039667171806317e-10 1.818537502043934795e-09 4.660849726352621458e-09 1.837695209749689910e-09 1.938390977059240765e-09 1.013619655232356145e-09 -2.007122523044687277e-09 -5.633119525545646110e-10
-1.234101864887163142e-11 2.794286095852627015e-10 -3.818326926996301807e-10 2.870185604657342247e-11 1.741651066213430911e-09 1.446770399912729170e-10 -8.262834655159647562e-10 5.909662495287989228e-09 2.472998113506969207e-09 -5.628982533108632459e-10 1.512705749885536950e-09
5.034838350371159299e-10 1.851554171847460539e-10 1.603349088897763770e-09 1.113387931656704525e-09 1.031744275149249764e-09 3.120781691896166314e-09 4.511345709427269921e-09 6.532663610250655385e-09 3.085630336377849395e-09 2.273442965008344839e-09 -4.321602773605444627e-10
4.682194645735240368e-10 6.655801558762002237e-10 1.364723351960711340e-09 3.185960874319347709e-09 2.907788208373566909e-09 1.207488874252493618e-09 5.714731182921006412e-09 4.775943374080153437e-09 1.166111284863655256e-09 2.143729448550817028e-09 -9.354992795576430648e-11
-1.182558573873511227e-10 -4.544924777921092410e-10 9.790009432674047323e-11 2.852330699984073081e-09 5.116748853603776722e-09 5.188287272572351501e-09 5.681681555966139684e-09 5.384487617616924947e-09 2.066275676405441785e-09 5.802098909461114326e-10 7.337329782164067423e-10
2.457347257320187189e-11 4.961792742378618407e-11 2.827850662978540440e-09 4.059751208871641664e-09 3.526651772735212326e-09 3.781123059531920258e-09 2.430299175359345786e-09 4.021470545921504450e-09 6.298533912045571342e-09 1.354221577173567388e-09 9.341365950569909321e-11
1.416365838904942186e-10 -4.637251100780822233e-11 4.222086559630507029e-10 1.691992529608917450e-09 9.886657507109790544e-10 3.135494232929042330e-09 1.107280648785844492e-08 1.790366064361296252e-09 -4.928049618457369699e-10 -3.881059466565720376e-09 8.823416476320252875e-10
3.015130684004695301e-11 2.370491846360640659e-10 5.785062809540982158e-10 5.941883042823413989e-10 2.654230972091079319e-09 2.203475335913826879e-09 -7.210362250184906507e-10 1.559198434964350284e-09 -9.444092892620349421e-12 -1.652092540002751795e-09 -5.952207810746811154e-10
-3.425371913509346071e-10 1.478874867412943224e-10 -1.781853291423844009e-10 1.523569355362531201e-09 2.147592874788815114e-09 4.206522654751596841e-09 2.877451408873485574e-09 4.656377587825470610e-09 -1.143450818551613312e-09 -5.644480191796806639e-10 -2.218848229351748241e-10
-4.239667576747804747e-11 -3.664770051573257269e-11 6.449742090095481619e-11 8.918628620856898831e-10 2.033848371757834427e-09 2.998854489410606707e-09 5.458316621351493660e-09 5.184547607875538956e-09 2.471832740286493114e-09 9.691252955860239340e-10 1.759901038274234655e-09
6.822294716974727124e-11 9.520010343631238468e-10 1.745211217103735519e-09 4.930171261978563059e-09 4.008471414977867656e-09 3.854962288467564535e-09 3.997306056480984196e-09 5.035663372101149059e-09 -6.031733353791539557e-12 -3.815208507501176273e-10 1.755910186824749198e-10
3.883040958188717753e-10 3.283893704344071088e-10 -6.768011912355414897e-10 2.909168178782666472e-10 1.833710155563326165e-09 3.077978385652865426e-09 7.679540002972032576e-10 1.071495119780469209e-09 1.435632028920315971e-09 4.897405725701651642e-09 7.909346833881606786e-10
3.178216528173352985e-12 8.515648401692274595e-10 5.999585238776547816e-10 2.144787081039235615e-09 3.229612589107667887e-09 4.501177380858578603e-09 3.390947270866253521e-09 3.163176047423652730e-09 -4.803250718128401330e-10 1.972480064301295401e-09 -2.684321813561779839e-10
7.579228433488587169e-11 4.880344238281349667e-10 6.600846605559378907e-10 1.279191534878057363e-09 2.993887764693045020e-09 4.669875004013551125e-09 4.257457389806036956e-09 4.125692253847079243e-09 4.052167747518471588e-09 6.233695342816468523e-09 1.890766394315981030e-09
1.171176198085070431e-10 -4.421415943390554526e-10 3.466362520010081644e-10 1.963900803550255526e-09 1.271490575170032659e-09 4.809401000613782765e-09 4.108847678217946425e-09 1.427474402299175799e-09 1.978681297184355815e-09 4.534954007572177562e-09 3.282124764320855521e-10
5.325251351805716258e-11 1.646111492590262823e-10 1.592247212239551946e-09 2.892564271735755781e-09 2.044097657923330318e-09 3.231755714721882908e-09 3.725824639302410727e-09 4.243039938240699337e-09 3.705875581132584985e-09 1.173506011092504609e-09 -3.600393038981987176e-10
3.662255640927197830e-11 -2.658196831704612680e-11 1.478402440178424042e-10 1.034106006504361479e-09 1.717111659693027929e-09 3.693730339319689945e-09 3.843614452710673244e-09 1.946746688321569487e-10 2.441850471336064632e-09 1.594057995689650706e-09 1.556830478001637113e-10
2.107331605119715954e-10 3.789138677081924679e-10 1.550133197998716216e-09 6.558203692950163079e-10 1.308088409932107629e-09 4.666882002920506048e-09 5.080063911667716239e-09 8.466317116817726140e-10 -1.981839397849348676e-09 2.991930289788192004e-10 5.529564323367602503e-10
-7.694017561817251436e-12 3.762194603316595070e-10 1.240948308211204409e-09 1.889211458934171394e-09 4.531359585790558087e-09 6.958773034310509728e-09 5.551166552124339304e-09 3.188648160412769142e-09 3.080503841075949811e-09 3.717460163142574117e-09 1.084684362107965986e-09
