# Covariance matrix <beta_j1 beta_j2>
3.229510006796185732e-20 1.487197345274518084e-20 5.453995413284037874e-20 2.161308322065779537e-20 9.960566992149331661e-21 -8.376206416216264411e-21 -2.157606196455974469e-20 -5.173001004076299492e-21 -1.656626028914633516e-20 2.249261499761748131e-21
1.487197345274518084e-20 5.357040875452854651e-19 2.704773016372323942e-19 1.630678046546793199e-19 1.299921071401388140e-19 9.303869579533938937e-20 5.225210387527681756e-20 -4.622323717273697011e-20 -2.051667017441602629e-21 5.694422959898487567e-21
5.453995413284037874e-20 2.704773016372323942e-19 1.012780933890562768e-18 5.607989814992257923e-19 8.352278495280782913e-20 1.845388964135374316e-20 4.533062824599008416e-20 -1.098286627854464947e-20 1.806210187745426588e-20 3.432257432200017019e-20
2.161308322065779537e-20 1.630678046546793199e-19 5.607989814992257923e-19 1.794400373773092752e-18 5.259117387221368058e-19 -3.940512192497528938e-21 -1.607462913723125162e-20 -6.385107840196605178e-20 5.970725048356807093e-20 -4.436668416586233979e-20
9.960566992149331661e-21 1.299921071401388140e-19 8.352278495280782913e-20 5.259117387221368058e-19 2.399635597014752307e-18 5.497625202462511659e-19 -1.388331841687358910e-20 -3.980165484738728012e-20 -1.160459910249331001e-20 -6.784872539778991525e-20
-8.376206416216264411e-21 9.303869579533938937e-20 1.845388964135374316e-20 -3.940512192497528938e-21 5.497625202462511659e-19 3.276274606027135943e-18 6.333233166897343627e-19 -2.228928820703042437e-20 2.287415007566120222e-19 1.346975596208236672e-19
-2.157606196455974469e-20 5.225210387527681756e-20 4.533062824599008416e-20 -1.607462913723125162e-20 -1.388331841687358910e-20 6.333233166897343627e-19 4.007836850933365898e-18 6.537550287249422225e-19 -8.116423045388651719e-20 -4.897156103396655020e-20
-5.173001004076299492e-21 -4.622323717273697011e-20 -1.098286627854464947e-20 -6.385107840196605178e-20 -3.980165484738728012e-20 -2.228928820703042437e-20 6.537550287249422225e-19 4.337720084455029334e-18 9.186103656650597454e-19 5.693185956389409911e-20
-1.656626028914633516e-20 -2.051667017441602629e-21 1.806210187745426588e-20 5.970725048356807093e-20 -1.160459910249331001e-20 2.287415007566120222e-19 -8.116423045388651719e-20 9.186103656650597454e-19 4.780711074740179201e-18 5.272253863887886544e-19
2.249261499761748131e-21 5.694422959898487567e-21 3.432257432200017019e-20 -4.436668416586233979e-20 -6.784872539778991525e-20 1.346975596208236672e-19 -4.897156103396655020e-20 5.693185956389409911e-20 5.272253863887886544e-19 1.273811657795500284e-18
