1.656979104416906421e-10 7.608947258717908999e-09 1.912911983307172039e-08 1.469490527199555534e-08 8.550730514641561775e-09 4.141724665015432338e-09
1.223704323973462197e-09 3.118695744902786387e-09 1.426124375341994207e-08 1.337102542580721214e-08 9.399785801791273853e-09 -1.556962959218109719e-09
-1.007133961988814285e-10 4.955009039864679144e-09 1.782672913406626828e-08 1.686152633937988381e-08 2.696476129325835088e-09 -1.742954151988376026e-10
3.367054189138486658e-10 8.923859616913068451e-09 1.405360327757485955e-08 2.517027094623279043e-08 1.094803496913469122e-08 3.203269214368585494e-09
1.022579791879714893e-09 7.828378399078302955e-09 2.266322507886841043e-08 2.284553762280114068e-08 5.619497204841037538e-09 3.527091421739664417e-09
1.309406201335829024e-09 1.452538503771245255e-08 1.490671327845051767e-08 8.798187616999756712e-09 6.525869573454806965e-09 5.155796451711317187e-09
8.188452422837492145e-10 8.274691905632068350e-09 1.783543313125163923e-08 1.479723058841813054e-08 5.817131899612101858e-09 3.406204569695784449e-09
7.590154963680995772e-10 6.151648859752805179e-09 1.714759287587707409e-08 2.482440186041320900e-08 1.079495107487575971e-08 -2.506329199944022332e-10
9.978778640601908610e-10 5.518628269733609735e-09 1.685429518282170005e-08 1.608703014839058370e-08 2.465602184525553147e-09 1.139147215834434823e-09
2.157213080631774814e-09 1.031044743221872260e-08 1.322993892401842198e-08 1.584188965789038908e-08 9.755441122398721202e-09 4.937044674080801732e-09
9.518552298502682203e-10 6.646298004356555431e-09 1.384337314018144151e-08 2.174527303441505602e-08 4.040446352330803180e-09 -1.143271378927325901e-09
-6.459187353572672979e-10 2.369462476975404256e-09 2.407016312701593769e-08 2.847660459124550803e-08 1.316440081972717897e-08 4.166439609305275878e-09
3.132259479524083451e-10 6.325560207246568162e-09 1.928360443019514841e-08 1.760369522252156593e-08 1.202559494803454810e-08 -2.722082138062200161e-09
2.211540511209621358e-10 6.866149471096132009e-09 2.129349884135220904e-08 1.978431037599037468e-08 8.144352634773400651e-09 1.804323133129899769e-09
2.974986247184767119e-10 7.469007855268216309e-09 1.708483078746708160e-08 1.703231497993455155e-08 1.277262191845320323e-08 -1.435786079179554058e-09
7.829251978743752902e-10 1.525022980709182772e-08 1.198909111839747119e-08 2.186572956958144070e-08 1.386275259462330816e-08 4.423174256146494839e-09
7.637339191795024865e-10 2.853620676623371445e-09 1.484997550426388719e-08 1.591629178378682862e-08 1.688234525135426698e-08 -2.587858544221786646e-09
2.238956708580478986e-09 1.268344676366258796e-08 1.805454468433863939e-08 2.342229980299228865e-08 1.745853960483933068e-08 2.740919192656864415e-09
5.054957129319901531e-10 4.616674033812983234e-09 1.376720667817423388e-08 2.018449454482396556e-08 1.178011863166283771e-08 2.139648141651472437e-09
2.098974663344599256e-09 1.290641568177720289e-08 1.477722461655370653e-08 2.532185499660496966e-08 9.852237684316805284e-09 9.910503128630139002e-11
1.612997012877475799e-09 6.198531384789976738e-09 1.817686976907690772e-08 1.771194324651755241e-08 3.177616226126569195e-09 -1.527261947339747816e-09
1.727376915791709551e-09 6.465390390357861519e-09 1.652730618342709698e-08 1.432659895661837983e-08 1.069125230921545271e-08 -3.991827135810097176e-10
1.014881120921663395e-09 7.177312164448483458e-09 1.374033124197495161e-08 2.352258070549271612e-08 1.140822324165295965e-08 2.084022971909827480e-09
3.806579543345236600e-09 1.085875774189577524e-08 1.245408159654044423e-08 2.338927695057926793e-08 7.070766064349316283e-09 1.165419426208460331e-09
5.318368019032477835e-10 1.100031244641820743e-08 2.006227509398934958e-08 2.687241398902793255e-08 1.543514200652441141e-08 1.127755611451265382e-10
1.471746113791836098e-09 6.229950178245996964e-09 1.858078177164872135e-08 2.353814505958584488e-08 9.851844157762651900e-09 -3.102634024328814596e-09
-2.477373555561741883e-10 6.238176779465043053e-09 1.773488509375606793e-08 2.292381549147456681e-08 1.342202821848455854e-08 1.556775809584635415e-09
1.589863886672537450e-09 6.129453863717345117e-09 1.710050190960686946e-08 1.795416249027720693e-08 -4.278704453657375658e-09 -1.727033122565023410e-09
1.854406140784142384e-09 1.080648168610251766e-08 2.030410793818383897e-08 1.289070361883101404e-08 1.717332054379088430e-08 -2.374509368040967671e-09
1.257145817279007509e-09 6.555566022655261750e-09 2.008097145474991720e-08 2.056590372153983715e-08 6.312038065094659256e-09 -2.987557084045981282e-09
1.850754320365167624e-09 8.022825163894265038e-09 1.408663791594222818e-08 1.680936938091958409e-08 1.155947258130542657e-08 3.971491262013661736e-09
4.903973591092049676e-10 7.386640395708986268e-09 1.849341546175799503e-08 1.287209272602061473e-08 8.725737410043048487e-09 1.124338979472721445e-09
1.009464586532688334e-09 8.504291912198328259e-09 1.529906648517375026e-08 2.189140401765387427e-08 1.275513903881498408e-08 -8.900242051220231093e-10
-9.199340466125973399e-12 8.894856815198992368e-09 2.295915739188949197e-08 2.297662810708934162e-08 6.717734927619487896e-09 -1.181106481348272659e-09
1.910239006005521399e-09 7.796958709872349664e-09 1.589402268883416903e-08 2.325468114051118179e-08 1.041133644992969488e-08 4.236598731941291939e-09
9.033696470250783720e-10 7.761741963394414809e-09 1.868615247788455540e-08 6.050975763021609981e-09 9.751301416673111568e-09 3.505747114498099775e-09
1.239053732711528082e-09 7.052251668904276563e-09 1.539867932866289990e-08 1.348021119129321443e-08 8.403709785596951330e-09 6.587528976664276621e-09
1.757649227917496818e-10 6.830059839417343900e-09 9.820127664522675761e-09 1.607988830866098619e-08 1.043534183186484204e-08 1.595485974440267970e-09
3.048472898292603691e-09 1.540842270356050512e-08 1.971722218427432230e-08 2.273201389397233567e-08 1.686721823305628613e-08 6.151668906033977108e-09
9.482493233459805039e-10 1.211440114137441681e-08 1.364434224466473504e-08 2.283454680600664493e-08 1.364637962481806417e-08 2.385994988573656536e-09
1.391845562710408214e-09 1.089661707465587948e-08 1.723327526705622808e-08 2.320644659668309796e-08 1.453141024560698651e-08 1.427298541084717644e-09
2.106164273113283546e-09 4.082600982295539283e-09 1.019296370593548977e-08 1.591844849171574616e-08 1.153060970342863765e-08 3.578337316031086841e-09
1.233826182946251296e-09 1.216354740020050221e-08 1.497664082253968935e-08 1.573715967174801032e-08 1.147488758662354891e-08 6.669575438497774033e-10
1.287200531479017283e-09 5.742961460181737865e-09 1.501161002789039988e-08 2.044344221704552741e-08 4.132551703801703781e-09 -4.554609213907988591e-09
3.535479176479093670e-10 9.168136065245955423e-09 2.037641828319260576e-08 1.835175564368220973e-08 7.222319363843943852e-09 4.422057390249605146e-09
2.134312387100907255e-10 3.547169844444623799e-09 1.468067087337889785e-08 1.685941964937623755e-08 9.862993583927344671e-09 3.661376004357304564e-09
2.819330621393004302e-09 6.590047569402853080e-09 1.108238778318267776e-08 2.573092146563812695e-08 1.323738020846529371e-08 -5.742422578608564567e-10
4.410568705527998816e-10 6.286088832623059735e-09 1.464677756032392356e-08 1.371195679570365211e-08 8.405554566252498024e-09 -1.896524276030565403e-09
1.324640023626694994e-09 6.842257984427804351e-09 1.751039223425038131e-08 2.043694359369846350e-08 8.675913931895852892e-09 -1.524594672160873408e-09
5.986930859947054888e-10 8.329411382925506661e-09 1.204844726377335713e-08 1.896484079778236546e-08 1.114443177851156895e-08 2.353246498191386586e-09
4.412065190108176429e-10 6.109308285541851671e-09 1.204621234498938801e-08 2.298990973497181861e-08 6.367914462242622506e-09 1.526432017428085345e-09
-1.457572123526794295e-10 7.458209843878509008e-09 1.905589137680527378e-08 1.971975496070960768e-08 1.265823316886878284e-08 2.567605537313329750e-09
1.379452229688245383e-09 8.482620777605951513e-09 1.808510916857826516e-08 1.767373855702790037e-08 1.268487671772913694e-08 1.711593650274898594e-09
-6.337517515122040826e-10 8.437158747667228110e-09 1.749705999398834285e-08 1.916230156205413163e-08 8.867424074221262421e-09 -3.507929505657883698e-09
1.655310423236129032e-09 5.735787525834639029e-09 1.427707266063126295e-08 1.499596397423362090e-08 6.201926458355097848e-09 1.619310144801074839e-09
6.676936830167663146e-10 7.857183362089019851e-09 1.717914441396546321e-08 1.408739330184557427e-08 2.453754750642231707e-09 7.304628217314541768e-10
3.184883018510203130e-09 9.777901170064839746e-09 1.613931253265480937e-08 1.844504815000571286e-08 5.838530367879335447e-09 2.723956069079019835e-09
-5.514948004928223363e-11 4.073642998124152203e-09 1.516731986159389546e-08 2.305459206089257914e-08 1.777961410068680356e-08 2.039610632338728139e-09
4.103934384842703546e-10 1.171072177482595625e-08 1.713182256111983827e-08 1.342869877726714178e-08 1.328044232691696917e-08 3.109575038978375860e-09
3.594484439527765595e-10 1.286780147010666814e-08 1.696800587831158609e-08 2.161989173140828072e-08 1.038867143556010152e-08 1.290894781434438994e-09
1.306295066694131827e-09 5.473295782226877670e-09 1.244819493946270017e-08 2.519729160429991069e-08 1.365713576652872025e-08 9.899730333866454477e-09
4.594789479169428848e-10 1.008887563003145745e-08 2.096763521123591097e-08 1.907510940248946180e-08 1.953582457572269557e-09 1.440492311630878817e-09
-8.177990931288417774e-10 7.946864172614061303e-09 2.074575077834927134e-08 1.839783878186247880e-08 1.760573568708561861e-08 3.831587410970401809e-09
2.375977250202566452e-09 1.014723622122907160e-08 1.842591760483757314e-08 2.055896386976117102e-08 7.721562981790830722e-09 1.097958126711802739e-09
3.170334912914505830e-11 4.915569331715237094e-09 1.417076565598465062e-08 2.172988422159978303e-08 9.206884056048471615e-09 4.830709899566257639e-09
2.579874281104054656e-09 5.818303399662073876e-09 9.656381862861694730e-09 1.476651571075182789e-08 7.966642934523611848e-09 3.717660730778111749e-09
7.325656958437694480e-10 8.037487941683541312e-09 1.855584735003720097e-08 1.692917961904591956e-08 2.268430946938464683e-08 7.169331379960102226e-09
3.497859361529521265e-10 3.077689889577656959e-09 1.187626194272396868e-08 9.002075642553597970e-09 8.337567239726995961e-09 3.424810028831248196e-09
2.141931238865082151e-09 6.145827186409736451e-09 1.417211659561177068e-08 1.943996882371399829e-08 1.021780302567143548e-08 1.531386523377345798e-09
3.708594885718876673e-10 6.834294007449762734e-09 1.692251115373313980e-08 2.277371092754497689e-08 9.999607281203949230e-09 3.155755124529844256e-10
2.870035280988007386e-10 2.971351286239389028e-09 9.753815729057096338e-09 1.741315142733513669e-08 1.371136350921685292e-08 2.774531663962016757e-09
1.319283535470118121e-09 7.481943101289355031e-09 1.469779484554212708e-08 1.532593741997252168e-08 8.474080684209366516e-09 -1.099811458016602912e-09
8.023095550443966201e-10 4.813224627374626135e-09 1.690961130756361119e-08 2.079124876365907438e-08 1.723609327220746389e-08 6.529444782681659098e-09
8.065812934851482647e-10 1.260083589577758090e-08 1.395374202377303107e-08 1.469027840577217113e-08 9.424672256061242637e-09 3.179724484573312405e-09
2.308000047008010287e-09 8.253595324297938183e-09 1.068565807739057048e-08 2.402354936948488622e-08 7.638195470810632279e-09 4.510483684510069294e-09
1.374372902098919700e-09 5.395127871876770636e-09 1.495110873588789518e-08 2.213831056683853358e-08 7.903348774388623811e-09 -7.090762287235632799e-10
4.228791073573913498e-09 1.514124664688420561e-08 1.448972294519498516e-08 1.816928775045366259e-08 7.508858007943857802e-09 -1.128159920536561060e-09
1.649544324296038700e-09 7.507298395460315157e-09 9.519333896857062380e-09 1.475761501932561113e-08 1.751780675842774178e-08 1.189517392697747410e-08
1.060275258929477908e-09 8.176771319320175585e-09 1.671407249654717434e-08 2.009799661055169253e-08 1.694496172140942269e-08 4.346168846168888737e-09
4.631894993220691631e-10 5.499002226080139496e-09 1.259963650040901791e-08 1.734047299235912125e-08 1.123690191567042895e-08 2.265846343516667197e-09
1.665831678901257299e-10 3.986554564379166641e-09 1.112080995089319352e-08 1.835956298794371680e-08 9.635559828946713739e-09 7.801890761141322411e-10
1.557987366181627362e-09 1.199974856021979165e-08 1.790528374453873603e-08 9.521408882498576463e-09 2.981364091085301859e-09 1.367482914366002845e-09
9.937943438691454174e-10 1.069886280448259728e-08 4.524949316098941002e-09 1.102117666070217439e-08 5.124207757698221031e-09 4.440670305593929477e-09
2.047036134060918646e-09 3.466316892953484443e-09 1.142183065436544842e-08 2.005721975122274362e-08 1.826860957165964174e-08 2.798973201257093353e-09
-7.857326720485909948e-10 9.850305116533305751e-09 1.304042935923451699e-08 2.322931271409347797e-08 1.044538983591666402e-08 -1.741745261481306238e-09
1.997151421195023688e-09 6.405620959297860340e-09 1.342211631948341549e-08 1.111509476980614182e-08 1.432817260316703609e-08 2.941136139285775666e-09
6.630257392841603601e-10 3.558349320668901351e-09 1.406339747910986887e-08 2.423552767654782103e-08 1.764110897922576980e-08 1.454581862283212433e-09
3.075599363036689683e-09 1.143728820052124554e-08 1.592102121272311405e-08 1.417239467493919307e-08 3.300648148008691717e-09 9.231019762334097930e-10
1.902336417924924008e-09 9.757503184978099860e-09 1.986494011939668256e-08 1.810960169336193361e-08 1.529295995861809338e-08 4.116251393525929653e-09
1.775748440126089285e-09 1.060896628830888904e-08 2.369520975181979531e-08 2.446512231397498680e-08 1.429692074224279546e-08 1.608160390955400677e-09
9.914524554115841872e-10 4.938688433859688296e-09 1.313888698711363591e-08 1.959460656810665993e-08 1.250664649229964555e-08 -3.943833047445535737e-09
4.114385470692430181e-09 1.351395286217097189e-08 1.269996270819242583e-08 1.621087502861710596e-08 6.908265914607517554e-09 1.329298357836688073e-09
1.296130683539822734e-09 7.274156787453892584e-09 1.805553407985304183e-08 1.169256757810087009e-08 6.618538142562756875e-10 -1.097025409114406488e-09
1.048000787559319544e-09 1.062303444088640075e-08 1.942097312225500192e-08 1.256953929770401275e-08 1.843774976539247945e-09 -3.760776839886216240e-09
1.910278544420954728e-09 7.444008458068299578e-09 1.012774081293285624e-08 1.378618280513872608e-08 1.858346559003640560e-08 1.935638864368023215e-09
4.053349544783311878e-10 4.397435176536358718e-09 1.166906052884594812e-08 1.919577600148152683e-08 1.137245694274916481e-08 2.217550175069445238e-09
1.117354741499300837e-10 1.325741049988200205e-08 1.343741213823316356e-08 1.994810578798667894e-08 1.754243932752482391e-08 -2.579387485193753500e-10
5.903913734712676464e-10 8.643359975363680103e-09 1.595688539002807144e-08 7.568655280964094995e-09 1.270283954344560674e-08 1.971576032220672467e-09
1.635787754869644630e-09 7.934671825764180494e-09 2.273087005175077669e-08 2.519425414742546115e-08 1.451552040612658937e-08 -4.415502206243021370e-09
1.422202622889464093e-09 9.615226940319128879e-09 1.685106019242291555e-08 1.230793836241660085e-08 1.247878972918594418e-08 -1.885706113858717668e-10
-1.043523181131365691e-10 -7.867846888753115265e-10 1.774019037699830070e-08 2.654268382051258362e-08 9.264184655786295049e-09 -1.089649396853564255e-09
2.141202956422509727e-10 7.784685101270035346e-09 1.310158279398090428e-08 1.160108475456673397e-08 9.604550377923516850e-09 9.759170515276240932e-10
1.784200006198943521e-09 8.113112620548887695e-09 1.337941237552907356e-08 1.392379119948659125e-08 1.488604532963792896e-08 -1.881005644314410621e-09
1.191155974820717710e-09 3.415476830152791860e-09 1.371463790884362229e-08 2.232152526497561332e-08 8.411437380634641888e-09 3.883551463957037854e-09
1.673399255856911677e-10 3.570268832280263438e-09 1.246312281813975147e-08 2.123282604035542536e-08 6.845556702519529971e-09 -1.720123885660179556e-09
8.056853705075140941e-11 7.968878912167801531e-09 1.480400306968855945e-08 1.527250530762498726e-08 3.513301892657641765e-09 1.500870368341220961e-10
3.251685815389538414e-09 1.104086564797924285e-08 1.271144177330471840e-08 2.222485838931475549e-08 1.629723325958139452e-08 -3.200600084029893493e-09
1.036338962921387560e-09 6.636711780192680553e-09 1.550850226962161857e-08 1.692486289522464197e-08 1.567603012787041364e-08 2.062534804400631248e-09
2.096275152612501721e-09 4.212724391779829035e-09 1.265961475532795071e-08 2.001434441380112506e-08 1.466371246040294265e-08 1.525324902354810450e-10
4.297518154671679932e-11 9.749822439393405561e-09 1.564685282672433664e-08 2.344318286194403121e-08 1.521047090272673614e-08 1.806078092425856249e-09
1.654826746831736292e-09 9.710378085886619923e-09 1.359226766270179208e-08 1.285847165365255730e-08 1.276846956994236392e-08 1.676068835046712196e-09
-1.670523013143141679e-10 4.981459294079712086e-09 1.966746183389058396e-08 2.029209043408321582e-08 7.515490337363733958e-09 2.960508886197839461e-09
1.661942307673196465e-09 1.040384760605443710e-08 1.696509744249649131e-08 1.714796986434004966e-08 1.045558070130157346e-08 6.305519858928757218e-10
2.206943906835551163e-09 7.872088710904835603e-09 9.597132998119602627e-09 2.553792849215530576e-08 2.337772312491397401e-08 7.092942325582448920e-09
6.868144403219864724e-12 6.742478063492675949e-09 1.816268842593322246e-08 1.863646462644114405e-08 2.010247395750663922e-08 1.294808175300849762e-09
3.914597407894047324e-09 1.013627935828449949e-08 1.793812383990030223e-08 2.518268223924788622e-08 1.062472427889128447e-08 2.297112170009691341e-09
1.902275256953207340e-09 1.148588582332674580e-08 1.167860410185685281e-08 2.573168288545992331e-08 1.346112889026102722e-08 2.676147156693574911e-09
7.608057126282927768e-10 7.552899502845043970e-09 2.688667356602414496e-08 2.056710125670788699e-08 1.012638308162659195e-08 5.006382969236482960e-09
-7.901434592431041019e-11 1.144663486795734177e-08 1.778680218048156390e-08 2.050868266401110695e-08 3.280144079952800852e-09 2.747028146720253691e-09
2.033467055726701145e-09 1.732431759461315051e-08 1.743063238372072588e-08 1.539953624773142160e-08 9.896171804112063630e-09 -3.320141095551215884e-09
3.244767948089236279e-09 1.051154478676126935e-08 1.073366482682955127e-08 1.862922541332445358e-08 6.783433637918816573e-09 -1.060429536258288458e-11
2.629876708780806032e-10 8.160258374960342484e-09 1.090510702600122487e-08 1.426830761077798097e-08 8.202054989458495229e-09 9.647381217644894105e-11
-2.259223070241634716e-10 6.308750190119376611e-09 1.761575826899527326e-08 1.462140274917794712e-08 1.234030914012007380e-08 1.256227768446147326e-09
1.971783951497115852e-09 5.868278281210973924e-09 2.056902579133787584e-08 2.456297026114265979e-08 1.083151593508487579e-08 4.555462706610822013e-09
1.257058485216989506e-09 1.340279928339608614e-08 1.766862607237655079e-08 2.193427309409266561e-08 1.316760455408325768e-08 8.341799593227415677e-10
2.865527560008044349e-09 7.994899827016211089e-09 1.999584313649782298e-08 2.490016647377283224e-08 1.140196865020649991e-08 2.938248323335013790e-09
1.258967655553827657e-09 1.093429635716597798e-08 1.545111646954589282e-08 2.420930755420901245e-08 1.116300141005727967e-08 2.500947936740436953e-09
1.965111127125347109e-09 2.914627087009135718e-09 9.523649696498707210e-09 2.300653724881593500e-08 3.853243244475384378e-09 1.491887832501848662e-09
1.000376720603469287e-09 7.334760099942810017e-09 1.667971547513824439e-08 2.228453243325151965e-08 1.549964136081825896e-08 5.727710583077257424e-09
4.928421510142708644e-10 1.159501406969381640e-08 1.828652046931459821e-08 2.429663530119096174e-08 6.266476836551343035e-09 2.893741124507612804e-09
2.124272039119451489e-09 1.060467629684518018e-08 1.105902225046026607e-08 2.125681890260266742e-08 1.183761800870492502e-08 3.366031254608743275e-09
7.919078665245197287e-10 8.867814885662136938e-09 2.722997882836526348e-08 2.784922745260693313e-08 1.025254087650078492e-08 8.981618509921342806e-10
1.225786072301392479e-09 2.224827232304465138e-09 1.222336677490612860e-08 1.836204729795956324e-08 7.205969155564335850e-09 5.538341714960357384e-09
2.527843841924894339e-09 1.001389377966875628e-08 1.647382815043170205e-08 1.660582252914423776e-08 1.447137718206845526e-08 7.812758087726315401e-10
1.359158666872184802e-09 1.467758392470755123e-08 2.167183441227297860e-08 2.492722334421395072e-08 1.587250434709392186e-08 6.750030276499900125e-10
3.723439979494514819e-10 1.194527434079572577e-08 1.610741797490910150e-08 1.819402004505450344e-08 4.862587908233423094e-10 -4.692162260041552792e-09
-3.251277939218299319e-10 4.453057055770819150e-09 1.333031525461149352e-08 2.097430576725683758e-08 1.732058543095736701e-08 2.685445165855440758e-09
8.448329846443389385e-10 7.038268662666473947e-09 1.353496358312583818e-08 1.873947473405638308e-08 1.459882393440122309e-08 4.006147952932566651e-09
2.047517892543540149e-09 8.701661173760916404e-09 1.706294723989536600e-08 1.378697845943863393e-08 1.257306003432393935e-08 2.415928355151227810e-09
1.691073350735907297e-09 5.115795242094623502e-09 1.414960759770239994e-08 1.261012746057384334e-08 1.346681162887041846e-08 2.864703873532497466e-09
9.578371265943256833e-10 6.072534683738700943e-09 1.579623686383293628e-08 1.651580304665186872e-08 1.008589345581657697e-08 -6.528758749195016281e-10
7.508450192531501455e-11 5.432578065894353297e-09 1.556681823458037615e-08 2.148172917410760215e-08 4.213808171389000305e-09 -1.940810937095847959e-09
4.789409294878400904e-09 9.618776662395935841e-09 1.456374010589690486e-08 2.171701583555988598e-08 1.425934133747985806e-08 2.836057615042671819e-09
1.698069838990002981e-09 1.455380339101282263e-08 2.003471873568409027e-08 2.710969681886329323e-08 -1.383158058565999329e-10 2.309056812856188008e-09
2.083327388631600734e-09 6.039594595455466865e-09 1.096513305948358881e-08 1.939899221447242945e-08 1.710107825736166727e-08 4.928855467272496586e-09
1.060512817884176467e-09 2.584443234025290751e-09 1.326451716229633670e-08 1.046196348501078214e-08 1.343960113446184993e-08 5.356748849943145995e-09
-3.287016522055848944e-10 4.970077085308611994e-09 1.336063523824686698e-08 2.052957608076388978e-08 1.223135882203237775e-09 -1.264595639289755607e-09
7.591981889759482576e-10 6.810497650491864836e-09 1.321958893935771502e-08 1.402162377052349227e-08 7.899383959504823973e-09 3.359249680104602962e-09
9.902438447098531138e-10 8.038526852565764314e-09 1.370567181510379194e-08 2.402408793785717853e-08 1.477747540185278357e-08 6.329588458109374923e-09
2.200008745946706793e-09 8.661198329423392701e-09 1.763119852818854802e-08 1.767580651179997805e-08 8.200781426383276276e-09 1.746921618857808725e-09
6.535777984870272608e-10 9.099500338531020832e-09 1.051401043327441288e-08 1.151809414950967583e-08 4.852399443989204547e-09 -3.336754577415732994e-10
1.630657117470409127e-09 7.977852067972481087e-09 1.421642891729880080e-08 1.305176206747780300e-08 1.155461313136078837e-08 -3.468128601131961580e-09
1.119631446206194888e-09 1.421243822052506997e-08 2.083027925063007249e-08 2.240475469700403852e-08 9.630337525440706627e-09 3.260909653009508428e-09
-3.278388701175030313e-10 5.746846698829938180e-09 9.465278909324936368e-09 1.163072482204378431e-08 9.017432024102376456e-09 1.743801249943587835e-09
1.208836040513764023e-09 9.950426248965646193e-09 1.285569239598488581e-08 8.144815710198182674e-09 6.687128696022819088e-09 -1.635850038804208541e-09
1.416218926615231410e-09 1.952997445507637712e-08 1.751897789545621829e-08 1.953474238726454514e-08 7.210327583384341060e-09 4.314991522367408340e-10
1.062923820390942870e-09 9.316189507952186545e-09 1.968866772305562150e-08 5.473076638731336767e-09 9.548472477416710910e-09 1.882012636914070760e-10
1.073718612243010971e-09 1.058539235940505546e-08 1.569945511631592745e-08 1.316361975536705884e-08 5.056378618094592273e-09 1.449641915078402371e-09
1.393113996516410321e-09 1.190836862027968088e-08 1.790256996243109785e-08 1.784897567212997609e-08 1.336978071806666469e-08 -2.284895018616464308e-09
5.677319585901426180e-10 5.277993691820029772e-09 1.513421895103150866e-08 1.195435157311759818e-08 5.339267073817598468e-09 -1.668148564937486023e-09
8.495317298964425864e-10 1.049182879287553865e-08 1.135317146448378533e-08 2.028087255220761568e-08 1.107665370969379840e-08 1.256067941772877503e-09
5.425749373452337228e-10 1.229252894969613274e-08 1.373302345662202879e-08 1.889665090008714509e-08 1.772300905090894917e-09 -2.041517411331126793e-09
4.762435430799748882e-09 1.022936715945383784e-08 2.001135635528025774e-08 2.384522402914287467e-08 8.037645525533002587e-09 -2.141578811582213120e-09
6.366551117989155702e-10 3.203735714588741083e-09 1.626188385093961481e-08 1.359833545486056684e-08 1.401036314205169777e-08 2.530970374594730421e-09
3.932774352386304499e-10 2.207598402907591566e-09 1.000382701616436240e-08 1.186120822789398576e-08 9.793760870891720808e-09 2.395892739001904734e-09
8.779589889209006886e-10 4.194006317096592970e-09 1.244649147326547521e-08 1.737161660502969010e-08 7.630419975118600117e-09 -5.853707242219912832e-10
6.473362142460544983e-10 4.233897727126441605e-09 1.758547859261828521e-08 2.205352557774231785e-08 1.770670548430694590e-08 2.899475424102729262e-09
3.772856247754057276e-10 8.483078110183785149e-09 1.656792975387849749e-08 1.792997195032620950e-08 1.596717547279488132e-08 1.864343407054812559e-09
1.824539709751447259e-09 4.826437678097907009e-09 1.802518816532555954e-08 2.076094772220933089e-08 1.018547774714263276e-08 3.575477529770831370e-09
7.163861318250732827e-10 1.244321114286208938e-08 9.125475853498973296e-09 1.853174715349873055e-08 1.171496764494871716e-08 3.211981585486303861e-09
1.994334912631080616e-09 9.725962116639163226e-09 1.408705969616104636e-08 2.328662684743251708e-08 5.425934898776953916e-09 1.667334024634617637e-10
1.701702203050141143e-09 8.548913057923686071e-09 1.052183673900896492e-08 1.969546845390212522e-08 9.041106985077643234e-10 -1.129374910004336652e-09
