5.625496177320420375e-10 2.137417840521557013e-10 6.906094864890743443e-10 1.701896878124113649e-09 5.145993183659937580e-09 1.968588768705960121e-09 2.340135360176869161e-09 -1.687324751206152154e-09 -7.002740006436445741e-10
5.726012820730840654e-11 3.482446278950334042e-10 9.758706131458376524e-10 1.960641614310311924e-09 2.342660553503274941e-09 1.774347864792374028e-09 4.050649157338456886e-09 -9.287556261809293205e-10 -9.240236097778945950e-10
9.709364390403436431e-11 -6.531469063158952857e-10 1.114096968316349400e-09 2.190334355834648282e-09 2.401220516225473894e-09 2.916296937326026553e-09 4.020078901675760490e-09 3.843746965085311802e-09 2.772715480584628553e-09
1.939948109215985149e-10 9.808786551583804099e-10 3.239891817935963419e-09 4.652072387470504166e-09 5.091818455471315254e-09 5.680777429135230883e-09 5.603541531307173524e-09 -1.403889668888840814e-09 1.911245295808397638e-09
-1.332251812594862401e-10 -4.723442103319220224e-10 1.219682612303836678e-09 5.206882818862525187e-09 1.991198669450252849e-09 4.142144881467767635e-09 4.735514761403491433e-09 -1.659640642465522530e-10 -1.062191969115656339e-10
1.249405740502892908e-10 1.016911629531424909e-09 3.387183311708532396e-09 2.973169851333255848e-09 1.850232726698253879e-09 3.000074738991031954e-09 3.795064053800459789e-09 2.165756437294024662e-09 -1.481249067794811576e-09
3.946983939446199816e-10 1.294019504857352715e-09 1.434159414727442249e-09 2.079676687137315192e-09 3.204117591695664950e-09 4.907361504256922855e-09 2.513095527913345169e-09 5.443042866406964425e-09 1.496641515364789070e-09
-4.679854335960222612e-11 4.352866162126440583e-10 -7.387344074713580758e-10 2.796176024310686542e-09 6.513895925976435385e-09 6.356108507568157309e-09 3.417649503796150544e-09 3.361941822335488123e-09 1.973795607496212416e-09
-1.234101864887175420e-11 2.271495016089683264e-11 -3.372426971321616607e-10 1.814166565224717937e-09 2.154252098963375579e-10 1.887223044355953289e-09 6.032974603540838760e-09 -1.117404052533982335e-09 1.800389566226239475e-09
-7.031755848356371954e-11 4.863722603068036502e-10 9.866441144329722866e-10 2.633414651603070797e-09 1.133878425409917140e-09 4.592829492720662126e-09 3.912107336387698323e-09 1.313850545478770913e-09 -1.210818290762995011e-10
-1.021738677628779026e-11 6.129605562428478783e-10 4.880419858895238236e-10 3.810566493197375960e-09 4.692583226770274185e-09 -4.922832555503542843e-11 2.337549042191137669e-09 2.191121921424201115e-10 -9.334206791600991831e-11
-1.700155799112246301e-10 6.093693818190228633e-10 1.957081475094634924e-09 1.911142373424732143e-09 1.825120614759097037e-09 3.590492679257735704e-09 1.547190350006793653e-09 2.976704410532253778e-09 -1.976833991241693925e-09
6.235049477851794424e-10 1.162478327598967348e-10 2.822223587308673855e-09 5.210196699642064723e-09 2.269040919630902309e-09 4.679898082239103956e-09 5.495916400204284527e-09 2.227932776441510524e-09 1.017502100622995524e-09
2.085865602872997616e-10 6.711994681457248442e-11 1.792130304661344510e-09 1.226633530469437551e-09 -1.866876814377675678e-09 3.289708912800578483e-09 5.792941050978421880e-09 9.594726043475204702e-10 1.150575455171108814e-09
1.449757990087509453e-11 1.113330200099681036e-09 2.996027608931202770e-09 -5.063616438917333692e-10 3.016571977761825231e-09 4.195174438373026755e-09 2.687918372394264291e-09 4.634496280601636630e-09 -3.859044444279543361e-10
6.425491340417685864e-11 9.777803941530736662e-10 4.853925209114728118e-09 5.760685113864212923e-09 5.311367783889329278e-09 3.903446156244239425e-09 4.165016963595297373e-09 -1.939219460675535993e-09 -2.402642540439122095e-09
5.034838350371159299e-10 7.051261865043575920e-10 2.285143404565687165e-09 7.353810397794926518e-10 3.835625163686537884e-09 6.778251381659275280e-09 6.297723025736953587e-09 2.655514141555620159e-09 -2.678867536942742706e-10
1.948976816641898873e-10 3.256501740249030655e-10 4.139250539089253856e-10 3.052277466177104387e-09 5.193310338439555614e-09 1.589306077179981312e-09 1.994214727001726769e-09 1.764242544951301979e-09 1.343389449112393927e-09
2.997236500899860889e-12 1.810694948502822950e-09 3.786726525037222653e-09 3.642245243164237368e-09 4.819878652890278755e-09 4.157431803403363430e-09 2.714717221736768197e-09 1.980683716981686452e-09 1.297930971367864183e-09
2.984821548933007026e-10 1.531895221993511336e-09 1.533590818838090835e-09 -1.424448610946832897e-10 1.106151366157390836e-09 2.960415545455607261e-09 3.200241495571307432e-09 2.308529374079774696e-09 8.118380639595209652e-10
3.663643060755325562e-10 1.885044532219369014e-10 2.137809729419860982e-10 1.633792490954791346e-09 3.037283840953810615e-09 1.317642323752161162e-09 2.731813870246090753e-10 2.081535380842118591e-09 -1.597220265773766545e-10
6.291906222086030188e-11 3.671638213023051012e-10 4.352774561066546002e-10 1.620210635120673417e-09 4.505126148542563333e-09 3.297809616566691506e-09 6.125740044011786634e-10 -9.498071165732093491e-10 1.095552075881568612e-09
1.886320513251327060e-15 -1.627551858174174980e-10 3.743515891622148337e-10 3.535060727007426121e-09 6.141203251378235362e-10 1.492346644287474030e-09 5.931898172319456701e-09 -7.441281568594799364e-10 -3.788130813077790908e-10
8.646994293953335482e-11 -6.469848832114773373e-10 1.396338144203571395e-10 3.704828135200337334e-09 4.732538506730660505e-09 3.432287813394790085e-09 2.694293967234030778e-09 7.119212705259104008e-10 -1.016238447230500999e-09
4.682194645735240368e-10 8.715111011193948420e-10 3.117250372998728201e-09 3.924498951856043905e-09 2.416010308466744789e-09 6.862353727796085056e-09 3.381749903775125964e-09 2.372585340828016785e-09 9.246493344268547394e-11
