-5.416035480726988470e-17 4.021978858096040763e-11 1.434708249301502595e-09 1.519095461566233296e-09 2.900325879233775467e-09 5.506876001306407162e-09 -3.238681777915279549e-11 6.539037391113834624e-09 1.253234386062323137e-08 8.070101751541756112e-09 8.869597940193675637e-09 3.637706442957608792e-09 4.289952801415989818e-09 -1.576828965849365456e-09 -2.062204923465051903e-09 8.376492639706083978e-10
-5.519178301748354265e-17 4.533608140457936398e-11 1.617203592299947596e-09 4.915812878973388637e-10 2.794688917631394104e-09 2.138775318531662356e-09 5.551646199686315309e-09 6.704032663262531360e-09 -2.152187821397896355e-10 3.847156135405273861e-09 5.380125981514882848e-09 6.485515672139155343e-09 4.929942014904739832e-09 9.318026678596878782e-10 -1.143450970846866679e-09 5.864327811549069734e-10
-4.125898324002145022e-17 9.077616979933129032e-11 3.238127467612712048e-09 1.549003505366766432e-09 2.683653470708257561e-09 3.007173388704054142e-09 2.335458970061425482e-09 -6.307394247232948070e-10 5.834838212828952911e-09 2.675155475894331030e-09 6.970519709425188663e-09 8.083791681225391870e-09 8.480737820209841480e-10 3.203737545429516496e-09 5.612880809762279302e-09 1.465944694482630925e-09
-2.087272984286399740e-18 2.511999341168293319e-11 8.960873282115150069e-10 2.882090000758406254e-09 2.150003651883328277e-09 8.838745355641821425e-09 3.836562086186557003e-09 6.554242384491269114e-09 5.599863995675126047e-09 6.535407029745196608e-09 7.858775890515569393e-09 8.743478021851245878e-09 5.414446957417230854e-09 8.413404210905706584e-10 -1.036427539692236606e-09 1.627203595079153651e-09
2.758853514666085087e-17 2.255944727421737648e-11 8.047596760896169176e-10 4.579598397083064711e-09 2.305250380858410520e-09 6.023746045189535273e-09 3.775742612954507041e-09 7.763900356801073773e-09 7.842001101091690172e-09 4.329523719507323558e-09 5.931470502543346028e-09 5.223871577483011903e-09 5.147699769925559460e-09 2.622767215308877650e-09 3.150851498673631392e-10 9.458657379811476440e-10
3.130372287596545585e-17 5.166509917145770240e-11 1.842962420968156011e-09 1.488926031836991323e-10 7.459486229550916833e-09 4.916558412095234406e-09 9.414994545806231699e-09 6.696883152707100248e-09 4.183106834832299581e-09 4.847782404159676982e-09 8.253879798279438245e-09 6.334662378640723439e-09 4.457994492582151994e-09 5.940231376051000274e-09 2.917957795674179830e-09 -5.222472417718370434e-10
-6.603128622405742345e-18 1.205455056278162520e-10 4.300046576841170865e-09 1.807923908981041433e-09 4.247446482133043495e-09 5.380056209025863722e-09 5.360582756034370414e-09 2.907496548203907039e-09 6.678802432825498429e-09 3.834516669729193850e-09 5.621920957852498608e-09 4.369034134987633311e-09 8.542454501016675069e-09 4.094223795652688933e-09 4.118413454024807239e-09 -7.703674920684991087e-10
-1.059244049062680271e-17 5.711331708452572788e-11 2.037317001523507898e-09 1.180987225998165636e-10 7.035709526003236027e-10 3.864929118101772302e-09 6.367032984945022314e-09 6.704101190094532027e-09 5.762952471280263292e-09 6.937472983616858054e-09 5.579434632727995940e-09 8.321669293087850968e-09 5.639652527224680790e-09 9.770042694241030782e-09 5.257465020562867649e-09 2.079288618181391949e-09
-1.961622977942311679e-17 1.304613442050607701e-10 4.653754157631826476e-09 1.672582005523825736e-09 4.196119248829403725e-09 5.325615186731638935e-09 6.796294883157977193e-09 7.458967119602829158e-09 4.626463853142952306e-09 3.273937152126796632e-09 7.350284617252804849e-09 8.873633029806557762e-09 1.340687135354223229e-08 9.714416012981846989e-10 3.625788859407521998e-10 2.579233752294629574e-09
-9.102020969229919887e-18 3.436005471987826233e-11 1.225680464456976560e-09 1.472081959762879777e-09 3.560562256833633362e-09 6.529655841370958443e-09 3.598195559229263208e-09 3.340098286335460958e-09 6.045411169820211212e-09 3.966067483627918295e-09 4.147481982675485874e-09 3.318495016984536457e-09 3.995632523474018615e-09 1.860313651867858904e-09 6.201767469842729059e-10 -8.409120635096354389e-10
-6.267688476686718099e-17 7.960630355680483100e-11 2.839681392866509264e-09 1.401244648880849908e-09 7.373043577758167071e-10 5.659585207560315009e-09 4.522312139438314885e-09 5.454768957848568256e-09 9.022879911212719965e-09 6.079879041715595920e-09 4.808859415769595459e-09 2.126387201841342168e-09 -2.364481257148296573e-11 4.413794865440062956e-10 4.299138165680296598e-09 -6.405910829199197593e-10
4.734250166468580794e-17 4.841074511543200216e-11 1.726905095471638691e-09 3.485872667076649605e-09 1.960079809379226489e-09 3.851302817265648065e-09 4.805614051230376114e-09 2.070656498874578677e-09 7.623179471014493647e-09 4.885621124413293485e-09 1.261237343432632017e-08 4.789249302315987391e-09 3.973474085392313804e-09 3.604048290194958830e-09 -1.249626126439057652e-09 -2.161907299203577272e-09
-4.536962464206070847e-18 -4.168509590226853942e-11 -1.486930357231485534e-09 5.646544678890142807e-09 4.960916224004261386e-09 6.932429794621125051e-09 6.621241570271172079e-09 6.590460232511721934e-09 6.212687206445753136e-09 9.021994714722009618e-09 9.011601989988132188e-09 6.569102118034332582e-09 3.441559047175740651e-09 5.769920896333234224e-09 2.553590358515617380e-09 1.747294167943105017e-09
-3.494571983344744568e-17 -1.534860111993183863e-11 -5.474989860640271842e-10 1.186163978536426653e-09 8.438475336533425355e-10 1.701733128169465807e-09 2.728078460277826102e-09 8.102042304607508490e-10 2.477830057657765482e-09 5.878620565791958897e-09 5.306969021407641895e-09 4.734105265676551646e-09 5.604189900509684115e-09 2.406718085847103038e-09 3.730680305316298355e-09 2.339247262046063358e-10
-2.401371936415779088e-17 7.405073753872259411e-11 2.641492281161644443e-09 -1.402250610964994869e-10 3.333428451191304751e-09 4.039689917965185521e-09 4.415871247456760372e-09 7.015808230194562978e-09 4.499641728022373322e-09 6.950048121214104584e-09 6.938069538879132869e-09 6.226836863205221525e-09 6.273889618781407961e-09 7.941620556909451126e-09 6.351502055086495372e-09 -2.372642151969654817e-09
1.151669472541839199e-17 2.647900914454009116e-11 9.445616391998811792e-10 3.371626842423317684e-09 9.817457648489777277e-09 5.576361415195158956e-09 8.278143855397879689e-09 9.884589014991487423e-09 7.256737515718028030e-09 6.062308300913662141e-09 4.186160054783024925e-10 2.514922056177704177e-09 3.925033701467660337e-09 1.514593793135245478e-09 -2.350382162278291681e-10 -9.614833212014899483e-10
5.657410766690485018e-18 3.185182361515751396e-11 1.136205312031273043e-09 7.749975435893238412e-10 2.003031275097730823e-09 2.333261471074365753e-09 3.672371337085988264e-09 3.759547396499948924e-09 4.529331238867292219e-09 7.296656599623556370e-09 8.368958893086701213e-09 9.125892124918015714e-09 7.966918572923632308e-09 7.065131629656611691e-09 2.220989760200267835e-09 -1.465009539886153590e-09
-9.953267778341586763e-18 1.290261156717936802e-10 4.602543561663136627e-09 -2.695065698199824467e-10 3.829941314301529804e-09 3.186085632547231020e-09 1.937760785361895880e-09 1.169263548620120512e-09 7.819306002095942005e-09 6.015972870449440339e-09 5.732023048120572404e-09 7.592894503109760714e-09 2.959775231485581575e-09 -2.236912229738565111e-09 6.519160338443623820e-10 3.562438401024519707e-09
-2.962809574209723581e-18 1.634293888028274915e-10 5.829769195459929846e-09 2.005413954240780489e-09 6.422459176642055170e-09 4.271696922987475252e-09 6.251462731537439867e-09 4.271403675194381537e-09 1.006080544467462437e-08 8.575647155103880751e-09 7.159138601299470261e-09 6.511803741668839683e-09 3.001489120350289846e-09 -2.284947215692545961e-09 2.040822561118872434e-09 3.583113552599371173e-09
1.028404518928465174e-17 9.447846358094173097e-11 3.370205742757929902e-09 3.011395361023299524e-09 1.657941560997515181e-09 1.507846881626913178e-09 3.671359683615576522e-09 4.277362683080453842e-09 4.402537676207985679e-09 4.284790335427480726e-09 6.643985620249203728e-09 7.859453051743856301e-09 2.260659901558728700e-09 2.333397653379189866e-09 7.689595906218742123e-10 1.106980512957177549e-09
-2.735020676327297036e-17 6.371511920531706606e-11 2.272848540556492555e-09 5.622787018567422999e-09 4.042905853944974031e-09 2.477080518741371628e-09 2.498725483083354446e-09 6.364827610234573259e-09 4.656583804445706639e-09 -5.377202942477232297e-10 7.433101933606806104e-09 7.008506836842961187e-09 1.889226629768236173e-09 1.877974193249420353e-09 1.461351036219106318e-09 9.000815180875305132e-10
-6.376150984492173327e-18 8.810978882562943280e-12 3.143265143571023289e-10 3.634531198901195433e-09 2.787985457488161479e-09 3.324612571153674417e-09 7.309015192038290833e-09 7.662462286280264421e-09 5.842994401278602499e-09 3.375375530217691730e-09 6.672786686630561263e-09 3.521098159163865822e-09 5.200230955233602584e-09 5.252913088075378729e-10 4.632142765295384960e-10 3.650561527597128671e-09
-4.306440423450723121e-19 6.507041989137173201e-11 2.321171486608891165e-09 2.285542496771503646e-09 -8.375509804918097353e-10 9.306082815235668525e-10 7.024418230303224767e-09 7.175031403270250919e-09 1.434639417434363488e-09 4.408509562705126911e-09 3.557718196087763513e-09 9.087280552290587032e-09 8.551579551310606692e-09 -4.743723008901080838e-09 -1.254139529628334463e-09 -1.911848710199981317e-10
-9.391921937217739229e-18 -5.355429612438019726e-12 -1.910342404856369137e-10 6.435059462749894304e-10 2.919118759778651849e-09 5.364238143476433385e-09 5.408272453494333853e-09 5.943022563994388432e-09 8.500925405493225911e-09 7.618464138376109638e-09 2.298128346882597079e-09 3.818664236141398476e-09 7.725386218891124530e-10 -1.343271710120216456e-09 3.472400050623494664e-10 -3.158657410759512788e-11
1.404816241580392409e-18 1.790429468941255842e-11 6.386998394700448074e-10 4.125337342917259933e-09 2.253281745562244295e-09 5.630347008051753310e-09 5.513420863692573419e-09 3.206327927540493129e-09 6.116358737968212321e-09 1.165090352378048664e-08 7.725858040682891767e-09 4.776504801468564545e-09 2.847247491323231160e-09 4.373309205996730038e-09 3.059374946500367862e-09 7.036867106179731966e-10
-4.648801800362706526e-18 5.437563260775791017e-11 1.939658007696416069e-09 7.214731433284907429e-10 4.141813791827474740e-09 5.640920666004134358e-09 4.466466566658962505e-09 1.260230143507413987e-08 7.896826609050145515e-09 7.813869913643349513e-09 7.390058113078716272e-09 4.978459461342920140e-09 1.021715483191052276e-09 -1.505334201587237696e-09 6.739404834524161295e-09 -3.980064395940534797e-10
-6.555587440449508042e-17 6.962761659634075672e-11 2.483760958164296226e-09 6.394584583389196980e-09 5.910247419777177830e-09 3.280211092262452593e-09 5.733693265289482448e-09 5.427153862084694959e-09 4.037387791879007486e-09 1.100075485834623830e-09 5.231788333806715773e-09 1.398848542984611055e-09 3.775933485845058077e-10 4.235567936248322756e-09 2.031421003717572091e-09 3.507362693111364563e-09
-6.789548085890321431e-18 4.354205760297380254e-11 1.553218944460686816e-09 1.992018525079813684e-09 5.378285387989881198e-09 1.960987681076411654e-09 8.745670649227915668e-09 5.120770378441446066e-09 7.435637597253944661e-09 5.195899270336447103e-09 4.141595924799355547e-09 3.387776911312745814e-10 6.400520831151239697e-09 -2.821616062937876958e-09 5.067710459115655882e-09 3.972583590922715024e-10
-5.208637985157989227e-17 4.036061603951835045e-11 1.439754120605075242e-09 4.473217141271808043e-09 5.440630897664584721e-10 1.315787143762226641e-09 5.474662226155816657e-09 9.853159242355225823e-09 3.549149948213973000e-09 8.865492769289978657e-09 9.730638426005504755e-09 1.027327107859293050e-08 3.857948343650377769e-09 -2.397446176839228181e-10 1.250295316576789913e-09 -1.004845130723635506e-09
8.263637590050771767e-18 5.306210804887647795e-11 1.892813044824801099e-09 1.437658030932544903e-09 2.173187680030085411e-09 3.679294352493492282e-09 9.954673001541870079e-09 2.934340510936332905e-09 3.900146199286887230e-09 8.454645090670836657e-09 2.915141962575277087e-09 5.751219894805050452e-09 -2.767687871985698560e-09 2.487897048903433082e-09 -1.429423566300471926e-09 1.627201818330701099e-09
-3.385552084618431731e-19 1.147097041384478114e-10 4.091876102908276598e-09 2.534149064862884322e-09 5.632505787527967931e-09 2.182245882015104861e-09 4.093313123978293769e-09 5.921093286069230953e-09 4.634746728669247193e-09 6.339657171434806410e-09 4.286072847965866451e-09 5.441500863754779163e-09 1.159773075602227129e-10 3.317840754654449377e-09 7.093509628341933056e-09 4.362677461052111319e-10
-1.513949468208915954e-17 5.061485785548980854e-11 1.805529115076980898e-09 3.466676171463965719e-09 7.156755008472861332e-10 4.383779086722258579e-09 3.417426503377141843e-09 5.778044409115332438e-09 5.562768977518924918e-09 8.266944052802353954e-09 9.425294730249119511e-09 3.095156863165625129e-09 3.674617956754929806e-09 -2.119865330262074105e-09 -1.526018581274312009e-09 8.605481833383238062e-11
6.359575593021577440e-18 -3.434669872104928474e-11 -1.225198850439215859e-09 -4.161045884901060916e-10 2.266403475150403585e-09 4.560310485795554946e-09 7.674663272913015721e-09 9.099548051323076500e-09 1.255068829036329715e-08 8.066392812413428688e-09 9.617032407871116291e-09 6.962501438161975832e-09 2.493713898399743901e-09 3.864571935121376824e-09 5.506480617281246404e-09 6.118803610294924586e-10
-1.809101968027930942e-17 1.665577596400069751e-11 5.941621693914239838e-10 3.692461261386491310e-09 6.834667177070311337e-10 4.843138939446279218e-09 7.328256832376925644e-09 7.683579316174007519e-09 3.778925583691754281e-09 6.369081879503398596e-09 7.072565850344975293e-09 5.627071538655038572e-09 3.875310294555837617e-09 4.717287009013280722e-09 -2.180778001948687570e-09 -1.275032438747520549e-09
1.528417597623874232e-17 1.175985543378946420e-11 4.195031727032634197e-10 2.252849054686460663e-09 3.156896272265217416e-09 4.471540040514367603e-09 8.634605349612126731e-09 8.274619543716674827e-09 5.081498413294349390e-09 6.728044308127912255e-09 7.113508071022279494e-09 6.685302457352274539e-09 1.998321418393231180e-10 2.849904646149411885e-09 2.559617919543801348e-09 -3.256790088704918437e-10
1.921988758978971635e-17 1.581947435010126695e-11 5.643091996848249978e-10 1.301466530060652093e-09 5.067466878591967614e-09 3.133935032103612966e-09 4.198620447520945352e-09 7.394917968843931748e-09 1.019853817096265929e-08 8.142202018530219755e-09 7.572124755430998832e-10 4.183983228244007618e-09 3.892775565309268630e-09 5.666591899911016209e-09 9.975525895916127548e-10 -2.293079415545359439e-09
-2.939667320265321991e-17 4.163201207724157062e-11 1.485111126129506648e-09 5.667878680979286293e-09 7.193179653584618268e-09 4.952072481107124719e-09 6.924761622071992888e-09 -1.165527834802535836e-09 7.279597301574441863e-09 6.486405271657388667e-09 8.212602483923381996e-09 8.445188927704268428e-09 3.642349319268040502e-09 3.906073766819677878e-09 3.711369651633319889e-09 1.389725882003298234e-09
-6.495389656328889767e-18 4.061151560360363020e-11 1.448667204096359548e-09 -6.414061263394366771e-10 1.914994593045696176e-09 3.259481994540574678e-09 8.209837856382380840e-09 3.724194737771697191e-09 2.150651806521273540e-09 6.426621171980616896e-09 4.258175902407947381e-09 1.034956151008566850e-08 6.780844109326850584e-09 2.753258817194638231e-09 7.021954417474205629e-10 -2.699671733213702660e-09
