0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.715324932635142658e-22 2.038739743671858502e-20 1.826134335110688949e-21 8.542037771617365737e-21 2.971906768724017285e-21 2.515844813988177379e-21 1.724459415985104521e-21 1.300259024952040340e-21 9.025916514933720878e-22 6.386424060330001464e-22 5.276719918630221544e-22 3.979178465262306006e-22 3.348030556470949081e-22 2.696548381616241838e-22 1.040407048155409063e-22
0.000000000000000000e+00 2.038739685681058846e-20 7.272481745776122540e-19 6.514512720733209927e-20 3.047084598090545552e-19 1.060130672796609018e-19 8.974436195557927126e-20 6.151436471032254984e-20 4.638240084068326093e-20 3.219694478383597013e-20 2.278143481558577782e-20 1.882293538356415315e-20 1.419438980545286976e-20 1.194298041495964062e-20 9.619035415843672793e-21 3.711304377051432238e-21
0.000000000000000000e+00 5.962324982805302323e-22 2.127273553488061182e-20 5.955024011506315656e-19 2.783070715826534198e-19 1.483955439308158463e-19 8.135387293278401785e-20 6.070400652502038052e-20 4.177660534554742006e-20 2.901259230330092152e-20 2.024876947316303809e-20 1.663099797482885975e-20 1.255054043036730776e-20 1.054504856428691453e-20 8.492231538428859730e-21 3.249498938701340852e-21
0.000000000000000000e+00 2.600362517260539404e-21 9.275934418942477237e-20 1.532327640952843483e-19 6.048903973092200468e-19 3.856987829041676173e-19 1.189363085349889246e-19 7.742311769333332917e-20 4.868546197233557372e-20 3.325657581146468839e-20 2.269483210305392195e-20 1.842194148441771400e-20 1.390839229064836099e-20 1.165397030513739648e-20 9.381216146017371941e-21 3.558281203531590232e-21
0.000000000000000000e+00 4.005350359271144584e-22 1.428792215232484260e-20 5.120726352796890503e-20 2.330426624544395600e-19 7.768173892877458429e-19 4.096610888585968405e-19 1.122854138549989871e-19 6.248871369728663046e-20 3.930540480637105140e-20 2.574068005506171998e-20 2.035677316690231883e-20 1.537079654730184780e-20 1.280629274068566511e-20 1.029626179110962878e-20 3.849627726584742215e-21
0.000000000000000000e+00 1.713764230578339527e-22 6.113314048269062199e-21 1.170860030806226269e-20 3.638863270310494521e-20 2.744625988640303815e-19 1.007972616037645935e-18 4.264295818047016175e-19 9.948072675659588295e-20 4.991447996243023785e-20 3.024730645051191617e-20 2.258892751111515090e-20 1.702283456939780368e-20 1.402979165069700916e-20 1.124713063429335811e-20 4.114574006736819858e-21
0.000000000000000000e+00 5.887994577138105714e-23 2.100359381862123347e-21 4.423463813940459507e-21 1.079274269434260520e-20 3.235508341045608317e-20 3.053042055459566957e-19 1.310554419288190338e-18 4.516295228879758426e-19 8.233486148150907424e-20 3.975075193873652642e-20 2.602453424490363520e-20 1.936274511192703101e-20 1.563744355053386785e-20 1.245672903073529057e-20 4.417070609045579248e-21
0.000000000000000000e+00 2.122695534191041026e-23 7.572050505999087363e-22 1.456802841816263301e-21 3.285991495463870829e-21 8.625410752274076345e-21 2.883878021794953217e-20 3.402557396924636853e-19 1.648696799264889681e-18 4.774655812042975867e-19 6.610929294674354088e-20 3.218831472896299995e-20 2.251489403193169604e-20 1.749366358679785839e-20 1.375530670054288575e-20 4.661959766553815909e-21
0.000000000000000000e+00 7.304541967055367026e-24 2.605666101513707073e-22 4.982934024966338442e-22 1.092289881300029785e-21 2.570825446397715842e-21 6.680059137696967141e-21 2.410137540806442004e-20 3.784945390199430433e-19 1.992074996533537808e-18 4.918266744892355510e-19 5.108535407904464329e-20 2.758931039594116911e-20 1.981854689295338229e-20 1.514370985680814957e-20 4.809252787553855387e-21
0.000000000000000000e+00 2.455508583419649119e-24 8.759254920086567262e-23 1.648517465878863608e-22 3.529997634933960351e-22 7.991598898896463149e-22 1.916300666849971204e-21 5.264700260734133274e-21 1.927487377597176595e-20 4.088457934490554265e-19 2.266838861278398029e-18 4.865359079324151875e-19 4.049693106692328730e-20 2.348782281795177136e-20 1.664238591454858362e-20 4.870281590792817807e-21
