-5.416035480616653330e-17 1.668668908849904095e-09 3.193371178859480052e-09 6.700640991814128471e-09 7.308341614809343422e-09 1.745755237133397926e-08 1.329775398877265640e-08 5.238474681515650242e-09 -3.034183549462267105e-09 6.757526655697364148e-10
-1.961622977949903849e-17 4.924083726805038550e-09 4.845260337434756729e-09 8.905890255702552765e-09 1.176195734550686097e-08 6.697833438884119954e-09 1.106875809488326789e-08 1.901949240289332019e-08 2.256122739882347688e-09 2.199023023825500573e-09
5.657410767710182493e-18 1.251823399394297176e-09 2.100102243781912223e-09 4.409492434120869996e-09 6.565841815818184675e-09 9.251616253420459653e-09 1.461769413333398641e-08 1.277854255550303780e-08 9.051877721781470089e-09 -1.207496216024002667e-09
1.404816241614704392e-18 1.218576548606182967e-09 5.409549036457603641e-09 8.151709618144732042e-09 6.990238942922295390e-09 1.434751605426608731e-08 1.363263382202374778e-08 5.386573926005842475e-09 5.531628729447386878e-09 1.967987206068312242e-09
6.359575593209418780e-18 -1.295893062857182072e-09 6.167993934777036124e-10 8.896182190027203714e-09 1.449556338912101590e-08 1.764137649942993179e-08 1.481905914890600736e-08 6.810344107742011772e-09 7.864383893490747109e-09 1.751402064944313133e-09
9.630407077506142431e-17 4.562417938918139548e-09 7.742396832269705231e-09 7.892189465223166106e-09 6.975128676101810858e-09 1.372141549213058185e-08 1.537261180446972346e-08 7.973426455726747513e-09 4.866473068989238515e-10 3.310588757487548902e-10
-1.610072450849744071e-17 3.452994985986692738e-09 2.131617717580646742e-09 7.413199030171304992e-09 9.305395554156235959e-09 1.719418643747360596e-08 3.179142124294124700e-09 1.698316734909100520e-09 -7.016775250466108391e-09 -5.892703725782475924e-10
-2.974269105567805636e-17 2.346738905274206741e-09 4.659403843192515571e-09 8.108422130459405134e-09 1.066948815833812819e-08 6.902673182817910913e-09 1.197341650513147730e-09 6.360225599963321479e-09 4.300060532618881344e-09 2.112526831446965215e-09
7.473835937639642955e-18 2.296715766036432037e-09 3.026829465526964483e-09 7.143879419393993676e-09 7.504739624985655202e-09 1.415675399303946703e-08 8.608712531242463374e-09 5.376890340228501917e-09 -3.004701362093213249e-09 -3.046159515478551866e-09
-4.444546125883397003e-17 -3.256282883982296897e-11 4.518580826307132080e-09 1.040189299629353279e-08 8.638439131381968843e-09 1.435339292241435366e-08 8.958490970991327705e-09 7.257835820596053760e-09 6.001024940672431774e-09 1.217214608845701342e-09
-6.252971361737884316e-18 1.024417426019552911e-09 8.995355559527761261e-09 9.646383877707623877e-09 8.353800892494274913e-09 1.295773958243533321e-08 1.156990574232937975e-08 8.511101678251292770e-09 1.891149262024451800e-09 5.445145593462383822e-10
5.489519076580129836e-18 8.741088525888693898e-10 1.080603220328908357e-09 4.242848896142717988e-09 8.480756008287772315e-09 5.109981420923444879e-09 4.897436614951918382e-09 1.581299908075118993e-09 8.712036993879530910e-09 1.087795887378607770e-09
4.314094475681251714e-17 2.845294718672114286e-09 2.113321771720069686e-09 7.634039468314530738e-09 7.441265702442552435e-09 1.533260434295866920e-08 9.011281065656082043e-09 3.892015643961985427e-09 5.353320358343813423e-09 -2.568878093881860486e-09
2.363240119021878199e-20 4.012565634137655137e-09 1.052171580064609324e-09 1.858595032072457764e-09 8.674395457157138836e-09 1.061240070105825651e-08 1.118819909423913828e-08 1.089581907291047253e-08 8.315370655123753790e-09 1.449516805395302284e-09
4.420926311545119454e-17 8.104374268129089509e-09 5.858315147956286303e-09 8.716993388668556137e-09 6.483173336770663778e-09 1.140984843998436952e-08 6.111427209553610781e-09 5.314209654905109364e-09 1.574123980364184551e-09 1.204143068312319906e-09
-8.728159310723453874e-18 3.400184999657536969e-09 4.735281141915425548e-09 1.019460509793810623e-08 8.061325807962299771e-09 1.012248342321913498e-08 3.163369596563969369e-09 9.820966753788767671e-09 3.251405735604527755e-09 -2.642117811080259351e-10
6.104418308354534269e-19 2.378875866427150059e-09 3.805956835934456034e-09 5.213589236647993164e-09 1.011624077308642316e-08 1.357280174963992399e-08 4.791224879123847554e-09 8.998683507981364886e-09 7.812518774845016386e-09 1.155249616145838458e-09
1.831491301878388065e-17 8.018146703107469251e-09 3.328739703769777344e-09 8.366833190876055085e-09 9.566418698557486901e-09 1.591960044760909943e-08 1.266522921446608844e-08 4.924723711710543035e-09 5.390114153950236368e-09 1.913789602028665976e-09
4.059031300315816172e-17 3.868764932618939461e-09 1.457658439105358868e-09 7.174422811541605787e-09 1.340200274934233836e-08 1.650529400391768518e-08 1.123918243003376751e-08 5.497882260361353209e-09 6.623406423593295906e-09 2.591308932297860395e-09
6.019221814304991934e-17 1.940399635846921451e-09 3.572080359046659336e-09 1.317564470503458936e-08 1.597424865821572194e-08 1.691472504951932084e-08 1.453793994135656885e-08 5.999781836872432651e-09 3.515227194305961225e-09 2.582974489271317955e-10
-1.538403170808835807e-17 3.356622844112628032e-09 1.413434486903412456e-09 8.522438265551500147e-09 6.497256842405230646e-09 8.893001271820535059e-09 4.647502247509806496e-09 9.139103455267680395e-09 6.007289720658170902e-09 1.421476367232642339e-09
1.557824546197674546e-18 1.721913729815264071e-09 3.992927911409827383e-09 6.186600437157448847e-09 7.566963565791561135e-09 1.070365703711853151e-08 5.116312424679103588e-09 2.932410645770832333e-09 5.567066662988465309e-09 2.281320600848750507e-09
-5.669559175462521891e-17 3.724574484137589056e-09 1.376307301260940626e-08 8.972275996459386901e-09 1.068000093745910132e-08 1.142752428810757178e-08 1.016632773046625483e-08 4.094593148859346673e-09 2.669418152172218372e-09 1.436553635958122143e-10
1.198449769961527718e-17 1.381124076416500208e-09 1.871111527555796015e-09 4.257384964570355489e-09 9.998871902794587940e-09 1.081012201170205434e-08 5.513158597604017159e-09 8.855332526810881419e-09 7.278465138507108002e-09 2.770466752173520091e-10
-2.416944940069310087e-18 3.580389320912289794e-09 4.756209743436289146e-09 4.666108778515959888e-09 5.149205527553654685e-09 1.400056054593668416e-08 9.062408027710947278e-09 2.100402094357725926e-09 -3.111313846132822347e-09 3.873878961079675489e-11
1.105686048655924933e-16 3.441784851149917510e-09 4.586423606194147504e-09 5.267368914255369536e-09 9.795768670834693114e-09 1.555304510987154351e-08 1.174597825059717505e-08 8.417955641330202140e-09 3.823922884242812613e-09 8.183816827824104414e-10
1.707175907495530017e-17 2.968369282985240087e-09 7.026985946968772967e-09 8.191125154074474694e-09 5.724447624986318934e-09 1.384140880594012388e-08 6.812825693309496244e-09 5.465296721577757276e-09 1.038073120749062250e-09 -2.166639774141754420e-09
-7.237715706451461153e-17 -3.246148248138734190e-10 3.177468774439983641e-09 2.846707390535241837e-09 1.034587075294653459e-08 7.843393695616628572e-09 1.486135511243361208e-08 5.879004133094158478e-09 5.259916755264086808e-09 1.352498146171550937e-09
1.475965156372950403e-18 4.187482879990583486e-09 3.727513264015343690e-09 5.972911086629429153e-09 1.026183483334549820e-08 9.384478757618448685e-09 9.534184008878531819e-09 6.689448202438688235e-09 9.178638893874465884e-09 1.421422288375512925e-09
-2.408858261028132157e-17 5.106541364177613528e-09 8.499765556741113915e-09 1.132794116562301195e-09 6.097235405756093157e-09 1.029786199865790903e-08 6.747480156669452222e-09 9.779387501564250346e-09 -1.886283283228128129e-09 -5.099939635220874591e-10
2.579034257814608801e-18 7.378113947171526919e-10 5.224188265944595958e-09 6.233226982494031624e-09 8.759453301419736198e-09 9.055045345892210573e-09 8.154928853771745617e-09 2.438599468443738417e-09 3.228066577260884527e-09 7.822223575169107981e-10
-1.196214096432437772e-18 -8.573183484029878882e-11 4.266567240593904710e-09 6.178009565295710737e-09 9.086076603368496869e-09 1.565172243798346634e-08 1.165655816331685383e-08 4.221569390825505472e-09 7.419821267094430695e-09 -1.915303509787811490e-10
-2.335503043945898739e-19 2.892505810411259850e-09 4.842165257728610860e-09 4.369274344009410652e-09 5.636561092398335243e-09 1.295804107784198950e-08 1.299048950713657655e-08 1.939657777830857743e-09 3.491447021620813194e-09 2.908850445079964953e-09
-1.551011769265162661e-18 8.446112926055769500e-10 9.544130653689543174e-10 6.526162282526667802e-09 1.209093018385299748e-08 1.754991886801467332e-08 1.075443356392499164e-08 9.204072159047722948e-09 -3.931662164813889816e-09 -1.691866664350079852e-09
-2.393963950214139073e-17 5.548183966666706841e-09 7.485339427703712568e-09 9.337787581485720031e-09 1.078105462265090998e-08 8.567578679967974269e-09 9.526370668860012707e-09 4.384462150780604386e-09 3.272613850402799239e-09 1.537027074961659883e-09
1.419941726681419588e-16 6.520211692800997799e-09 5.274079448086875462e-09 6.484408700565400227e-09 9.904541295182415124e-09 1.595861536402250783e-08 1.125940506491666811e-08 6.311829480231744853e-09 -3.934872114676909965e-10 9.780109030999922054e-10
-2.139112638215144104e-17 2.538480061253859775e-09 1.051126075882644581e-09 5.884152544792604167e-09 8.743487716850732063e-09 9.226562996137395921e-09 1.391567528971911053e-08 4.533520613492919342e-09 2.494904718549988030e-09 -1.491097331432122658e-09
7.902162016789873116e-17 2.454445350139521075e-09 2.835823092848837893e-09 6.661249796563494137e-09 7.451660813104989914e-09 1.127757273118883135e-08 9.866076285708716156e-09 7.078858281758983738e-09 5.585670824687611168e-09 -1.142681158173465086e-09
2.948431731477423791e-18 1.306073020871620095e-09 1.886952272055627743e-09 6.756957424452791702e-09 9.910345887248544475e-09 1.081164302855255238e-08 9.445601451807644597e-09 1.513390802595844477e-09 9.064427346138044969e-09 4.410810793331892602e-09
-4.512590428915693934e-18 3.741562503076036567e-09 6.007468774506828053e-09 7.289266777329661760e-09 1.299447429778026685e-08 1.845482971709990689e-08 1.736101860834206856e-08 3.731889963762161615e-09 2.237058776114666561e-09 3.929086841066270252e-09
-6.538714614277232985e-18 1.593181833915924468e-09 5.374127337623323230e-09 8.274193576058278586e-09 1.641603333159871158e-08 1.566977524687805098e-08 1.173333716437980109e-08 9.563913835657793601e-09 4.396710240662670150e-09 2.584100671658052194e-09
-1.111051180437783462e-18 9.161310196433748450e-10 2.534996950711804523e-09 8.848883122343373716e-09 9.769570505947649831e-09 1.165438732723256656e-08 1.438736673034230619e-08 5.187402210783656247e-09 4.934249038294986225e-09 1.081411211055543367e-09
1.032643395799379886e-17 3.362460172772213643e-09 6.246083530642544606e-09 9.870836650658456833e-09 1.012892037545809751e-08 1.398912307218133359e-08 9.739990201949537369e-09 6.995063806211952287e-09 5.170307766751583460e-09 1.595888001580162029e-11
-1.685836707334409298e-18 1.235602042441267388e-09 6.539029326658864088e-09 7.378963562543363726e-09 1.325693969515096782e-08 1.500983944098108370e-08 1.003160008822990149e-08 8.366689972820046328e-09 -1.217399048128433204e-09 1.555805572628044149e-09
2.045221609820916171e-18 2.475611672065013892e-09 2.230462459095301777e-09 7.117767383165081949e-09 7.486853454895623699e-09 1.017697346900592682e-08 8.010885771836198900e-09 9.305117544214443883e-09 4.801672054198704535e-09 2.595948299626796157e-09
6.612486371436848150e-18 2.592890466446560252e-09 5.043382542414747575e-09 7.223581875797386567e-09 5.871598684562106409e-09 1.348518568902582885e-08 1.327253693141803730e-08 5.612451629420374293e-09 -2.635085269807133812e-09 4.515607517341466324e-09
9.301073362583995961e-17 2.805854467430508641e-09 4.705346206635046599e-09 3.310865623001527933e-09 7.617966303772721110e-09 1.714489565999360539e-08 1.248046222936536506e-08 1.055531896346358785e-08 9.882203395064549848e-09 -4.885799950275020604e-10
1.126869068118561123e-17 4.551984214310624049e-10 4.380514784897178884e-09 7.934418580315202000e-09 6.487409401364357753e-09 1.151977352801286073e-08 1.101891259993957069e-08 7.797160266652536288e-09 6.526536408198098310e-09 3.431615003944747252e-09
-8.783569971173367011e-18 3.718864904347368921e-09 3.999460610629946208e-09 7.102245918478693234e-09 1.271780051292690008e-08 1.477827938541834910e-08 4.698857684256420848e-09 9.215013940653261527e-09 5.359223594860839700e-11 3.847479466015591707e-09
-1.024339667589035828e-16 3.068056662157608254e-09 6.443285762199223565e-09 6.799128926685802712e-09 1.181728388025625960e-08 1.497412859556707317e-08 6.022224726543394294e-09 9.312112463167449319e-09 5.585853475719243852e-09 -1.447289228775465144e-09
7.682318339104109040e-18 2.472769722569059125e-09 2.402897298355288677e-09 4.710586985274017718e-09 1.569174529278885352e-08 1.092631450868436646e-08 8.380478324482137248e-09 1.200587238234156579e-08 2.792147814632046495e-09 1.273403194080390879e-09
-1.875939684754057186e-18 1.647320200336582186e-09 8.629211499062343095e-09 1.080835850858722501e-08 1.241212306644217931e-08 5.712477687016579099e-09 9.433665652587866407e-09 8.858841586761837127e-09 6.990255858781469048e-09 1.757713365029707282e-09
1.790487637121142919e-17 4.254586404968892528e-09 7.626419408785276454e-09 5.721103531680896177e-09 1.016283414133843529e-08 1.406378589145563685e-08 8.875988313859266354e-09 1.197110642387790110e-08 8.341998795569537063e-09 2.276513302293395727e-09
-7.397023663459292022e-18 -2.090682199678399302e-10 4.766754912941001851e-09 9.265217512837911361e-09 1.048142610470085073e-08 7.511520960681171515e-09 6.868360596526407875e-09 4.832453223814699803e-09 1.606061300631588106e-09 -1.867531412981635318e-09
3.447923522435459282e-19 5.178642836495622919e-09 6.002688010620151890e-09 7.307621522702389744e-09 9.927351095991985253e-09 1.057462951736433564e-08 8.209887170507349239e-09 7.661631864156127788e-09 -3.112615428554180997e-09 3.600744736865088501e-10
-6.273920422369133737e-18 2.942602718050346330e-09 2.858903647992822304e-09 8.379553027045551286e-09 1.080808968025929866e-08 8.997641804501638196e-09 8.393298881590015603e-09 4.271226207779601373e-09 3.289073521750705083e-09 -3.199667583234437856e-10
4.612361669849505347e-17 1.647410057312891848e-09 9.700646920983135516e-09 7.863259385952902188e-09 9.295882826631923567e-09 1.399046392658953105e-08 5.529257708823830569e-09 3.499368529517088599e-09 -3.360217122654797915e-09 -1.959162053421314467e-09
3.308843926187543811e-17 1.402969808177729121e-09 3.582424958931292048e-09 1.023292966693105996e-08 8.219726991844403633e-09 1.128129488135199223e-08 1.438594299220253623e-08 1.021398123724064755e-08 4.382896144172170385e-09 6.202577041079575696e-10
3.185969570466711295e-17 2.935765577118427666e-09 5.591644726194804693e-09 5.126442396938364951e-09 7.990972986218749017e-09 1.543111979539762280e-08 8.490876795226756095e-09 1.180554632104262041e-08 6.424489373767002323e-09 3.823238999044718698e-09
1.320717732570896482e-17 2.053842012391904485e-09 5.140209600014434976e-09 7.888760468261865837e-09 1.362171995639353741e-08 1.204034019664359873e-08 1.344209966276683464e-08 1.224504464853006197e-08 2.713439638581017711e-09 -2.106318348572223514e-09
1.929030133584318917e-18 4.531890848149048149e-09 6.143083872105706454e-09 3.520521321937334176e-09 8.699247407493510357e-09 5.156515329376811199e-09 5.951278809572545341e-09 5.413475120858706099e-09 3.460384279620841952e-09 2.903943818552803534e-09
-1.767884493869519378e-17 1.397567646659279918e-10 6.195032088762808978e-09 8.409835278149053977e-09 9.140195331963933584e-09 1.224771022682180301e-08 1.083106765639506441e-08 3.247915771292017306e-09 5.929080262617766369e-09 -5.879232934633039435e-10
1.064340426574584988e-17 1.939490108369224345e-09 2.175200802580931664e-09 1.069253023110444212e-08 1.135623421274325612e-08 1.186861919184310876e-08 1.166585708379849392e-08 7.335374897546261753e-09 6.427120826927743885e-09 4.488754261331959193e-10
-7.175445055236449606e-18 2.842243289063043704e-09 6.272874703264544305e-09 7.044367314512785115e-09 1.148924555394796849e-08 1.410312707973188605e-08 9.527493612116042055e-09 8.686969543549939749e-09 7.880141923153864640e-09 6.739429620945741365e-10
-4.547986090157081574e-18 1.478599858528563397e-09 6.599768616524221708e-09 6.142748135020397627e-09 1.166457550310356436e-08 1.082755693066435999e-08 9.353486795020388369e-09 2.737575163814487063e-09 4.091197826960488182e-09 -3.187543101751852000e-10
4.217003523914439872e-18 2.813339017964970571e-09 3.795873620174820114e-09 3.446494570909307287e-09 1.050019188472456946e-08 1.516455130413597391e-08 6.134548916822531906e-09 3.646767246643774805e-10 -3.960307232837786930e-10 -3.107366651631653422e-10
6.585681865020467092e-18 1.931279743069775669e-09 6.063595217720664361e-09 5.885203413461741347e-09 1.150176872681109095e-08 1.141705611968531067e-08 8.086992829845617079e-09 1.105501760425654674e-10 6.807464298904161163e-09 6.739701679043605182e-11
-8.458455507992588720e-18 3.177123230267325336e-09 6.060754092188915947e-09 9.932697977401169260e-09 8.868779815062283140e-09 7.305223327041223210e-09 9.937555762687214395e-09 7.716765742637675141e-09 1.992623133310771972e-09 7.916226288648164457e-11
1.089522741785298505e-16 -5.197743498601541534e-10 2.670140231760687885e-09 4.554187220131403834e-09 1.277840760727165335e-08 1.631534025077179354e-08 5.877802996627086509e-09 6.532732005174057184e-09 2.971080420270499487e-09 -7.873154531102010923e-10
-1.346731492627515172e-17 -5.930747094564940430e-10 8.875493646640286260e-09 3.514619782582104108e-09 1.007416944533105678e-08 1.154845401029606536e-08 1.556603884305600259e-08 8.442589402398654738e-09 5.193316928743449975e-09 3.149354714978941326e-09
-9.456657613057591137e-18 3.758833201291282415e-09 2.241167230813402567e-09 6.438269572454585558e-09 8.996343227889588969e-09 9.638954766863960233e-09 1.541230126943937988e-08 1.098161166593298566e-08 7.052638615749188121e-09 2.260847027347909142e-09
