5.458128843447232657e-10 4.720507983616913237e-11 6.131621442119977854e-10 5.173783738321769246e-10 1.675540830835829574e-09 4.231701707042449783e-09 1.744024400778723646e-09 1.084447972867289004e-09 1.336692996954877044e-09 2.520694792193824686e-10 -1.387003140819860887e-09 -4.603294634243552948e-10
-2.651472930011466191e-11 -6.793802998597655660e-10 -2.773879935054713924e-10 7.216579599196626461e-10 1.624873274203869477e-09 -8.746385818182836569e-11 -1.366679493731936881e-09 4.278960547701313516e-09 4.291242606797456526e-09 -6.543261551325759470e-10 7.435461986688032581e-10 1.295275713873315420e-09
5.768720873381245157e-10 5.385566789379555619e-10 1.485994222652452381e-09 5.159705614024654221e-11 1.228821104508575475e-09 2.786971245086918492e-09 2.923835986297987322e-09 5.711516329033684434e-09 4.162813166073292855e-09 1.599287653333012652e-09 2.199462842343372078e-09 -5.164136842345322873e-10
4.647246686038849175e-10 9.915176010520980156e-10 2.083538670277201968e-09 2.991650496793036334e-09 2.257944687700873580e-09 6.267470637516970712e-10 4.959893527452918709e-09 4.255830589132381130e-09 2.036981365093291820e-09 1.303517868710351895e-09 1.872954385803553668e-09 -2.942123532294310207e-10
-1.098248007142409199e-10 -4.207969349650968346e-10 1.151314731153099086e-09 3.206415066838787777e-09 4.007564202318947348e-09 4.436860905966804273e-09 3.826030773860425644e-09 6.068021010501936558e-09 2.907569445439802863e-09 1.157763559521086702e-09 2.397232387923425524e-10 7.583026960515122721e-10
4.041542134870670093e-12 1.459042729631118931e-09 3.778708807586050343e-09 2.762598332412238742e-09 3.176195731303206569e-09 3.272061325114651347e-09 1.695285827735411382e-09 3.071562528872106551e-09 3.472111676831395695e-09 5.473121718930398421e-09 3.933996051788503599e-10 3.303491076834745474e-11
1.371302396697812070e-10 2.107247534164763855e-10 8.402711061994795054e-10 1.531461657916335506e-09 5.342531410406185624e-10 2.277366770078519550e-09 1.003799436208504519e-08 2.449103756697609979e-09 2.060774817054055882e-09 -2.622455318783625012e-09 -2.529499026037178714e-09 8.560760701457194178e-10
3.197685162211285202e-11 4.813407073430789911e-10 5.265739989063920659e-10 6.155720129060492063e-10 2.542067081170647004e-09 1.947969152790904888e-09 -7.127946232421208201e-11 -2.555228422687278063e-10 1.744510822241330180e-09 -1.380888776328846213e-09 -8.579136071867841112e-10 -5.418529499984792851e-10
-3.442950843091082138e-10 -2.931751638131338404e-10 5.029166883673762500e-10 2.155015958935388839e-09 1.461222051390934886e-09 3.229898155176416463e-09 3.521614334480173417e-09 2.631252463536445465e-09 3.048276562385569989e-09 -2.456048775136647378e-09 -2.082521740951543593e-11 -1.958305784740826657e-10
-4.192366079378985347e-11 1.437488812106019303e-10 1.420920388619529050e-10 1.432527422412872301e-09 1.469701228842087867e-09 1.924508461548355311e-09 4.928312568159214171e-09 4.897847824604110663e-09 1.605275464354003400e-09 2.924753541952000154e-09 5.494081167004095912e-10 1.548570658729866447e-09
8.559150108719824506e-11 1.486954829056924899e-09 2.513220742279747530e-09 4.666310614215466895e-09 2.862431873242512294e-09 3.230544206275749398e-09 3.137887446431176211e-09 4.719120653787275733e-09 2.133090505062774115e-09 -1.316774799914606705e-09 5.958578181324831776e-10 -9.874366581665174294e-11
4.039869876611834205e-10 5.060040481001281142e-10 -1.464889127268505839e-09 1.071962941833605840e-09 1.932829685669663066e-09 2.489086234325981404e-09 8.276699019230855977e-10 1.419489620039713964e-09 -6.007000459244700783e-10 2.223193258604211812e-09 4.869103292306146918e-09 5.106926505235252343e-10
6.466973288769985165e-14 9.766356763801249167e-10 8.520725849900488851e-10 2.420651853425912106e-09 2.661565991334012853e-09 3.668753227625108097e-09 2.921308123065109919e-09 2.609081332610194666e-09 2.792793197988216531e-09 -2.197969339935986112e-09 2.502438481219922396e-09 -4.204835945681579721e-10
7.189181360726759276e-11 9.217941070638437152e-10 4.698635113374930350e-10 1.128013630839712559e-09 3.259739227275592804e-09 4.182121351628618997e-09 3.052184391240975660e-09 5.315174084357207313e-09 1.458027645354763013e-09 3.684520917056896731e-09 5.845112465750670140e-09 1.560393338689816236e-09
1.030920612951385953e-10 -3.977769145325169168e-10 7.213896053374506325e-10 1.851228146958631894e-09 8.764428310300233079e-10 4.053243533202481196e-09 4.581772228915268221e-09 1.214969976815603734e-09 4.674511431327156680e-10 2.968693371981517704e-09 3.609450272891894501e-09 2.140268107064757196e-10
5.672365293888972625e-11 1.165639709118656500e-09 1.881280777059777932e-09 1.886387387879349921e-09 1.860558002713369149e-09 2.674319592175267419e-09 3.403116884955664577e-09 1.694978442049627157e-09 5.642656470555600492e-09 2.392966114729158342e-09 3.970379060508260475e-11 -2.640334729383607237e-10
3.411228804637683898e-11 -2.418852329373814055e-10 7.392981901311544729e-10 1.096886991602263483e-09 1.313807670060812661e-09 3.202563794448675232e-09 3.155564444347718931e-09 1.426774145807463298e-09 -2.400652578152052862e-10 3.732686995176226502e-09 2.137504495530821473e-10 2.861544604370442932e-10
