# L TxT TxW1 TxW2 TxW3 TxW4 TxW5 TxW6 TxW7 TxW8 TxW9 TxW10 W1xW1 W1xW2 W1xW3 W1xW4 W1xW5 W1xW6 W1xW7 W1xW8 W1xW9 W1xW10 W2xW2 W2xW3 W2xW4 W2xW5 W2xW6 W2xW7 W2xW8 W2xW9 W2xW10 W3xW3 W3xW4 W3xW5 W3xW6 W3xW7 W3xW8 W3xW9 W3xW10 W4xW4 W4xW5 W4xW6 W4xW7 W4xW8 W4xW9 W4xW10 W5xW5 W5xW6 W5xW7 W5xW8 W5xW9 W5xW10 W6xW6 W6xW7 W6xW8 W6xW9 W6xW10 W7xW7 W7xW8 W7xW9 W7xW10 W8xW8 W8xW9 W8xW10 W9xW9 W9xW10 W10xW10
6.690000000000000000e+02 3.365921454906082371e-15 -2.869031205036734023e-19 -7.520419132392872339e-19 3.167958111362933262e-18 3.509803897043231141e-16 2.559383107387529754e-15 6.508323150887024628e-15 8.753101478272671419e-15 9.096162636587670329e-15 8.996358416719055316e-15 8.788970609556322932e-15 1.453881317366147679e-07 8.027493624026349146e-08 1.806539201884460291e-08 2.658906035213814701e-09 2.719630188058542236e-10 1.804909605660706480e-11 6.708714213925836228e-13 1.051663077044695412e-14 -9.082375891244629858e-16 -7.158077855544855795e-14 2.161441005081728624e-07 1.397757793791092753e-07 4.708113533052299270e-08 9.858225632183722032e-09 1.296434388434598072e-09 9.655065593286060220e-11 3.224533070743106780e-12 2.448596896812971804e-14 -9.014478056037997117e-14 2.234419093629277411e-07 1.587764210729714222e-07 6.322915442082634270e-08 1.486767641476763622e-08 1.940080180256900543e-09 1.165028481675921956e-10 1.979369641664449345e-12 -2.339659070328432780e-15 2.220257855860337140e-07 1.637099828540230229e-07 6.802539864621168238e-08 1.531702580599036496e-08 1.599110616555628763e-09 4.967494213087134454e-11 1.046220987621309161e-13 2.179444309696285329e-07 1.604072562583239166e-07 6.358517964374707553e-08 1.175795344519084076e-08 6.685878806886667690e-10 3.038555918697514619e-12 2.110869868878629975e-07 1.518535238527849573e-07 5.189892710824470303e-08 5.672903662960886687e-09 5.814655378481248113e-11 2.049853845635219362e-07 1.369326565747428993e-07 3.129615079874169241e-08 8.049336518930764054e-10 1.934751218880241994e-07 1.057589564930536171e-07 8.134945438614887585e-09 1.727263704811114051e-07 5.468777551022330980e-08 1.163287424362584956e-07
6.700000000000000000e+02 3.353955814945196391e-15 -2.852330075442392988e-19 -7.451545122660905224e-19 2.497342043666078939e-18 3.406407947392272408e-16 2.514046361694310486e-15 6.435937539549057782e-15 8.691975612622922758e-15 9.045291812148493018e-15 8.944115687082755950e-15 8.739341597444782733e-15 1.449057758585553929e-07 8.001690761298259121e-08 1.800841785833828485e-08 2.650649017539167787e-09 2.711320870781361992e-10 1.799432605337733186e-11 6.688172810754242157e-13 1.042529704207449647e-14 -9.077002468334631135e-16 -7.173434881162544987e-14 2.154603670842433885e-07 1.393401920990687988e-07 4.693655057636773217e-08 9.828318200984109262e-09 1.292510522182398128e-09 9.626888460051926574e-11 3.215168077246511897e-12 2.446787556193489863e-14 -9.163954146588194121e-14 2.227542173686103723e-07 1.582939982608293640e-07 6.303764157507627057e-08 1.482330509755291794e-08 1.934533594482141020e-09 1.161588939906165382e-10 1.973470669836909118e-12 -2.441332112907991944e-15 2.213534676424877355e-07 1.632172101407702773e-07 6.782767151768365552e-08 1.527326420462007374e-08 1.594255791168142699e-09 4.952852490418117896e-11 1.043859194322374573e-13 2.173065461918851721e-07 1.599510021798013858e-07 6.339863978882947354e-08 1.172179179757171584e-08 6.667261006907016327e-10 3.031227702737129423e-12 2.104746316178802488e-07 1.513903025452146649e-07 5.174296640655280377e-08 5.658214166392764829e-09 5.799946508195624870e-11 2.043607239873279279e-07 1.365528154662510155e-07 3.122012838542596323e-08 8.027409304311340499e-10 1.929959886491372774e-07 1.054987911872631889e-07 8.110438159241170188e-09 1.722340763930748407e-07 5.450926821447467941e-08 1.160032896907505106e-07
6.710000000000000000e+02 3.342420919281580645e-15 -2.824461784316877131e-19 -7.326387430326111101e-19 2.005246046995110581e-18 3.313263902882533355e-16 2.470276540861486804e-15 6.364247736759269114e-15 8.631135795660090441e-15 8.994733532082537057e-15 8.892310351868758892e-15 8.689981268370660477e-15 1.444256551439794990e-07 7.976004061013234433e-08 1.795169680224378383e-08 2.642427850354130993e-09 2.703047810542648837e-10 1.793980025461705813e-11 6.667696684241997958e-13 1.033424537856728294e-14 -9.064003467791158631e-16 -7.193119731157137613e-14 2.147796757444880223e-07 1.389065127802313143e-07 4.679258889604925023e-08 9.798544663035299588e-09 1.288602142336170114e-09 9.598813124407641259e-11 3.205855662777155744e-12 2.445213648128524021e-14 -9.313964696050065067e-14 2.220694811664296650e-07 1.578137145259262586e-07 6.284694959518831423e-08 1.477909100272574582e-08 1.929011429205325622e-09 1.158169385343396089e-10 1.967587720979967654e-12 -2.549662472410497072e-15 2.206840931968561869e-07 1.627262681361539720e-07 6.763067392532030843e-08 1.522973736756149394e-08 1.589425666872134083e-09 4.938228361389765044e-11 1.041510416826376654e-13 2.166709208614823460e-07 1.594969220130314137e-07 6.321318106611241024e-08 1.168576349347273791e-08 6.648654274535504490e-10 3.023954029619793377e-12 2.098658372232287825e-07 1.509293108575609851e-07 5.158729646894648260e-08 5.643539379637760097e-09 5.785364847036092505e-11 2.037376065898705097e-07 1.361731924071894300e-07 3.114435551844758679e-08 8.005687131037614663e-10 1.925178380593757640e-07 1.052405203180793228e-07 8.086137818969969228e-09 1.717461379815943239e-07 5.433161189079807900e-08 1.156776311537726874e-07
6.720000000000000000e+02 3.331313223512185753e-15 -2.786106773944443571e-19 -7.148538848445008134e-19 1.681391552406986886e-18 3.229831897020947570e-16 2.428006636307519595e-15 6.293239198484798401e-15 8.570584080962022757e-15 8.944482001082077527e-15 8.840936168672588827e-15 8.640889694185273858e-15 1.439477564035985216e-07 7.950432852415144603e-08 1.789522734598336111e-08 2.634242341336903240e-09 2.694810747289211936e-10 1.788551719413346658e-11 6.647287236882130275e-13 1.024358753050086526e-14 -9.043524521686483887e-16 -7.216693346712414917e-14 2.141020085424339665e-07 1.384747305166715169e-07 4.664924659291982916e-08 9.768903964470976874e-09 1.284709275479547599e-09 9.570838936197015721e-11 3.196594880080071370e-12 2.443855990773837057e-14 -9.464284594047412743e-14 2.213876843236517544e-07 1.573355527090632871e-07 6.265707559024029525e-08 1.473503465129945894e-08 1.923513232520841007e-09 1.154769602470734217e-10 1.961721117520983977e-12 -2.664906838209291588e-15 2.200176470924964695e-07 1.622371639936464967e-07 6.743439998336112498e-08 1.518644047979495309e-08 1.584620321369150831e-09 4.923623569316167624e-11 1.039173403892812354e-13 2.160375463004968357e-07 1.590449703371731141e-07 6.302879030084443141e-08 1.164987183486563363e-08 6.630059790981588402e-10 3.016732559351253468e-12 2.092605471771828629e-07 1.504705657649974174e-07 5.143193691899299494e-08 5.628878615845805657e-09 5.770906523440531444e-11 2.031161098898146777e-07 1.357938104736330876e-07 3.106881741117629186e-08 7.984166148370320147e-10 1.920406053235282729e-07 1.049840746832593248e-07 8.062043594046558120e-09 1.712625032913358573e-07 5.415483009738907849e-08 1.153518090598220144e-07
6.730000000000000000e+02 3.320629213908729489e-15 -2.737937705569320180e-19 -6.921551014625917462e-19 1.515617269044525807e-18 3.155578200012124714e-16 2.387170393352099963e-15 6.222897534914708217e-15 8.510322490164365632e-15 8.894531484358097099e-15 8.789986957612378788e-15 8.592066938779123920e-15 1.434720665455423466e-07 7.924976469636291433e-08 1.783900799614193800e-08 2.626092299500014283e-09 2.686609423095367953e-10 1.783147541667625199e-11 6.626945852793973950e-13 1.015343391457247277e-14 -9.015709735256250786e-16 -7.243721765900557233e-14 2.134273476641450185e-07 1.380448344814362388e-07 4.650651999772545845e-08 9.739395060391481019e-09 1.280831947470938924e-09 9.542965250287801018e-11 3.187384791752701160e-12 2.442695623734522304e-14 -9.614691387998217126e-14 2.207088105243947031e-07 1.568594957981225493e-07 6.246801668190770476e-08 1.469113655394393299e-08 1.918038557240896800e-09 1.151389377800605691e-10 1.955871177636398386e-12 -2.787318676800859737e-15 2.193541142747966091e-07 1.617499047333813470e-07 6.723884385660642830e-08 1.514336877724169422e-08 1.579839830785001911e-09 4.909039836353824615e-11 1.036846918788364371e-13 2.154064138742340134e-07 1.585951022129946116e-07 6.284545444604977057e-08 1.161412008100199154e-08 6.611478723141639709e-10 3.009560978268744049e-12 2.086587055297544737e-07 1.500140839822274715e-07 5.127690713964674526e-08 5.614231195930208447e-09 5.756567708434776884e-11 2.024963104448976781e-07 1.354146924619884120e-07 3.099349944588908396e-08 7.962842545851946651e-10 1.915642263894701232e-07 1.047293858518349007e-07 8.038154665019160809e-09 1.707831208684168101e-07 5.397894609030832264e-08 1.150258651475399711e-07
6.740000000000000000e+02 3.310365407119064026e-15 -2.680619544757528019e-19 -6.648934862796943521e-19 1.497877898538324003e-18 3.089975151577306137e-16 2.347702302992994922e-15 6.153208508814573909e-15 8.450353013343504109e-15 8.844876306998470378e-15 8.739456600676998102e-15 8.543513058196672749e-15 1.429985725744957337e-07 7.899634251654471050e-08 1.778303727036782765e-08 2.617977535179009299e-09 2.678443582142855559e-10 1.777767347783993168e-11 6.606673897933727456e-13 1.006389362844951091e-14 -8.980701703117179785e-16 -7.273776067474106857e-14 2.127556754270467366e-07 1.376168139258541448e-07 4.636440546836264379e-08 9.710016914777309688e-09 1.276970183453104512e-09 9.515191426525845211e-11 3.178224470140578373e-12 2.441713805627521590e-14 -9.764965253635968637e-14 2.200328435686201876e-07 1.563855269266423804e-07 6.227977000440423910e-08 1.464739721111596041e-08 1.912586960845499367e-09 1.148028499854150328e-10 1.950038215300537717e-12 -2.917148268266860361e-15 2.186934797903305521e-07 1.612644972438140501e-07 6.704399975992706775e-08 1.510051754622083835e-08 1.575084269689686812e-09 4.894478863738449836e-11 1.034529739126989327e-13 2.147775149909688621e-07 1.581472731777350187e-07 6.266316058121448172e-08 1.157851144890100578e-08 6.592912223759069043e-10 3.002436998753757252e-12 2.080602569016339621e-07 1.495598819665970367e-07 5.112222627595131563e-08 5.599596448482836693e-09 5.742344615171877250e-11 2.018782838627576611e-07 1.350358608921222190e-07 3.091838717191788358e-08 7.941712552879251988e-10 1.910886379400030501e-07 1.044763861557281448e-07 8.014470216711413279e-09 1.703079397552613570e-07 5.380398282692205322e-08 1.146998406652020157e-07
6.750000000000000000e+02 3.300532119727871410e-15 -2.614809645754995285e-19 -6.334161069660260680e-19 1.618242864519064832e-18 3.032501094562431351e-16 2.309537593779303317e-15 6.084158033900158493e-15 8.390677609394799065e-15 8.795510853333579318e-15 8.689339041081698183e-15 8.495228100749601803e-15 1.425272615908439514e-07 7.874405542250485942e-08 1.772731369727454205e-08 2.609897860021250925e-09 2.670312970700966035e-10 1.772410994396719132e-11 6.586472720302456712e-13 9.975074465442189453e-15 -8.938641525297232293e-16 -7.306432315320586702e-14 2.120869742787642837e-07 1.371906581788520698e-07 4.622289938963744598e-08 9.680768500403558050e-09 1.273124007862608849e-09 9.487516829689723800e-11 3.169112997234209065e-12 2.440892011672855499e-14 -9.914888965879528969e-14 2.193597673711344229e-07 1.559136293724084444e-07 6.209233270442230897e-08 1.460381711318791012e-08 1.907158005432998821e-09 1.144686759140865447e-10 1.944222540333828105e-12 -3.054642742300799775e-15 2.180357287860204497e-07 1.607809482833622850e-07 6.684986195777951907e-08 1.505788212291269324e-08 1.570353711117071894e-09 4.879942332018967129e-11 1.032220656711883051e-13 2.141508411016888219e-07 1.577014392400257328e-07 6.248189591098748788e-08 1.154304911383135018e-08 6.574361431582536711e-10 2.995358358948183522e-12 2.074651464782005357e-07 1.491079759211688205e-07 5.096791323770923413e-08 5.584973709690290119e-09 5.728233498476747426e-11 2.012621048116323956e-07 1.346573380104533076e-07 3.084346630381902180e-08 7.920772438280717556e-10 1.906137773847912130e-07 1.042250086814655324e-07 7.990989438195041772e-09 1.698369094855135429e-07 5.362996296930122569e-08 1.143737763761418650e-07
6.760000000000000000e+02 3.291112077038385388e-15 -2.541157834854852993e-19 -5.980660495901103683e-19 1.866895057046184193e-18 2.982640309325143527e-16 2.272612223779879939e-15 6.015732173229902661e-15 8.331298206406202779e-15 8.746429566309231909e-15 8.639628282631094726e-15 8.447212107128596663e-15 1.420581207898269881e-07 7.849289689966076534e-08 1.767183581634363137e-08 2.601853086974830492e-09 2.662217337106885840e-10 1.767078339205327131e-11 6.566343650151637146e-13 9.887082929002530335e-15 -8.889668823080696451e-16 -7.341271503571258830e-14 2.114212267959717335e-07 1.367663566462787433e-07 4.608199817302728605e-08 9.651648798755271736e-09 1.269293444439153150e-09 9.459940829445856130e-11 3.160049464567147113e-12 2.440211931313191104e-14 -1.006424787004706654e-13 2.186895659606001785e-07 1.554437865560599941e-07 6.190570194107415743e-08 1.456039674057483867e-08 1.901751257671212574e-09 1.141363948138476942e-10 1.938424458450434202e-12 -3.200046113804995155e-15 2.173808465083084984e-07 1.602992644820257010e-07 6.665642476372623874e-08 1.501545789282821952e-08 1.565648226584324379e-09 4.865431901288731244e-11 1.029918477379313765e-13 2.135263836998385151e-07 1.572575568748705479e-07 6.230164776389661147e-08 1.150773620978729514e-08 6.555827471522301214e-10 2.988322822473776221e-12 2.068733200036012119e-07 1.486583817977594649e-07 5.081398670212011850e-08 5.570362323251062770e-09 5.714230654396113999e-11 2.006478470309313787e-07 1.342791457930073106e-07 3.076872271956427572e-08 7.900018509898883128e-10 1.901395828523914627e-07 1.039751872619888189e-07 7.967711522762732924e-09 1.693699800790085276e-07 5.345690888758016029e-08 1.140477125641121414e-07
6.770000000000000000e+02 3.282101885607746607e-15 -2.460306492786674585e-19 -5.591824622218871350e-19 2.234129591760956625e-18 2.939882948890730734e-16 2.236862872645706652e-15 5.947917137616005886e-15 8.272216702027289644e-15 8.697626946866821037e-15 8.590318389089415313e-15 8.399465110513632940e-15 1.415911374607025777e-07 7.824286048062308051e-08 1.761660217782844320e-08 2.593843030277588024e-09 2.654156431746251668e-10 1.761769240965128045e-11 6.546288000186195634e-13 9.800024247052008125e-15 -8.833921754670482012e-16 -7.377879502355583926e-14 2.107584156832536843e-07 1.363438988102349976e-07 4.594169825644500022e-08 9.622656799943749396e-09 1.265478516234788707e-09 9.432462800304093543e-11 3.151032973115241363e-12 2.439655465861387431e-14 -1.021282985340956187e-13 2.180222234785580576e-07 1.549759820397115897e-07 6.171987488583284549e-08 1.451713656385997025e-08 1.896366288749108892e-09 1.138059861273038479e-10 1.932644271305320828e-12 -3.353599318063409614e-15 2.167288183023360586e-07 1.598194523429855392e-07 6.646368253996132550e-08 1.497324029028468096e-08 1.560967886111098183e-09 4.850949211414001596e-11 1.027622020844285926e-13 2.129041343210656101e-07 1.568155830186836564e-07 6.212240359107877929e-08 1.147257582995911860e-08 6.537311454804696256e-10 2.981328178154894661e-12 2.062847237748979522e-07 1.482111152999387571e-07 5.066046511638740022e-08 5.555761640293673642e-09 5.700332419753713101e-11 2.000355833416816309e-07 1.339013059484355730e-07 3.069414245875296055e-08 7.879447114177489639e-10 1.896659931823774169e-07 1.037268564685614939e-07 7.944635667901205720e-09 1.689071020368006875e-07 5.328484266327489952e-08 1.137216890385815973e-07
6.780000000000000000e+02 3.273484532845101469e-15 -2.372890636140220862e-19 -5.171005980246918142e-19 2.710352583574819280e-18 2.903724974867143665e-16 2.202226933765001227e-15 5.880699284053851686e-15 8.213434963833766697e-15 8.649097553330616214e-15 8.541403483557960368e-15 8.351987136682824884e-15 1.411262989859180395e-07 7.799393974478355746e-08 1.756161134265899678e-08 2.585867505446247640e-09 2.646130007033920559e-10 1.756483559477856293e-11 6.526307065765140177e-13 9.714002386140039731e-15 -8.771537030670011597e-16 -7.415847004193086704e-14 2.100985237719783084e-07 1.359232742284111761e-07 4.580199610400548235e-08 9.593791502623756807e-09 1.261679245623013596e-09 9.405082121573771538e-11 3.142062633197040331e-12 2.439204726175652002e-14 -1.036042531707959017e-13 2.173577241784581535e-07 1.545101995255897993e-07 6.153484872247374073e-08 1.447403704391863150e-08 1.891002674329046311e-09 1.134774294899252095e-10 1.926882276540756839e-12 -3.515540245495856551e-15 2.160796296111309801e-07 1.593415182441842167e-07 6.627162969684135676e-08 1.493122479788730331e-08 1.556312758238481731e-09 4.836495882259725082e-11 1.025330120548022618e-13 2.122840845429693584e-07 1.563754750643854342e-07 6.194415096502494469e-08 1.143757102719789390e-08 6.518814479124806571e-10 2.974372239744492449e-12 2.056993046362815005e-07 1.477661918859930011e-07 5.050736670029419803e-08 5.541171019295750213e-09 5.686535171710662660e-11 1.994253856568498516e-07 1.335238399209981903e-07 3.061971172084516449e-08 7.859054635753386524e-10 1.891929479175562074e-07 1.034799516027697732e-07 7.921761075264511766e-09 1.684482263362475425e-07 5.311378609256199986e-08 1.133957451399701761e-07
6.790000000000000000e+02 3.265284020302584705e-15 -2.279537997836052289e-19 -4.721518578426536377e-19 3.286079934706944612e-18 2.873668094109332119e-16 2.168642506509888860e-15 5.814065114169551451e-15 8.154954829687547610e-15 8.600836000802087221e-15 8.492877747859616518e-15 8.304778204119850881e-15 1.406635928402900857e-07 7.774612831790732175e-08 1.750686188234773066e-08 2.577926329265651797e-09 2.638137817394931827e-10 1.751221155582396043e-11 6.506402125099786374e-13 9.629120065435478586e-15 -8.702649929386926031e-16 -7.454769471014418031e-14 2.094415340191820742e-07 1.355044725334310011e-07 4.566288820579458954e-08 9.565051913911616140e-09 1.257895654307752139e-09 9.377798177320216862e-11 3.133137564375341963e-12 2.438842030361958526e-14 -1.050682714823097621e-13 2.166960524247011819e-07 1.540464228546847226e-07 6.135062064701600576e-08 1.443109863204064282e-08 1.885659994499564786e-09 1.131507047281010068e-10 1.921138767832255558e-12 -3.686103775998990370e-15 2.154332659748027877e-07 1.588654684398854817e-07 6.608026069242122780e-08 1.488940694601692686e-08 1.551682910047710432e-09 4.822073513912629927e-11 1.023041623507232531e-13 2.116662259848498464e-07 1.559371908565541564e-07 6.176687757833894605e-08 1.140272481447472556e-08 6.500337628797303276e-10 2.967452845653297018e-12 2.051170099733518202e-07 1.473236267718519137e-07 5.035470944874872466e-08 5.526589826004059937e-09 5.672835327330936014e-11 1.988173249915417810e-07 1.331467688935117096e-07 3.054541686341549766e-08 7.838837497053120907e-10 1.887203872962755146e-07 1.032344086886166045e-07 7.899086950647479477e-09 1.679933044261495336e-07 5.294376068951818131e-08 1.130699197448222127e-07
6.800000000000000000e+02 3.257483352645334625e-15 -2.180869106655246530e-19 -4.246638322899858165e-19 3.951936136886795729e-18 2.849219696123356995e-16 2.136048388573451908e-15 5.748001272685382005e-15 8.096778108092418509e-15 8.552836960561204436e-15 8.444735421930411336e-15 8.257838324119944803e-15 1.402030065901937874e-07 7.749941987172915489e-08 1.745235237889626631e-08 2.570019319778114646e-09 2.630179619245693868e-10 1.745981891145610816e-11 6.486574439449620107e-13 9.545478770553306324e-15 -8.627394311960943701e-16 -7.494247081803576217e-14 2.087874295064659038e-07 1.350874834322023753e-07 4.552437107764054246e-08 9.536437049304213402e-09 1.254127763332221866e-09 9.350610356321726376e-11 3.124256895359874299e-12 2.438549901503380518e-14 -1.065183069264516252e-13 2.160371926916893273e-07 1.535846360054163108e-07 6.116718786766457653e-08 1.438832177005114626e-08 1.880337833728715334e-09 1.128257918572157278e-10 1.915414034933971561e-12 -3.865521812879426137e-15 2.147897130297462593e-07 1.583913090622151138e-07 6.588957003199532456e-08 1.484778231232357344e-08 1.547078407178641765e-09 4.807683686901706156e-11 1.020755390165147658e-13 2.110505503074598678e-07 1.555006886866341996e-07 6.159057124251056634e-08 1.136804016533452402e-08 6.481881974905539040e-10 2.960567858682153289e-12 2.045377877074634340e-07 1.468834349339797594e-07 5.020251113429947186e-08 5.512017433355475613e-09 5.659229343151891038e-11 1.982114714730810186e-07 1.327701137902622084e-07 3.047124440042738818e-08 7.818792157894177607e-10 1.882482522448218174e-07 1.029901644647078550e-07 7.876612503959429588e-09 1.675422882219445672e-07 5.277478768932153628e-08 1.127442512709192837e-07
6.810000000000000000e+02 3.250065723127167253e-15 -2.077497365840232745e-19 -3.749603433485318452e-19 4.698653087540880836e-18 2.829892791200755762e-16 2.104384068396008477e-15 5.682494545902859724e-15 8.038906578545358763e-15 8.505095159474581736e-15 8.396970803217931171e-15 8.211167500894494237e-15 1.397445278927589784e-07 7.725380812355398596e-08 1.739808142470312115e-08 2.562146296272866380e-09 2.622255170975345712e-10 1.740765629053257099e-11 6.466825253315800444e-13 9.463178767218582450e-15 -8.545902637318017682e-16 -7.533884680853276454e-14 2.081361934389025793e-07 1.346722967052744577e-07 4.538644126088758227e-08 9.507945932598862824e-09 1.250375593087684052e-09 9.323518052026976288e-11 3.115419763911088469e-12 2.438311065415983967e-14 -1.079523372758001224e-13 2.153811295628865927e-07 1.531248230923149805e-07 6.098454760475211410e-08 1.434570689042995616e-08 1.875035780817927759e-09 1.125026710797463211e-10 1.909708363723550186e-12 -4.054023316384252636e-15 2.141489565078515935e-07 1.579190461226823538e-07 6.569955226764328905e-08 1.480634652122578702e-08 1.542499313848000396e-09 4.793327962416059756e-11 1.018470294244303418e-13 2.104370492127574571e-07 1.550659272881986923e-07 6.141521988670218490e-08 1.133352001434433087e-08 6.463448575448838963e-10 2.953715165757476525e-12 2.039615862901355361e-07 1.464456311122311489e-07 5.005078930962068292e-08 5.497453221398863071e-09 5.645713714759761049e-11 1.976078943509679339e-07 1.323938952798837241e-07 3.039718100052740269e-08 7.798915115090765540e-10 1.877764843699060996e-07 1.027471563765290913e-07 7.854336949198009777e-09 1.670951301009563186e-07 5.260688805141432405e-08 1.124187776823325199e-07
6.820000000000000000e+02 3.243028000404909808e-15 -1.970029130778637434e-19 -3.233614854798632535e-19 5.517068919784897074e-18 2.815205949273897205e-16 2.073589717679488622e-15 5.617531860203278463e-15 7.981341991883590868e-15 8.457605379410425701e-15 8.349578246086620993e-15 8.164765731674289748e-15 1.392881444950758180e-07 7.700928683586135370e-08 1.734404762247238788e-08 2.554307079275612979e-09 2.614364232927346053e-10 1.735572233201002976e-11 6.447155794632387609e-13 9.382319114769791395e-15 -8.458305976953056614e-16 -7.573291726625683262e-14 2.074878091439555061e-07 1.342589022062014623e-07 4.524909532217198340e-08 9.479577595814058005e-09 1.246639163322089409e-09 9.296520662512890237e-11 3.106625316745056352e-12 2.438108448430950585e-14 -1.093683643495696083e-13 2.147278477298885980e-07 1.526669683647167860e-07 6.080269709068135343e-08 1.430325441642943730e-08 1.869753428856405699e-09 1.121813227833812775e-10 1.904022036246444702e-12 -4.251834336834142937e-15 2.135109822357236041e-07 1.574486855136826459e-07 6.551020199778114476e-08 1.476509524341579613e-08 1.537945692867399549e-09 4.779007882520221334e-11 1.016185222601040645e-13 2.098257144436610980e-07 1.546328658322672760e-07 6.124081155654933906e-08 1.129916725753635356e-08 6.445038475488101947e-10 2.946892677669790562e-12 2.033883546975258963e-07 1.460102298126726905e-07 4.989956130996858941e-08 5.482896577217874608e-09 5.632284976370081011e-11 1.970066620067213156e-07 1.320181337782030143e-07 3.032321348535958460e-08 7.779202902064161879e-10 1.873050259512384146e-07 1.025053225688122905e-07 7.832259504423282405e-09 1.666517828976964816e-07 5.244008246262845627e-08 1.120935364944162634e-07
6.830000000000000000e+02 3.236380529325121456e-15 -1.859063785781815140e-19 -2.701836662581142160e-19 6.398126846045084311e-18 2.804683239483095301e-16 2.043606183988774970e-15 5.553100280565440703e-15 7.924086070627409934e-15 8.410362456660147528e-15 8.302552161229781684e-15 8.118633006811388917e-15 1.388338442334076587e-07 7.676584981591399785e-08 1.729024958512330041e-08 2.546501490538196033e-09 2.606506567381235465e-10 1.730401568485530764e-11 6.427567274955258624e-13 9.302997679503619063e-15 -8.364734029543333359e-16 -7.612082241210710764e-14 2.068422600704082741e-07 1.338472898609129951e-07 4.511232985320041538e-08 9.451331079111065109e-09 1.242918493148607352e-09 9.269617590442944211e-11 3.097872709439451481e-12 2.437925175202591784e-14 -1.107644137486244492e-13 2.140773319915017500e-07 1.522110562054726206e-07 6.062163356986763750e-08 1.426096476219087269e-08 1.864490375176043634e-09 1.118617275391603272e-10 1.898355330759704375e-12 -4.459178047364166800e-15 2.128757761339075590e-07 1.569802330099817985e-07 6.532151386671697500e-08 1.472402419537031756e-08 1.533417605661130563e-09 4.764724970366903431e-11 1.013899075081708620e-13 2.092165377838060418e-07 1.542014639226773611e-07 6.106733441297462657e-08 1.126498475284569774e-08 6.426652707289649466e-10 2.940098328815297274e-12 2.028180424249673387e-07 1.455772453103696231e-07 4.974884425560851134e-08 5.468346894854638274e-09 5.618939700412954689e-11 1.964078419636036859e-07 1.316428494510507796e-07 3.024932882789935351e-08 7.759652088457476472e-10 1.868338199341885041e-07 1.022646018779908944e-07 7.810379391731971075e-09 1.662121998992191371e-07 5.227439134027369300e-08 1.117685647787428016e-07
6.840000000000000000e+02 3.230120114052262603e-15 -1.745193819969631853e-19 -2.157396465296725435e-19 7.332874015135231003e-18 2.797854170446416715e-16 2.014374983438909273e-15 5.489187009100394962e-15 7.867140509318816423e-15 8.363361281366625047e-15 8.255887015088239494e-15 8.072769309879656659e-15 1.383816150324123057e-07 7.652349091537022251e-08 1.723668593570075944e-08 2.538729353028351422e-09 2.598681938534606452e-10 1.725253500795732063e-11 6.408060889648793460e-13 9.225311147863184665e-15 -8.265315135394720220e-16 -7.649874760374292460e-14 2.061995297873050730e-07 1.334374496670901876e-07 4.497614147053036948e-08 9.423205430716369722e-09 1.239213601054051454e-09 9.242808243025891533e-11 3.089161106340604720e-12 2.437744566541923631e-14 -1.121385345935952646e-13 2.134295672528316224e-07 1.517570711296713935e-07 6.044135429868167642e-08 1.421883833285940693e-08 1.859246221306856942e-09 1.115438660996347504e-10 1.892708521775239085e-12 -4.676274776277372177e-15 2.122433242161225881e-07 1.565136942701815629e-07 6.513348256421157746e-08 1.468312913886693527e-08 1.528915112283736961e-09 4.750480730407264017e-11 1.011610764380543630e-13 2.086095110573020034e-07 1.537716815915080843e-07 6.089477673101498847e-08 1.123097532054291158e-08 6.408292290467400340e-10 2.933330076940446189e-12 2.022505994815666096e-07 1.451466916521388586e-07 4.959865505421348899e-08 5.453803575234342985e-09 5.605674497123120089e-11 1.958115008962312607e-07 1.312680622170394818e-07 3.017551415080677389e-08 7.740259279754856139e-10 1.863628099225318340e-07 1.020249338247422269e-07 7.788695837231912329e-09 1.657763348405279018e-07 5.210983483518926418e-08 1.114438991679795832e-07
