# Covariance matrix <beta_j1 beta_j2>
3.688450317125474439e-33 -1.592251777327008243e-28 5.380750566291179111e-27 4.503338781898992967e-29 5.642225811140963488e-27 8.215797905954973707e-27 -7.028720050962382306e-27 1.336651566719753602e-27 2.980934207202400561e-27 -7.809748364146375141e-27 -6.880878930467300629e-27 -2.104314618082254328e-26 -5.849007586205101540e-27
-1.592251777327008243e-28 2.733328845525551462e-18 1.764430709333927630e-18 -1.929288824117678757e-19 -8.439342244558182598e-20 1.864864849825582479e-19 1.982288632984902028e-21 -1.015360380102597283e-19 -3.345975873017124430e-19 1.550917326112593448e-19 -2.097565646940471299e-19 -3.108700740863647853e-19 8.778514086024422735e-20
5.380750566291179111e-27 1.764430709333927630e-18 4.445593287624209618e-18 9.951871070362002865e-19 5.179460308144000075e-20 1.419428225238646750e-19 -2.533076544025581536e-19 1.931445907514345671e-19 -2.297708094216901808e-19 4.489977596021323126e-21 -3.363515160027324012e-19 -4.725486440300132473e-20 8.568865962719219055e-20
4.503338781898992967e-29 -1.929288824117678757e-19 9.951871070362002865e-19 6.775455607200587980e-18 1.324979747549085766e-18 6.103389757792415214e-20 -5.032955143872502640e-20 3.161823556947128023e-19 4.564862451886727321e-19 1.297579912310542128e-19 -9.460635117260884750e-20 1.155193093362196216e-19 -1.044992326897958582e-19
5.642225811140963488e-27 -8.439342244558182598e-20 5.179460308144000075e-20 1.324979747549085766e-18 6.641375135183724329e-18 5.795501140995116013e-19 -1.608112880559243017e-19 2.151419065415559854e-19 2.206428789617495214e-19 2.943659069195407182e-19 7.994187526727834798e-19 -1.865764886268874593e-19 -2.224468410334054871e-19
8.215797905954973707e-27 1.864864849825582479e-19 1.419428225238646750e-19 6.103389757792415214e-20 5.795501140995116013e-19 7.616925637904490114e-18 1.089216918291063492e-18 7.097382072322121500e-20 -3.739076668544813197e-19 -1.240906158202085814e-18 -2.375795032697153364e-19 -1.724964673177904418e-19 5.519895566481569291e-20
-7.028720050962382306e-27 1.982288632984902028e-21 -2.533076544025581536e-19 -5.032955143872502640e-20 -1.608112880559243017e-19 1.089216918291063492e-18 1.028829457234050461e-17 1.600445800515730329e-18 -5.213222543832072929e-19 -3.060529734706564160e-19 -2.251655223898842722e-19 5.423573963043703115e-19 4.208276489512923466e-19
1.336651566719753602e-27 -1.015360380102597283e-19 1.931445907514345671e-19 3.161823556947128023e-19 2.151419065415559854e-19 7.097382072322121500e-20 1.600445800515730329e-18 1.448996727913885180e-17 2.529035420386804853e-18 5.400365035411605038e-19 5.811939737952008878e-19 -1.598998439559669569e-19 2.306044308289458994e-19
2.980934207202400561e-27 -3.345975873017124430e-19 -2.297708094216901808e-19 4.564862451886727321e-19 2.206428789617495214e-19 -3.739076668544813197e-19 -5.213222543832072929e-19 2.529035420386804853e-18 1.742333110219154753e-17 2.429181563311654664e-18 -4.384179918871692611e-19 2.608245138090837901e-20 -3.492870167422162158e-19
-7.809748364146375141e-27 1.550917326112593448e-19 4.489977596021323126e-21 1.297579912310542128e-19 2.943659069195407182e-19 -1.240906158202085814e-18 -3.060529734706564160e-19 5.400365035411605038e-19 2.429181563311654664e-18 2.423909264290643676e-17 4.344235042352171127e-18 -8.831022451535650469e-19 6.096332327259604662e-19
-6.880878930467300629e-27 -2.097565646940471299e-19 -3.363515160027324012e-19 -9.460635117260884750e-20 7.994187526727834798e-19 -2.375795032697153364e-19 -2.251655223898842722e-19 5.811939737952008878e-19 -4.384179918871692611e-19 4.344235042352171127e-18 2.956638587538998834e-17 3.967873061455275495e-18 1.308738568779617618e-19
-2.104314618082254328e-26 -3.108700740863647853e-19 -4.725486440300132473e-20 1.155193093362196216e-19 -1.865764886268874593e-19 -1.724964673177904418e-19 5.423573963043703115e-19 -1.598998439559669569e-19 2.608245138090837901e-20 -8.831022451535650469e-19 3.967873061455275495e-18 2.897731541028885662e-17 2.792554735835048931e-18
-5.849007586205101540e-27 8.778514086024422735e-20 8.568865962719219055e-20 -1.044992326897958582e-19 -2.224468410334054871e-19 5.519895566481569291e-20 4.208276489512923466e-19 2.306044308289458994e-19 -3.492870167422162158e-19 6.096332327259604662e-19 1.308738568779617618e-19 2.792554735835048931e-18 9.921014606242130096e-18
