# Covariance matrix <beta_j1 beta_j2>
7.426994452853475875e-20 -1.376924633489865070e-20 1.410023768154446343e-20 -2.875400734773518160e-21 -2.110973766760661389e-20 -1.056413964588020666e-20 1.131967761757689234e-19 -4.781934148550525362e-21 2.517476604122067903e-20 7.316162015993513216e-20 2.160024305901740985e-20 -6.851003948788080600e-20 1.947683635100281949e-20
-1.376924633489865070e-20 2.939824185638315213e-18 2.192829456009720741e-18 1.085255446240954393e-19 4.013196119189025254e-19 1.214958807141457736e-19 3.775696009329084851e-19 -4.105104156237460427e-19 -4.673857148209048348e-19 -1.378937367951166160e-19 5.722348661644259716e-19 -1.430925932624215970e-19 -7.015455451378364853e-19
1.410023768154446343e-20 2.192829456009720741e-18 4.606723088194330898e-18 1.014340859941633076e-18 4.407427094028642539e-19 5.492421912530459562e-19 3.875292965796796658e-19 -7.083456820996662974e-19 2.920915405287081044e-20 -2.320137403116291818e-19 -1.206538929659675760e-20 -2.948525449989752324e-19 -2.975631112704560866e-19
-2.875400734773518160e-21 1.085255446240954393e-19 1.014340859941633076e-18 6.887139473178069883e-18 1.432756242887473476e-18 -4.489794280369681624e-19 -3.317990351581913942e-19 5.355381219582803983e-21 3.417239221466790228e-19 6.338386996162645159e-19 -6.101502567489911967e-19 -1.468271583609659025e-20 2.104988090762397760e-19
-2.110973766760661389e-20 4.013196119189025254e-19 4.407427094028642539e-19 1.432756242887473476e-18 8.367335780754590601e-18 1.246848133004286746e-18 -2.624421947401735815e-19 -6.704918617216248015e-19 3.943465285672865281e-19 -3.116924389966748068e-19 1.056835719259127356e-18 4.673461763617895695e-19 -5.668493130542565804e-19
-1.056413964588020666e-20 1.214958807141457736e-19 5.492421912530459562e-19 -4.489794280369681624e-19 1.246848133004286746e-18 1.007936204310555441e-17 1.642618552995553556e-18 -8.956542807317295619e-19 1.260143357795779945e-19 -1.543092146272172789e-19 1.345736149613529883e-18 1.857778399136377929e-19 -1.590464788001958793e-19
1.131967761757689234e-19 3.775696009329084851e-19 3.875292965796796658e-19 -3.317990351581913942e-19 -2.624421947401735815e-19 1.642618552995553556e-18 1.304665225073454264e-17 2.429585097167644024e-18 -9.547355399569276814e-19 1.739771173994290969e-18 -4.650151011845549175e-19 -8.828698929528828162e-19 3.132109593908464036e-19
-4.781934148550525362e-21 -4.105104156237460427e-19 -7.083456820996662974e-19 5.355381219582803983e-21 -6.704918617216248015e-19 -8.956542807317295619e-19 2.429585097167644024e-18 2.178460703026480430e-17 4.025457850246197523e-18 1.805922275266970275e-18 1.735315047186576532e-19 -1.759631690148336874e-19 -1.141172580655111953e-18
2.517476604122067903e-20 -4.673857148209048348e-19 2.920915405287081044e-20 3.417239221466790228e-19 3.943465285672865281e-19 1.260143357795779945e-19 -9.547355399569276814e-19 4.025457850246197523e-18 2.796618580989362361e-17 4.528231799164347495e-18 2.644025635669758164e-18 5.712951266851957951e-19 5.129342230594535098e-19
7.316162015993513216e-20 -1.378937367951166160e-19 -2.320137403116291818e-19 6.338386996162645159e-19 -3.116924389966748068e-19 -1.543092146272172789e-19 1.739771173994290969e-18 1.805922275266970275e-18 4.528231799164347495e-18 2.684964882649545035e-17 5.158883813105241835e-18 -1.814783593380211466e-18 -2.047440565327932415e-19
2.160024305901740985e-20 5.722348661644259716e-19 -1.206538929659675760e-20 -6.101502567489911967e-19 1.056835719259127356e-18 1.345736149613529883e-18 -4.650151011845549175e-19 1.735315047186576532e-19 2.644025635669758164e-18 5.158883813105241835e-18 3.086678240126831053e-17 4.808971996181850223e-18 -3.759750233403426237e-19
-6.851003948788080600e-20 -1.430925932624215970e-19 -2.948525449989752324e-19 -1.468271583609659025e-20 4.673461763617895695e-19 1.857778399136377929e-19 -8.828698929528828162e-19 -1.759631690148336874e-19 5.712951266851957951e-19 -1.814783593380211466e-18 4.808971996181850223e-18 3.815330752910324547e-17 5.913378032010319632e-18
1.947683635100281949e-20 -7.015455451378364853e-19 -2.975631112704560866e-19 2.104988090762397760e-19 -5.668493130542565804e-19 -1.590464788001958793e-19 3.132109593908464036e-19 -1.141172580655111953e-18 5.129342230594535098e-19 -2.047440565327932415e-19 -3.759750233403426237e-19 5.913378032010319632e-18 1.163642333407871405e-17
