# Cls sims
1.251295881796578135e-06 8.898223650265564542e-07 5.768424578907503176e-07 4.002787549402426909e-07 2.763359754426182931e-07 2.079339974974505154e-07 1.613264751538834938e-07 1.281319167444859094e-07 1.010548064268254062e-07 8.375697089244673507e-08 1.674383368637997740e-08 1.582978300638934272e-11 6.699949389593020992e-12 4.005847440463736512e-12 2.795878480731472189e-12
1.351897218911603535e-06 8.982027612881683306e-07 5.786794099089383679e-07 4.070109134610737751e-07 2.723903151050417705e-07 2.060902666781775379e-07 1.595536503681745187e-07 1.267833259508543237e-07 1.014171182720976797e-07 8.468366609458172239e-08 1.638233973459657912e-08 1.543051646902271247e-11 6.458616044377833051e-12 3.741603305417399316e-12 2.584948145299615588e-12
1.338743125742483077e-06 9.057811723128609015e-07 5.728519082694903982e-07 4.053148251239725368e-07 2.778419252207331332e-07 2.088766429195649310e-07 1.630866564591064747e-07 1.276948760231377702e-07 1.025918484755024467e-07 8.407598744162259407e-08 1.641200794562726524e-08 1.557000899291675512e-11 6.215939787226591509e-12 3.635293686256121560e-12 2.538742685065884208e-12
1.310125798375248457e-06 9.120628845218168262e-07 5.658936715761595093e-07 4.038357666259936533e-07 2.739121085522745534e-07 2.139284587384783449e-07 1.600920256443016330e-07 1.266945026006943826e-07 1.026428835981642519e-07 8.400928686758037827e-08 1.623953799529472549e-08 1.487258921158699545e-11 6.612052723669287973e-12 3.788029331691841456e-12 2.609942278853067661e-12
1.360522831070047992e-06 9.261500022350696676e-07 5.711510174947796971e-07 4.104434449935105275e-07 2.785406292900685074e-07 2.079962660591194493e-07 1.642326733980916587e-07 1.271994972586517304e-07 1.031639555068538669e-07 8.427437081278221341e-08 1.681856760835928319e-08 1.515439696856305819e-11 6.485016228974964341e-12 3.712681267028352412e-12 2.599604895806422043e-12
1.309056804987497583e-06 9.223956845762857097e-07 5.730507916446550414e-07 3.973262053258222044e-07 2.737581010894415220e-07 2.083867255173939890e-07 1.630925377855701766e-07 1.248973179109773919e-07 1.028075467544296516e-07 8.480368895626504826e-08 1.690300832493294110e-08 1.473196410029924239e-11 6.127003108284160739e-12 3.562717993269697095e-12 2.472972913164681404e-12
1.348589593736509905e-06 9.333344766891870252e-07 5.725090891637245470e-07 3.972447857966932718e-07 2.774598748673007687e-07 2.107482209876878565e-07 1.634077422555036971e-07 1.266827325697327609e-07 1.016058327598943164e-07 8.483600661672332706e-08 1.694357762876945791e-08 1.376043272349714341e-11 5.880024180774720934e-12 3.384698061703089431e-12 2.385716341372161253e-12
1.259077864813527397e-06 9.044237203131949217e-07 5.876946192059859888e-07 4.046742937934704402e-07 2.802388276820128305e-07 2.072941382735409003e-07 1.633458561919439055e-07 1.257803344847252442e-07 1.033086999464262637e-07 8.395897651548266218e-08 1.653950526374587549e-08 1.299900799009842312e-11 5.595110092989316378e-12 3.289325922480890259e-12 2.279489343073339843e-12
1.333185760451788753e-06 8.953253096644436013e-07 5.765389225873539870e-07 4.043119732011170237e-07 2.778001237592153594e-07 2.083137166880572481e-07 1.618647106859813658e-07 1.265924791586834601e-07 1.026761046717690645e-07 8.441238048105058152e-08 1.628244116111228875e-08 1.458784282807695939e-11 6.009079193751760805e-12 3.524922333127114968e-12 2.421298438852457769e-12
1.281209148748810850e-06 8.991124896440263458e-07 5.840385282383711001e-07 4.007057429584310201e-07 2.769456331445343034e-07 2.101489658298800702e-07 1.628874576275971887e-07 1.265693468340821951e-07 1.017317540371757020e-07 8.447986854164061502e-08 1.633815336502734936e-08 1.505398942523413798e-11 6.307623171500663261e-12 3.631686695472178885e-12 2.474047728372632900e-12
