# Covariance matrix <beta_j1 beta_j2>
3.673498688389282239e-38 -6.099245387922026117e-30 4.012479970364490957e-30 -7.042743769728067247e-30 3.001017134756041140e-29 2.499099463435695813e-29 -1.044371988923484400e-29 -2.404715006939026306e-29 -2.215775617086183040e-29 3.112411656203174815e-30 4.867353749999300069e-31
-6.099245387922026117e-30 2.023862058942033752e-18 2.307090102518359703e-19 5.399282884193666386e-20 3.052483475417092572e-19 4.032501093959817273e-19 3.632486170568783865e-19 -1.539418056765825800e-19 -4.975801846154969487e-20 -2.055872992591982127e-19 3.866349997183881248e-20
4.012479970364490957e-30 2.307090102518359703e-19 2.701909681683948521e-18 5.545699839917809743e-19 3.871747671320004750e-19 9.211088764939813220e-20 2.576358796768806518e-19 2.788699094015157073e-19 -1.574162467695925779e-19 -3.134514320898199526e-20 1.127940548952741068e-20
-7.042743769728067247e-30 5.399282884193666386e-20 5.545699839917809743e-19 3.719732310251385166e-18 8.143106096798193097e-19 1.764056525570865209e-19 1.764447455812490065e-19 -4.978538937281778333e-20 2.610871377384336849e-20 -8.481271737677914909e-20 -2.403824133252891865e-20
3.001017134756041140e-29 3.052483475417092572e-19 3.871747671320004750e-19 8.143106096798193097e-19 5.490117642623333498e-18 6.861390431266127509e-19 -1.438289804039647828e-19 -1.158077896620661677e-19 1.432222515205334819e-20 -2.456938018242532389e-20 7.705511015244897919e-20
2.499099463435695813e-29 4.032501093959817273e-19 9.211088764939813220e-20 1.764056525570865209e-19 6.861390431266127509e-19 6.973778747076000571e-18 1.172281510773150686e-18 -8.329323896366093511e-20 1.952921856298938269e-19 -1.294020124571975317e-19 -2.907757383111367795e-20
-1.044371988923484400e-29 3.632486170568783865e-19 2.576358796768806518e-19 1.764447455812490065e-19 -1.438289804039647828e-19 1.172281510773150686e-18 9.271560617234351746e-18 1.721454936030859224e-18 3.676050061559983107e-19 -9.584071237187644667e-21 3.247564461446451183e-21
-2.404715006939026306e-29 -1.539418056765825800e-19 2.788699094015157073e-19 -4.978538937281778333e-20 -1.158077896620661677e-19 -8.329323896366093511e-20 1.721454936030859224e-18 1.100299906321002190e-17 1.265231712880693526e-18 1.552409250542784045e-19 -4.143274823647637834e-20
-2.215775617086183040e-29 -4.975801846154969487e-20 -1.574162467695925779e-19 2.610871377384336849e-20 1.432222515205334819e-20 1.952921856298938269e-19 3.676050061559983107e-19 1.265231712880693526e-18 8.558932248839380701e-18 6.226353854081735158e-19 -2.438904561026952413e-21
3.112411656203174815e-30 -2.055872992591982127e-19 -3.134514320898199526e-20 -8.481271737677914909e-20 -2.456938018242532389e-20 -1.294020124571975317e-19 -9.584071237187644667e-21 1.552409250542784045e-19 6.226353854081735158e-19 1.269374833354179201e-18 8.005959243470844527e-20
4.867353749999300069e-31 3.866349997183881248e-20 1.127940548952741068e-20 -2.403824133252891865e-20 7.705511015244897919e-20 -2.907757383111367795e-20 3.247564461446451183e-21 -4.143274823647637834e-20 -2.438904561026952413e-21 8.005959243470844527e-20 1.979142558589212674e-19
