1.303806005629096347e-19 0.000000000000000000e+00 8.238854950408183921e-10 1.308328289152242238e-09 1.400454646777316422e-09 1.602214998112315044e-09 1.626887893770571779e-09 2.013541922389429827e-09 1.197649928274449537e-09 2.126608556873563503e-09 1.507131157598601152e-09 4.388095579231940811e-09 3.688374596453310479e-09 6.576110053079959826e-09 4.537369979974963240e-09 2.849163700356133155e-09 -1.895596425270417385e-09 9.171873623895225853e-10 -5.006177824698913189e-10 6.026090134164074954e-09 -1.986429461501258581e-09 4.155483581064086411e-10 5.391230242101035486e-10 5.362147468418681756e-10 -2.760631309781286263e-10 3.141545925650631129e-10
-1.294008843540357303e-19 0.000000000000000000e+00 3.417715297547815617e-11 5.427324106280884542e-11 -8.638649109299914147e-10 1.011268934582642377e-09 1.069172385310697223e-09 5.289967378637080350e-10 4.272349385913638550e-10 2.497086569540563549e-09 2.950825504882582506e-09 2.988476491758701665e-09 2.051331688742745925e-09 2.225701148477140465e-09 1.896384299147111179e-09 3.797968120755978319e-09 1.717801019742232320e-09 1.875724155720654031e-09 4.149849687755041806e-10 5.224414494890369639e-09 2.599505744725384535e-09 2.594006637673810275e-09 2.043096261817838577e-09 3.092178129690815821e-10 -3.867667605588690613e-10 1.614598625451449963e-10
-1.678804130600122540e-19 0.000000000000000000e+00 8.990978500821859405e-10 1.427765337609452420e-09 6.589198536823532784e-11 -7.570507525224499699e-10 8.713728885588023004e-10 2.214834154787837161e-09 3.077009316152899373e-09 4.358996119435433129e-09 1.443774524970573323e-09 2.176247682344021625e-09 4.108869139169632667e-09 1.105069053775510910e-09 4.291544459992135854e-09 3.472792208166200222e-09 1.480277439609373211e-09 1.068641681761354329e-09 -1.685585993995310577e-09 2.165688892094147113e-10 3.866879657416865830e-09 1.729048762613009786e-09 3.748005484918770257e-10 -1.407336872002469367e-09 1.986751763920278917e-10 3.658279822148902560e-10
1.622862069390357222e-19 0.000000000000000000e+00 4.293417632366840359e-10 6.817937418951989891e-10 -5.223937222260208032e-10 1.035503814284319123e-09 3.500467126598816382e-10 1.366645410424882000e-09 3.651350874696289140e-09 1.368396989904456278e-09 2.783286168032120687e-09 2.156780299648799547e-09 3.242719040306462156e-09 2.385985240497949329e-09 3.240481276114916996e-09 1.019646239960136192e-09 1.149170774128411485e-09 -1.108573395292209157e-09 -1.524627873690960916e-09 -3.438078984002683337e-09 -6.699315689548277715e-10 1.609790362045308115e-09 1.885275683072962033e-09 1.113388719562746206e-10 -1.607700073980211016e-10 5.023587355819653604e-11
-1.146052601508769880e-19 0.000000000000000000e+00 5.079092938189148353e-10 8.065588014675549787e-10 -8.148686294573017898e-11 4.176985633568820543e-10 1.371378939115931599e-09 4.407631880788502069e-10 5.024094167096553795e-09 2.041492186369614497e-09 2.833308973696951991e-09 1.212669543708713834e-09 2.962268790706159265e-09 1.692049940533915830e-09 -2.399923793766156895e-09 -1.627037290245478174e-10 1.486872185646552665e-09 1.008273894467275372e-09 2.388126097138829101e-09 6.379057187360235455e-10 -8.646489310077340784e-10 9.462126066912693065e-10 2.433142012178549194e-10 -2.537248393955526885e-10 2.904250785860758311e-10 4.140172365034516565e-10
4.266059885973051809e-20 0.000000000000000000e+00 -4.400266383739285106e-11 -6.987612992709045000e-11 6.323342794272527682e-10 4.636661464321988697e-10 2.908434259288656219e-10 1.858361395998030727e-09 2.423563779964129870e-09 2.344261351148462882e-09 1.755692837003065703e-09 2.190470128098688703e-09 1.227216593066994980e-09 2.883469070821337578e-10 5.624369365561086175e-09 3.522458083096752023e-09 2.952933930307917971e-09 2.651884186567102022e-09 2.246086276716186873e-09 5.219276412751478712e-09 4.471446533215242306e-09 4.409969979616514556e-10 6.860815454242667564e-10 4.461903973231877653e-10 -8.123552947976576680e-10 -5.463803787801053273e-10
4.070734611686243780e-20 0.000000000000000000e+00 8.708926230654912227e-11 1.382975501363977897e-10 -8.070048662489386446e-11 -8.774282149618400369e-10 -1.250893866461875222e-09 7.373043350985633305e-10 1.391708715994965420e-09 2.601990337478237634e-09 4.505454107033306285e-09 3.465048561373324481e-09 3.903547151334722247e-09 2.043231149171457993e-09 5.474245695279215379e-09 1.543738067912817730e-09 4.258751597005351923e-09 1.300190114739124844e-09 -4.035427030533310841e-09 1.441901058350316813e-09 8.046313686590894010e-10 1.258836447105158272e-09 -6.448913492984343626e-10 1.879386076366104808e-10 6.738748539841089742e-10 5.267112815003275273e-10
1.254715607923241493e-20 0.000000000000000000e+00 8.791162573677873915e-11 1.396034613900969704e-10 -1.335484058895369895e-09 1.277304891774453986e-09 1.550695522424894369e-09 1.007986427717851052e-09 8.942732577639187352e-10 2.073400104280880037e-09 2.253006382106376824e-09 1.529547943036618577e-09 1.665087176111790523e-09 -9.902703746446122406e-10 2.154466197446602310e-10 6.376304323406511129e-10 1.963212829923094670e-10 4.057373236441151760e-10 -2.086682396985977448e-11 3.375414225700817330e-09 4.061934468507347323e-09 -1.067471292771911177e-09 5.166978181926773552e-10 -3.620666998196656354e-10 1.369777034810418967e-10 2.544133039809187506e-10
-4.785753335513389818e-20 0.000000000000000000e+00 -5.260174200400663477e-10 -8.353144646528827754e-10 9.474851241261336235e-10 2.335639580511311151e-09 3.227227819317737748e-09 1.384592422908982558e-09 3.856340525921729533e-09 2.418577852062631802e-09 4.366145573650700192e-09 5.017923057058414179e-09 2.328201031338133098e-09 -4.156594281899618162e-10 1.461037278093933126e-09 3.240100893044321243e-09 1.788427032983958934e-09 9.912068481888892497e-10 1.650621385435135777e-09 1.841923140350834918e-09 3.014856433230510547e-09 5.729459684053809734e-10 1.362412821885251945e-09 2.618160824990044404e-10 -1.251959358952355053e-10 4.944860825988475536e-10
-2.709280304812955271e-21 0.000000000000000000e+00 -2.503217200242750939e-10 -3.975103211166268605e-10 -8.402017430284215208e-11 7.801110768507313838e-11 9.909712610551457679e-10 1.527583603457872960e-09 2.005288220021924982e-09 3.002497837751986362e-09 2.950291482829631154e-09 4.100208802583309744e-09 2.463955080732142360e-09 3.073461702883070173e-09 3.214135529885678231e-09 2.332863712782815421e-09 1.911239814745847735e-09 1.989275841565967110e-09 -5.542405650822416829e-10 -1.389377762665681251e-10 -5.326691791553126776e-10 -1.792360898106668653e-09 8.416090814290505527e-10 2.895242945447740779e-10 -2.552432398297294705e-10 -2.746618196948514195e-10
