# Covariance matrix <C_l C_l>
4.815501289042943910e-20 9.152835952045878163e-22 -1.296416548917980638e-21 6.291845720748767539e-22 6.021116581606449001e-23 -1.603237691196595313e-22 1.008305041479325627e-22 9.205642802929197518e-23 3.177218827300685852e-23 8.174345823300873069e-24 3.992394908607124142e-23 -2.274183690897248452e-23 -2.401404906130716102e-24 5.602713450949140377e-24 -5.337124249242441627e-24 -3.373148093199102706e-24 -5.326265775582202019e-24
9.152835952045878163e-22 4.338332563955667672e-22 6.137261376057564906e-24 1.046801441774221820e-23 -4.572095219649701312e-23 2.925713187173325910e-23 4.128613765851461378e-24 3.380770280936595351e-24 -1.289541953439408949e-23 -3.700654250247922702e-25 1.574257565689006118e-25 -2.699424708551614181e-24 2.153529209326397680e-24 -7.647741710111118976e-25 -4.134192477382377441e-25 9.852943152818906056e-25 1.406358694055778658e-24
-1.296416548917980638e-21 6.137261376057564906e-24 8.787676712294156645e-23 -3.430516519945068759e-23 -1.205041195318006210e-24 -8.848611139779378556e-24 2.363445484750344870e-24 -6.087657662082941749e-24 -1.684438889228458249e-24 6.371454598218858937e-25 -9.158048113660338388e-25 6.674888263063315876e-25 -1.807990388794250609e-24 -4.153253552350668401e-25 3.744338746408068691e-25 -3.743826657869766014e-26 8.296287434576824310e-26
6.291845720748767539e-22 1.046801441774221820e-23 -3.430516519945068759e-23 4.376332196120584020e-23 4.547832343514909084e-24 3.694676211907769903e-24 -4.850335107456466283e-24 5.421508345023520658e-24 -1.716598396640945494e-24 -2.227626754572024207e-25 5.492880875664950822e-25 6.328190367391325603e-25 9.261545329343331077e-25 5.052735219769144907e-25 -1.525785444627176727e-25 -1.069053357437601826e-25 7.857044075166887364e-25
6.021116581606449001e-23 -4.572095219649701312e-23 -1.205041195318006210e-24 4.547832343514909084e-24 1.135922474328252737e-23 -2.625196118288120962e-24 2.081200831719813844e-24 2.165322097949309307e-25 1.032608860574318139e-24 1.188007318037172740e-24 6.470313348379260613e-25 4.185457240331117585e-25 5.587953813316499236e-26 1.492116256959695046e-25 1.880523902669717648e-25 -1.979831318115647440e-25 -8.868702398232147923e-26
-1.603237691196595313e-22 2.925713187173325910e-23 -8.848611139779378556e-24 3.694676211907769903e-24 -2.625196118288120962e-24 1.285432234866704385e-23 -5.081837194778879718e-25 -4.817448878539926771e-25 -1.611297117126049543e-24 -2.221522479155791481e-25 -1.251999988786387611e-25 -9.669796450410440667e-26 9.728307498593438178e-25 -1.927107329803873461e-25 2.450788054059290929e-25 1.040474259612304134e-25 1.975367012307208626e-25
1.008305041479325627e-22 4.128613765851461378e-24 2.363445484750344870e-24 -4.850335107456466283e-24 2.081200831719813844e-24 -5.081837194778879718e-25 6.782817812300707601e-24 7.737999147558904301e-25 -3.923614199894336664e-25 -1.898384631516516499e-26 -9.606981368615084204e-26 -4.414721667727164888e-25 -3.528496431623935643e-26 -4.024999944020636118e-25 4.364762924778225031e-25 -2.413213186952327628e-25 -6.282609854953924030e-26
9.205642802929197518e-23 3.380770280936595351e-24 -6.087657662082941749e-24 5.421508345023520658e-24 2.165322097949309307e-25 -4.817448878539926771e-25 7.737999147558904301e-25 2.123870490879206986e-24 -6.474445364888337275e-25 1.086666400887341967e-25 7.975085123141389514e-26 -1.857417025692341947e-25 2.603136577266214756e-25 -7.181171087997303203e-26 -3.295925210284004870e-26 -5.830407581628796601e-26 1.331363792694068169e-25
3.177218827300685852e-23 -1.289541953439408949e-23 -1.684438889228458249e-24 -1.716598396640945494e-24 1.032608860574318139e-24 -1.611297117126049543e-24 -3.923614199894336664e-25 -6.474445364888337275e-25 1.077494664318660380e-24 -1.293591174181314248e-25 -1.622100318580600108e-26 1.419514007639086934e-25 -1.804978208351702396e-25 1.537780874115395015e-25 -4.607501206415607047e-26 5.788223838559906516e-27 -1.440880239492347981e-25
8.174345823300873069e-24 -3.700654250247922702e-25 6.371454598218858937e-25 -2.227626754572024207e-25 1.188007318037172740e-24 -2.221522479155791481e-25 -1.898384631516516499e-26 1.086666400887341967e-25 -1.293591174181314248e-25 5.962579588641998908e-25 2.940070274333157901e-25 -4.284683134133360021e-26 1.067130992565535655e-25 3.175603513665828957e-26 -7.945920585851766775e-26 2.829552960608909932e-26 -9.177748865388265312e-27
