# Cls sims
1.706918539855309355e-10 1.518111322744257223e-11 3.187945241646283250e-12 1.333200032310277354e-12 -1.187979538133032769e-12 2.610448341481410421e-12 1.682785522437455232e-12 -3.552751540944755000e-14 6.686575222696004766e-13 2.911566111474771588e-13 1.348811684915625738e-13 2.167794181558240631e-13
2.214087875689499137e-10 2.582405969419973720e-11 7.912043125853976000e-12 -2.248850776681028609e-12 1.586508030870834974e-12 3.605984909022327482e-12 -6.185615834029480206e-13 4.203918159281596013e-13 -3.374173455938536133e-13 3.484761079275302283e-13 5.133475476740293362e-13 -7.995291930537980819e-14
4.364597094736013463e-10 2.920796067825245626e-11 3.653980252778716458e-12 7.922325279968851703e-14 1.149029676861879976e-12 1.032129542865724038e-12 1.806762398723316639e-12 6.289282140595394426e-14 2.537410191564580138e-13 -7.403065576837313037e-14 4.060369182954500090e-13 -7.879417247958949349e-14
3.788036554176776866e-10 3.575230668086547356e-11 2.105200773613695214e-11 1.788341028297961850e-12 -1.000607338642785880e-13 -1.383825537763754515e-12 1.016121492492127859e-12 9.497994339799950330e-13 2.253210639998748207e-13 1.795764414282254118e-13 -1.087494832847166897e-13 1.376686827530285766e-13
3.597223182104814125e-10 2.178532386840577364e-11 5.868230546361581697e-12 -1.333961071559296316e-12 -2.685426780242643717e-13 1.655288517260673889e-12 1.317050341785294204e-13 -5.239464225146526192e-14 -2.938876716911397136e-13 9.945511017384461912e-14 1.919848380411752381e-13 9.626587243390512934e-14
4.500389907522834691e-10 4.816206493130258684e-12 2.090902612934255483e-12 -3.826900549310549498e-12 -4.411322594327438621e-13 -9.825652807608434580e-13 -2.274305970276170066e-13 -6.258982612973390100e-14 3.035154450872407047e-13 -2.853286723016582329e-13 6.385708578362714105e-14 -2.114342852970681666e-14
3.694720998345081612e-10 3.525955695164461026e-11 5.147480541348951868e-12 7.989018302770376555e-12 -6.447847776492857607e-13 9.563637649534656871e-13 -3.130857361013820731e-13 -3.401835934315094886e-13 2.196000828953030784e-14 6.195132634966198246e-14 1.926135314545633639e-13 -2.020250061939555282e-13
3.018441537305707005e-10 8.019682257429000463e-12 2.159290586157952081e-12 2.399388117700255965e-12 -1.206578476486466000e-12 4.970240227355616072e-13 1.119977409417059649e-12 -2.451639350691900101e-13 8.448921490570664586e-14 2.323085457370639951e-13 -1.835132323356887559e-13 1.694187074418482236e-13
5.674380437550201113e-10 1.774274547611546347e-11 -2.769742267949384655e-12 4.431481877044254894e-13 4.152251277565352295e-14 1.810814135035317282e-14 -1.561939207775329989e-12 6.679764950749547646e-13 5.240008181534265348e-13 -1.822995420529008961e-13 4.988714438718674601e-14 -2.240211961012768664e-13
4.024567758476287547e-10 2.117527039593861582e-12 -1.863397531157482903e-12 3.910164680942244028e-12 6.522783820013947509e-12 -3.538548911472665389e-12 3.683601814677113535e-12 -4.302540490647335030e-13 1.790264215884597435e-13 2.796646052101730576e-13 1.642087806493132858e-13 1.681851056918859992e-13
