# cov_100
6.458436230584648657e-28 1.190613678418306595e-24 -7.792713453147209063e-24 4.528930008710685750e-23 -2.984531774844774334e-23 -1.401759510754492609e-22 1.979836353336232977e-21 -6.253660625845701144e-21 8.212517357576999249e-21 6.018206013545713934e-20 1.073175534318848324e-19 -1.204250259983711565e-20
1.190613678418306595e-24 6.638210633965802721e-18 -1.209784870902276304e-19 -1.521138071698083279e-17 -7.149558535504033495e-18 7.578344938363595957e-17 -4.650573516756831779e-17 5.778381692131130932e-16 -1.144332232548589676e-17 -5.354640109056453484e-15 -2.345001739595194178e-16 4.900817731495483300e-15
-7.792713453147209063e-24 -1.209784870902276304e-19 4.364371963130096460e-17 1.093226716276396258e-17 2.931893998153497349e-17 5.722213991846869142e-17 3.217057948169693045e-16 7.152425537484187244e-16 2.936713776838265664e-15 9.060322656517639784e-15 -1.431775473398655072e-14 -1.884151330435805631e-14
4.528930008710685750e-23 -1.521138071698083279e-17 1.093226716276396258e-17 3.283437033592885832e-16 6.358604766247604576e-17 -4.635599346064703105e-17 6.058297271165994746e-16 -3.348053182891392412e-15 -2.238220091560804190e-15 5.274506758553212754e-14 6.494283102324490403e-14 2.796858350172542097e-14
-2.984531774844774334e-23 -7.149558535504033495e-18 2.931893998153497349e-17 6.358604766247604576e-17 2.188363334273164187e-15 3.739268455376105015e-16 -3.540414518455950274e-16 3.956763925535414993e-15 2.145625744002890008e-14 1.321403047466502594e-13 -2.059970222350092107e-13 -1.395501839394640140e-13
-1.401759510754492609e-22 7.578344938363595957e-17 5.722213991846869142e-17 -4.635599346064703105e-17 3.739268455376105015e-16 2.899228689416623454e-14 2.275807829469161409e-14 1.401409958370689561e-14 1.969442207332093704e-14 -3.415657584347893807e-13 -5.671787172755059074e-13 6.014077717918677782e-14
1.979836353336232977e-21 -4.650573516756831779e-17 3.217057948169693045e-16 6.058297271165994746e-16 -3.540414518455950274e-16 2.275807829469161409e-14 3.829362715152483783e-13 2.548892402743922507e-13 6.968035533521407981e-13 -1.778990776613197599e-12 -8.330397412805809285e-13 -7.066856863835051179e-13
-6.253660625845701144e-21 5.778381692131130932e-16 7.152425537484187244e-16 -3.348053182891392412e-15 3.956763925535414993e-15 1.401409958370689561e-14 2.548892402743922507e-13 4.378671232834636993e-12 5.684086640387156742e-12 -3.804831378209194650e-12 -8.286381233930180883e-12 -1.573244318940776342e-12
8.212517357576999249e-21 -1.144332232548589676e-17 2.936713776838265664e-15 -2.238220091560804190e-15 2.145625744002890008e-14 1.969442207332093704e-14 6.968035533521407981e-13 5.684086640387156742e-12 4.825925851924795490e-11 4.222477132080489494e-12 -1.201939815452558026e-11 -9.905285743090608471e-13
6.018206013545713934e-20 -5.354640109056453484e-15 9.060322656517639784e-15 5.274506758553212754e-14 1.321403047466502594e-13 -3.415657584347893807e-13 -1.778990776613197599e-12 -3.804831378209194650e-12 4.222477132080489494e-12 4.480475959302011056e-10 1.333036456623695269e-10 -1.591544197912687336e-11
1.073175534318848324e-19 -2.345001739595194178e-16 -1.431775473398655072e-14 6.494283102324490403e-14 -2.059970222350092107e-13 -5.671787172755059074e-13 -8.330397412805809285e-13 -8.286381233930180883e-12 -1.201939815452558026e-11 1.333036456623695269e-10 6.822627744441216364e-10 1.443394805372464921e-10
-1.204250259983711565e-20 4.900817731495483300e-15 -1.884151330435805631e-14 2.796858350172542097e-14 -1.395501839394640140e-13 6.014077717918677782e-14 -7.066856863835051179e-13 -1.573244318940776342e-12 -9.905285743090608471e-13 -1.591544197912687336e-11 1.443394805372464921e-10 1.577382543475994427e-10
