# Covariance matrix <C_l C_l>
3.036709375756654455e-20 2.095134945038530627e-22 2.554287001292201706e-23 3.340786410083520745e-23 -6.172615583923280023e-23 -9.649277591319979013e-23 -1.341575247642408989e-23 -2.566747767426590524e-23 1.071847960074620019e-23 4.766488067064773505e-25 1.786113862006348788e-25 1.940951852363029202e-25 2.122705642842060987e-25 1.238662302923557878e-25 1.398062474562653751e-25 1.580715423549388781e-25 2.566584789545143070e-25
2.095134945038530627e-22 3.065814269186187443e-22 -6.044259099897068753e-23 -1.013515154715620676e-23 -1.485998941966008364e-23 -8.022317337798053566e-24 -8.507202755899480744e-24 -3.712210273999911074e-24 -1.519335714721764487e-24 -6.068919169893067061e-26 -1.531075653594718545e-26 -1.365039428946108175e-26 -7.603412854317736741e-27 -1.092569251630274417e-26 -8.154729508795201464e-27 -1.039324852216824319e-26 -2.031612535494929938e-26
2.554287001292201706e-23 -6.044259099897068753e-23 6.257454082957395011e-23 6.397317487436561767e-24 4.249011753298618315e-24 4.738094082644909715e-24 2.089482734058831913e-24 1.861761436663809296e-25 7.966960380915400743e-25 5.558857410981026932e-26 2.541616552690765820e-26 1.339911809729961069e-26 1.158649915403735036e-26 8.546798312557553981e-27 7.580849641025743885e-27 8.497300968676280890e-27 1.513081099158170479e-26
3.340786410083520745e-23 -1.013515154715620676e-23 6.397317487436561767e-24 2.133405453179247496e-23 -7.088918344254958931e-25 -1.312849110468231169e-24 -2.082155469311062916e-25 -6.588369360216715012e-25 -6.527179406197892141e-25 -2.391696218442899203e-26 -3.125752625743762705e-27 -1.758495079776184519e-27 1.646490505893551353e-27 1.448899057056821525e-27 1.503717010071197037e-27 6.464357554676729699e-28 2.275284800610192113e-27
-6.172615583923280023e-23 -1.485998941966008364e-23 4.249011753298618315e-24 -7.088918344254958931e-25 1.654175738090062350e-23 2.065736108887571365e-24 2.101889311212790446e-24 7.852969808948284549e-25 -8.235078453098601069e-25 1.021043549984165236e-26 1.047708200516352816e-26 1.300964642579084547e-27 -1.948136339739235371e-27 -1.306745495549902861e-27 -6.856194226205212781e-28 -3.733411135631945247e-27 -9.177601730892520471e-27
-9.649277591319979013e-23 -8.022317337798053566e-24 4.738094082644909715e-24 -1.312849110468231169e-24 2.065736108887571365e-24 7.294824570504001576e-24 -1.757776861223103013e-25 1.769177505029288424e-26 1.908066801974930470e-25 9.336539032247486259e-28 2.375392592603873924e-28 3.419968151587806674e-28 2.415327614618693392e-29 2.630167927649288055e-28 4.065694687996219861e-28 -8.963526028727884740e-28 -2.102387729101235141e-28
-1.341575247642408989e-23 -8.507202755899480744e-24 2.089482734058831913e-24 -2.082155469311062916e-25 2.101889311212790446e-24 -1.757776861223103013e-25 3.089169572604653191e-24 4.892207917171060138e-25 1.555203634357259921e-25 7.491604701613985105e-27 4.235195515548273350e-27 2.298685786180328884e-27 9.478706122328552116e-28 1.194723605270283220e-27 9.501462472730769063e-28 1.409486865363466122e-27 1.294346324779624967e-28
-2.566747767426590524e-23 -3.712210273999911074e-24 1.861761436663809296e-25 -6.588369360216715012e-25 7.852969808948284549e-25 1.769177505029288424e-26 4.892207917171060138e-25 2.836018140797489741e-24 1.609325702924397473e-25 9.497311648842980994e-27 4.469502307914981391e-27 1.821980434986292740e-27 6.338752072597533450e-28 5.270677510550546605e-28 1.125093175588740231e-28 3.189334986950147075e-28 5.396797460920781441e-29
1.071847960074620019e-23 -1.519335714721764487e-24 7.966960380915400743e-25 -6.527179406197892141e-25 -8.235078453098601069e-25 1.908066801974930470e-25 1.555203634357259921e-25 1.609325702924397473e-25 6.544895559264351514e-25 6.728245948942755550e-27 1.142790595118125024e-27 6.186953752157094135e-28 6.188904869208841218e-28 3.053759592846106043e-28 1.737632996832632199e-28 6.743067423763451960e-28 8.459644686748387499e-28
4.766488067064773505e-25 -6.068919169893067061e-26 5.558857410981026932e-26 -2.391696218442899203e-26 1.021043549984165236e-26 9.336539032247486259e-28 7.491604701613985105e-27 9.497311648842980994e-27 6.728245948942755550e-27 8.450780408301470624e-28 2.728093745140494579e-28 1.272674850258562838e-28 6.318840853208941579e-29 4.956428235170928210e-29 4.235323748539469175e-29 4.796117608119950481e-29 6.470966455948446887e-29
1.786113862006348788e-25 -1.531075653594718545e-26 2.541616552690765820e-26 -3.125752625743762705e-27 1.047708200516352816e-26 2.375392592603873924e-28 4.235195515548273350e-27 4.469502307914981391e-27 1.142790595118125024e-27 2.728093745140494579e-28 1.433177226323895107e-28 7.052100585540604195e-29 3.602499145476041261e-29 2.548369131137890837e-29 2.337359277743952605e-29 2.488073975054042962e-29 2.913659187976823231e-29
