5.170817231481223847e-10 4.427628892002790233e-10 1.794140104673344641e-09 6.053804694314483838e-09 2.806608381656975850e-09 -5.067052993244187963e-10 -9.054190368780493757e-10
-8.844548217677842794e-11 -7.294851007977277302e-10 1.689554332149942581e-09 -2.402559541268522665e-10 6.326857859947935792e-09 9.260710873609202542e-10 1.979074178765225189e-09
5.306916988125845868e-10 1.448500147384430045e-09 1.263768064604877570e-09 5.194223017130464639e-09 9.812676676139468432e-09 4.415682909964643130e-09 8.282895236121117721e-11
6.508992200115931800e-10 2.126457388017380701e-09 5.277088200041642617e-09 4.465047022989572558e-09 7.737557621047937388e-09 2.876537504126114315e-09 4.161052057604023372e-10
-2.060731573179262471e-10 2.345261517979274458e-10 6.520709812808820910e-09 8.069589278215126781e-09 9.508275423920885359e-09 2.349747310427164638e-09 7.530055439768304956e-10
1.039925059535116289e-10 3.682307223340404189e-09 6.259714175020965486e-09 5.366767917953891316e-09 5.947468092667671443e-09 7.099026036521692061e-09 1.301639029761521023e-10
1.567845605326876377e-10 6.569158094713637497e-10 2.299343662981346916e-09 8.644388658387944094e-09 7.617263219501238722e-09 -3.947598517283957339e-09 3.551360155391404076e-10
5.951485056329688322e-11 7.583910081158431985e-10 2.357036883017830448e-09 2.918152781105994118e-09 9.861016222979163403e-10 -1.584506478738971610e-09 -7.101706420306966572e-10
-3.303298544598795575e-10 -6.349136381193892796e-11 3.424671561072401453e-09 6.544733800973868245e-09 5.581378892688388102e-09 -1.897486536260143284e-09 -1.911833354654322213e-11
4.710688052146920622e-11 2.275667792365976217e-10 2.346076654338909724e-09 6.093700467185701583e-09 7.498321371787552933e-09 3.350419604077009430e-09 1.960739239627614372e-09
3.212729893031735392e-10 2.695974608568168773e-09 7.707534581477767563e-09 6.030438715264308892e-09 7.479793871744546193e-09 -6.931066076323925652e-10 4.734490276883978436e-10
4.798714960528174503e-10 -6.015406024012648463e-10 1.710151710000775172e-09 4.096902035121793096e-09 1.194778173135562528e-09 5.173823967132294198e-09 2.135870032875625071e-09
2.339173728655374558e-10 1.267566533362700377e-09 4.282226853656043426e-09 6.704699656258674862e-09 5.390968748325460594e-09 5.096717116014669809e-10 3.966404928167851619e-10
2.059993661846935547e-10 1.066558370161110240e-09 2.978125221486306806e-09 7.546873738377422496e-09 7.336094366360053209e-09 8.323408521138377879e-09 3.492151838469754444e-09
-3.736480102429121190e-11 1.111064674636047617e-10 2.704512987968451945e-09 7.509110904034040952e-09 3.090781744938414511e-09 5.754209160507149507e-09 1.131382578327034233e-09
9.037814443525459661e-11 2.168434608579426267e-09 3.879954311099529825e-09 5.590661027199890274e-09 6.666332339888891608e-09 4.553660924597434827e-09 -5.139186664207524624e-10
