# Covariance matrix <C_l C_l>
3.261747643985281472e-21 -3.815624368238070136e-23 -2.351014974660435921e-23 -8.484614805804742693e-24 -4.140221938118317362e-24 -4.123352020625384907e-24 1.782313342665677065e-24 2.777819482453365606e-26 1.508391524688152089e-26 8.920574014961928224e-27 5.657862990380544456e-28 -6.167463684250053151e-28
-3.815624368238070136e-23 1.360742067101702213e-23 -8.617862793053958329e-25 5.106634273610645728e-25 4.382618275774919857e-26 -2.720796624513936996e-26 -1.980142891246732837e-26 -9.009987623980794476e-28 -5.309955395455115355e-28 3.095016102626499676e-30 -1.729766420824226930e-28 -2.698365500525932013e-28
-2.351014974660435921e-23 -8.617862793053958329e-25 1.097913125113414666e-24 1.204174096709584953e-25 5.916945036940358303e-27 1.063173114948998941e-25 -1.441914443322928478e-26 2.552212200678322693e-28 4.048751562932948732e-29 -6.691878252900685177e-29 1.481248226841964428e-29 3.404076043167929454e-29
-8.484614805804742693e-24 5.106634273610645728e-25 1.204174096709584953e-25 4.813722124077826754e-25 6.335312557548896907e-26 2.717422035048260121e-26 1.160974721628912840e-26 1.760111481731695544e-28 8.724925018776378565e-30 -5.502255461742776732e-29 -1.490642455913855371e-29 -2.595049573723689659e-29
-4.140221938118317362e-24 4.382618275774919857e-26 5.916945036940358303e-27 6.335312557548896907e-26 2.507320024052051051e-26 1.244996993001863712e-27 4.050769116688986447e-27 -7.619957290442070694e-29 -6.888285590051172929e-29 -4.864080671560197687e-29 -2.121993218741699615e-29 -1.973603905733038818e-29
-4.123352020625384907e-24 -2.720796624513936996e-26 1.063173114948998941e-25 2.717422035048260121e-26 1.244996993001863712e-27 1.661374222403235890e-26 -5.213523885954390948e-28 -6.054160361808270958e-30 -2.317073285681382779e-30 -1.392768166105384847e-29 -1.340322115224507302e-30 -1.921964253673611016e-30
1.782313342665677065e-24 -1.980142891246732837e-26 -1.441914443322928478e-26 1.160974721628912840e-26 4.050769116688986447e-27 -5.213523885954390948e-28 5.879534868310440697e-27 -7.260197281577446048e-30 -1.294863183671488565e-29 -1.526080099369300136e-29 -1.090335700530446077e-29 -1.386945475577994164e-29
2.777819482453365606e-26 -9.009987623980794476e-28 2.552212200678322693e-28 1.760111481731695544e-28 -7.619957290442070694e-29 -6.054160361808270958e-30 -7.260197281577446048e-30 1.562059018353970301e-30 5.955118634470733765e-31 3.369517682884194023e-31 1.872887843488959778e-31 1.722947823011933594e-31
1.508391524688152089e-26 -5.309955395455115355e-28 4.048751562932948732e-29 8.724925018776378565e-30 -6.888285590051172929e-29 -2.317073285681382779e-30 -1.294863183671488565e-29 5.955118634470733765e-31 3.790102485090915863e-31 2.064546241144300835e-31 1.087596744733958217e-31 1.040970470661160069e-31
8.920574014961928224e-27 3.095016102626499676e-30 -6.691878252900685177e-29 -5.502255461742776732e-29 -4.864080671560197687e-29 -1.392768166105384847e-29 -1.526080099369300136e-29 3.369517682884194023e-31 2.064546241144300835e-31 1.512215080697413914e-31 7.585580296902022384e-32 7.432185291061889518e-32
5.657862990380544456e-28 -1.729766420824226930e-28 1.481248226841964428e-29 -1.490642455913855371e-29 -2.121993218741699615e-29 -1.340322115224507302e-30 -1.090335700530446077e-29 1.872887843488959778e-31 1.087596744733958217e-31 7.585580296902022384e-32 4.986322000330789571e-32 5.172662958758894317e-32
-6.167463684250053151e-28 -2.698365500525932013e-28 3.404076043167929454e-29 -2.595049573723689659e-29 -1.973603905733038818e-29 -1.921964253673611016e-30 -1.386945475577994164e-29 1.722947823011933594e-31 1.040970470661160069e-31 7.432185291061889518e-32 5.172662958758894317e-32 5.757255006505885369e-32
