# Covariance matrix <C_l C_l>
3.794847435256953050e-20 -1.534660549038099471e-22 1.796334336624606684e-23 1.428334323961404107e-23 4.829025915814302123e-24 1.955472728581930185e-25 -2.898697294890241366e-24 -2.890203126072262143e-24 -7.530972467493301688e-24 2.749957567879514885e-24 -1.385818379459891667e-24 -1.980256784572947145e-26 1.893907381157250856e-26 6.499816097319967557e-27 1.764552936532523176e-26
-1.534660549038099471e-22 1.034639676093432377e-22 8.559883411446641783e-25 1.404406778816136821e-25 -3.512035719369674069e-24 -1.500208860611971021e-24 -1.149953767660659961e-25 -1.556109273166962844e-25 -1.787671281219860162e-25 -1.292005946263070712e-25 8.139453528020419544e-26 3.126281696945247820e-27 -6.570350297283718603e-28 6.236851841468732882e-28 2.043830691102604725e-29
1.796334336624606684e-23 8.559883411446641783e-25 3.623163687975564389e-23 -1.491395666016544353e-25 -5.292172516585990491e-25 6.829889252018383010e-26 3.097379547979525717e-26 5.808895366033960893e-26 2.758024640693580711e-25 -1.187571202170063657e-25 -4.512052899753636094e-26 -8.052424737526119377e-28 -2.197108032965920605e-27 6.244476450055725904e-28 -6.301203267617047266e-28
1.428334323961404107e-23 1.404406778816136821e-25 -1.491395666016544353e-25 1.769752943983593446e-23 3.972147705397089220e-26 -2.782849913917326676e-26 7.944278175832298309e-27 1.828432944002308619e-25 1.782140853364872233e-25 2.194266167166700941e-25 -1.309541682039178164e-26 2.515400726777767739e-29 -1.272244378566817868e-27 3.372097968431943822e-28 4.330016289020293624e-28
4.829025915814302123e-24 -3.512035719369674069e-24 -5.292172516585990491e-25 3.972147705397089220e-26 8.318214242585446102e-24 -3.533394713117672331e-25 2.129329139313320457e-25 3.076714250705811137e-26 2.482591700908747193e-25 4.467063805748867414e-26 1.749094740823055874e-26 -6.911475578783491158e-28 -1.976084029716091601e-28 -4.178110023284499846e-28 -1.794763173384200564e-28
1.955472728581930185e-25 -1.500208860611971021e-24 6.829889252018383010e-26 -2.782849913917326676e-26 -3.533394713117672331e-25 3.577992123834073233e-24 2.546606598848615409e-26 -5.406144068490567884e-26 -2.203633325048821696e-26 -2.750439222115622062e-26 2.469786664558165284e-26 -1.764548825629528165e-28 -1.106112276745995052e-28 -1.746123851817335020e-29 -6.298565543409110672e-29
-2.898697294890241366e-24 -1.149953767660659961e-25 3.097379547979525717e-26 7.944278175832298309e-27 2.129329139313320457e-25 2.546606598848615409e-26 1.448353181673175973e-24 3.940437704158689189e-27 3.979352596195286847e-26 -5.515711902266669162e-27 -2.537253921091509991e-27 1.623033851412243093e-28 7.756849454145390401e-29 -3.313098092093943330e-29 -1.114198123201741345e-28
-2.890203126072262143e-24 -1.556109273166962844e-25 5.808895366033960893e-26 1.828432944002308619e-25 3.076714250705811137e-26 -5.406144068490567884e-26 3.940437704158689189e-27 5.180984538547049805e-25 2.750145634901803172e-26 -3.802871318806499216e-27 -1.417659079382887862e-26 1.599949267245374761e-28 1.006502425733350107e-28 4.963175517790366272e-29 6.854390426425471319e-29
-7.530972467493301688e-24 -1.787671281219860162e-25 2.758024640693580711e-25 1.782140853364872233e-25 2.482591700908747193e-25 -2.203633325048821696e-26 3.979352596195286847e-26 2.750145634901803172e-26 3.434736622076403091e-25 -5.880497048437268288e-27 -2.940538844316925505e-27 -8.796514575024959029e-29 -1.480534850668399128e-28 2.506356569824916707e-29 -1.016014291295794558e-29
2.749957567879514885e-24 -1.292005946263070712e-25 -1.187571202170063657e-25 2.194266167166700941e-25 4.467063805748867414e-26 -2.750439222115622062e-26 -5.515711902266669162e-27 -3.802871318806499216e-27 -5.880497048437268288e-27 2.993935116350768638e-25 2.793597478569867678e-27 5.399303915402333157e-29 7.743114809815273739e-29 3.899706632267056537e-29 2.488055234685509670e-29
-1.385818379459891667e-24 8.139453528020419544e-26 -4.512052899753636094e-26 -1.309541682039178164e-26 1.749094740823055874e-26 2.469786664558165284e-26 -2.537253921091509991e-27 -1.417659079382887862e-26 -2.940538844316925505e-27 2.793597478569867678e-27 6.065900238613311516e-26 -8.097369603905447631e-29 -1.667398480276181499e-29 -3.485027260905268130e-29 2.896734584270207107e-30
-1.980256784572947145e-26 3.126281696945247820e-27 -8.052424737526119377e-28 2.515400726777767739e-29 -6.911475578783491158e-28 -1.764548825629528165e-28 1.623033851412243093e-28 1.599949267245374761e-28 -8.796514575024959029e-29 5.399303915402333157e-29 -8.097369603905447631e-29 2.695952318815850376e-29 3.434903906679993266e-31 2.803825751145843949e-31 -2.961394923292447943e-31
1.893907381157250856e-26 -6.570350297283718603e-28 -2.197108032965920605e-27 -1.272244378566817868e-27 -1.976084029716091601e-28 -1.106112276745995052e-28 7.756849454145390401e-29 1.006502425733350107e-28 -1.480534850668399128e-28 7.743114809815273739e-29 -1.667398480276181499e-29 3.434903906679993266e-31 9.971694869286379954e-30 1.692319121784733262e-31 -3.622267988637954124e-31
6.499816097319967557e-27 6.236851841468732882e-28 6.244476450055725904e-28 3.372097968431943822e-28 -4.178110023284499846e-28 -1.746123851817335020e-29 -3.313098092093943330e-29 4.963175517790366272e-29 2.506356569824916707e-29 3.899706632267056537e-29 -3.485027260905268130e-29 2.803825751145843949e-31 1.692319121784733262e-31 4.316980129997254338e-30 1.496145177956483448e-31
1.764552936532523176e-26 2.043830691102604725e-29 -6.301203267617047266e-28 4.330016289020293624e-28 -1.794763173384200564e-28 -6.298565543409110672e-29 -1.114198123201741345e-28 6.854390426425471319e-29 -1.016014291295794558e-29 2.488055234685509670e-29 2.896734584270207107e-30 -2.961394923292447943e-31 -3.622267988637954124e-31 1.496145177956483448e-31 3.435495151634798546e-30
