# Covariance matrix <C_l C_l>
1.303534263651360778e-20 -6.927035098231486201e-23 -2.043935075245901553e-22 -1.249476492601089969e-23 4.100401248611206537e-23 -1.358214938511965858e-22 -4.122646560364787199e-23 1.015716537439390476e-23 8.143079204956537916e-24 -1.954046858266392179e-23 -4.497906697600474446e-24 -9.715433235947511144e-24 5.270772438931845586e-24 1.003121659869123566e-25 6.738342195431782257e-26 5.397827338240920531e-26 4.990972646869601636e-26
-6.927035098231486201e-23 1.470255206948277269e-22 5.410100180899523463e-23 1.020695577839325747e-23 -8.844417184577789811e-24 9.755807084812871301e-24 -5.892693817415533105e-24 2.594428838610719595e-24 -9.772421670647334917e-25 1.401780977369898296e-25 7.158461188351409649e-25 -7.897784568682975338e-25 2.628588610245639501e-25 1.164733435632194693e-26 6.710095888302336176e-27 4.085611231389186340e-27 3.135589310088461904e-27
-2.043935075245901553e-22 5.410100180899523463e-23 4.386242885292944674e-23 -2.842449623488166310e-25 -3.905444082620491499e-24 1.214574020303337047e-24 -4.639156151586104302e-25 1.703024810217268423e-24 -5.570010976804111595e-25 3.965980562840760434e-25 -1.686757498774958514e-25 2.194945040748722266e-25 -1.381725132639107212e-25 2.492974906067473639e-27 1.501953535353371230e-27 1.591419827269480684e-28 -1.241934575791851562e-29
-1.249476492601089969e-23 1.020695577839325747e-23 -2.842449623488166310e-25 1.115970750407561266e-23 9.489735927502459975e-25 -1.686096454460446305e-24 1.456914018961868103e-24 -5.173265609023684778e-25 9.983206621863338055e-26 2.156974710332872016e-25 -1.527380454130418130e-25 -1.991818794982495618e-26 2.471827331787548457e-26 7.161988784671611628e-27 3.510455174028198735e-27 2.422521263980580016e-27 1.746969533964003167e-27
4.100401248611206537e-23 -8.844417184577789811e-24 -3.905444082620491499e-24 9.489735927502459975e-25 5.219688989579601495e-24 -2.533370917442092503e-24 2.023282273732336255e-24 -2.272562238088131066e-25 -1.034405816366943209e-25 1.312642858270573279e-25 1.606355476317115148e-25 4.545107923589563976e-26 1.231628700445214338e-26 4.873113431736208353e-27 1.729790856310392114e-27 1.142417222308948556e-27 8.676494088528664936e-28
-1.358214938511965858e-22 9.755807084812871301e-24 1.214574020303337047e-24 -1.686096454460446305e-24 -2.533370917442092503e-24 4.243241540859965266e-24 -1.416422201160416771e-24 9.084262680732623005e-26 -1.771855001961783534e-25 9.933156814657180171e-26 2.115757721927325671e-25 -6.714689884444136635e-26 -3.576661553573847807e-26 -3.389676580768260620e-27 -1.602440568842250038e-27 -1.064323203567773326e-27 -8.454097396771367760e-28
-4.122646560364787199e-23 -5.892693817415533105e-24 -4.639156151586104302e-25 1.456914018961868103e-24 2.023282273732336255e-24 -1.416422201160416771e-24 2.269626918436062591e-24 -2.953984554785954044e-25 8.300382632069970745e-26 1.464394897994208838e-25 -1.700967996676798397e-26 1.698862068937712283e-25 2.395878115156382553e-26 1.845416843363527637e-27 3.380690171055385535e-28 1.291192944789152115e-28 -1.456868739708771389e-29
1.015716537439390476e-23 2.594428838610719595e-24 1.703024810217268423e-24 -5.173265609023684778e-25 -2.272562238088131066e-25 9.084262680732623005e-26 -2.953984554785954044e-25 2.011644607053791147e-25 1.704254077604350239e-26 -1.048984731855165893e-26 -7.994061270997501942e-27 -1.456149989466700956e-26 1.397345847315951059e-26 -2.879614092352007067e-28 -1.664799349725247024e-29 -2.363790083307487902e-29 3.329818359550808667e-30
8.143079204956537916e-24 -9.772421670647334917e-25 -5.570010976804111595e-25 9.983206621863338055e-26 -1.034405816366943209e-25 -1.771855001961783534e-25 8.300382632069970745e-26 1.704254077604350239e-26 1.003668615675147806e-25 -2.182702603046002171e-26 -2.549026230478992323e-26 4.575079705225939636e-27 3.655910239586699780e-26 -3.343511254837560229e-28 -1.033532966261371590e-28 -4.154459004984845346e-29 -3.175562282541604158e-29
-1.954046858266392179e-23 1.401780977369898296e-25 3.965980562840760434e-25 2.156974710332872016e-25 1.312642858270573279e-25 9.933156814657180171e-26 1.464394897994208838e-25 -1.048984731855165893e-26 -2.182702603046002171e-26 4.601455933286001333e-26 4.460985260892582751e-27 1.986111502051666501e-26 -1.206588638632137074e-26 1.459739365489556701e-28 2.086117789922982291e-29 -7.713273435781721623e-30 -2.077972548532290460e-29
