#    L    TT             EE             TE             PP             TP          
  1275   0.996665E-10   0.420274E-11  -0.166494E-11   0.224749E-07   0.346552E-11
  1276   0.993396E-10   0.421694E-11  -0.177241E-11   0.224412E-07   0.349607E-11
  1277   0.990222E-10   0.423061E-11  -0.188068E-11   0.224076E-07   0.352655E-11
  1278   0.987145E-10   0.424372E-11  -0.198969E-11   0.223741E-07   0.355694E-11
  1279   0.984164E-10   0.425627E-11  -0.209940E-11   0.223407E-07   0.358722E-11
  1280   0.981281E-10   0.426829E-11  -0.220977E-11   0.223073E-07   0.361738E-11
  1281   0.978495E-10   0.427972E-11  -0.232075E-11   0.222740E-07   0.364742E-11
  1282   0.975806E-10   0.429058E-11  -0.243228E-11   0.222408E-07   0.367732E-11
  1283   0.973214E-10   0.430088E-11  -0.254432E-11   0.222076E-07   0.370707E-11
  1284   0.970719E-10   0.431059E-11  -0.265680E-11   0.221746E-07   0.373666E-11
  1285   0.968323E-10   0.431971E-11  -0.276970E-11   0.221416E-07   0.376608E-11
  1286   0.966024E-10   0.432824E-11  -0.288296E-11   0.221086E-07   0.379532E-11
  1287   0.963824E-10   0.433620E-11  -0.299652E-11   0.220758E-07   0.382437E-11
  1288   0.961720E-10   0.434355E-11  -0.311034E-11   0.220430E-07   0.385321E-11
  1289   0.959714E-10   0.435031E-11  -0.322435E-11   0.220102E-07   0.388184E-11
  1290   0.957806E-10   0.435648E-11  -0.333853E-11   0.219776E-07   0.391024E-11
  1291   0.955997E-10   0.436205E-11  -0.345280E-11   0.219450E-07   0.393843E-11
  1292   0.954284E-10   0.436703E-11  -0.356714E-11   0.219125E-07   0.396637E-11
  1293   0.952668E-10   0.437141E-11  -0.368146E-11   0.218800E-07   0.399407E-11
  1294   0.951150E-10   0.437519E-11  -0.379576E-11   0.218477E-07   0.402153E-11
  1295   0.949728E-10   0.437837E-11  -0.390995E-11   0.218154E-07   0.404872E-11
  1296   0.948403E-10   0.438094E-11  -0.402401E-11   0.217831E-07   0.407566E-11
  1297   0.947173E-10   0.438291E-11  -0.413787E-11   0.217510E-07   0.410231E-11
  1298   0.946038E-10   0.438428E-11  -0.425150E-11   0.217189E-07   0.412869E-11
  1299   0.944998E-10   0.438502E-11  -0.436484E-11   0.216868E-07   0.415479E-11
  1300   0.944052E-10   0.438517E-11  -0.447785E-11   0.216549E-07   0.418058E-11
  1301   0.943200E-10   0.438469E-11  -0.459049E-11   0.216230E-07   0.420608E-11
  1302   0.942441E-10   0.438362E-11  -0.470268E-11   0.215912E-07   0.423126E-11
  1303   0.941775E-10   0.438195E-11  -0.481442E-11   0.215594E-07   0.425613E-11
  1304   0.941199E-10   0.437966E-11  -0.492563E-11   0.215277E-07   0.428067E-11
  1305   0.940716E-10   0.437679E-11  -0.503628E-11   0.214961E-07   0.430488E-11
  1306   0.940322E-10   0.437331E-11  -0.514630E-11   0.214645E-07   0.432876E-11
  1307   0.940018E-10   0.436923E-11  -0.525567E-11   0.214330E-07   0.435233E-11
  1308   0.939803E-10   0.436457E-11  -0.536434E-11   0.214016E-07   0.437559E-11
  1309   0.939676E-10   0.435930E-11  -0.547226E-11   0.213703E-07   0.439854E-11
  1310   0.939635E-10   0.435345E-11  -0.557937E-11   0.213390E-07   0.442120E-11
  1311   0.939681E-10   0.434700E-11  -0.568564E-11   0.213077E-07   0.444357E-11
  1312   0.939811E-10   0.433997E-11  -0.579103E-11   0.212766E-07   0.446566E-11
  1313   0.940026E-10   0.433234E-11  -0.589548E-11   0.212455E-07   0.448748E-11
  1314   0.940324E-10   0.432414E-11  -0.599896E-11   0.212145E-07   0.450902E-11
  1315   0.940703E-10   0.431536E-11  -0.610141E-11   0.211835E-07   0.453031E-11
  1316   0.941164E-10   0.430601E-11  -0.620282E-11   0.211526E-07   0.455135E-11
  1317   0.941704E-10   0.429610E-11  -0.630312E-11   0.211218E-07   0.457214E-11
  1318   0.942323E-10   0.428563E-11  -0.640229E-11   0.210910E-07   0.459270E-11
  1319   0.943020E-10   0.427462E-11  -0.650028E-11   0.210603E-07   0.461302E-11
  1320   0.943793E-10   0.426305E-11  -0.659705E-11   0.210297E-07   0.463312E-11
  1321   0.944642E-10   0.425095E-11  -0.669256E-11   0.209991E-07   0.465301E-11
  1322   0.945565E-10   0.423832E-11  -0.678678E-11   0.209686E-07   0.467269E-11
  1323   0.946560E-10   0.422516E-11  -0.687967E-11   0.209381E-07   0.469215E-11
  1324   0.947628E-10   0.421148E-11  -0.697118E-11   0.209077E-07   0.471139E-11
  1325   0.948765E-10   0.419727E-11  -0.706128E-11   0.208774E-07   0.473041E-11
  1326   0.949971E-10   0.418255E-11  -0.714995E-11   0.208472E-07   0.474919E-11
  1327   0.951244E-10   0.416732E-11  -0.723714E-11   0.208170E-07   0.476773E-11
  1328   0.952584E-10   0.415159E-11  -0.732281E-11   0.207868E-07   0.478603E-11
  1329   0.953987E-10   0.413536E-11  -0.740693E-11   0.207568E-07   0.480408E-11
  1330   0.955455E-10   0.411865E-11  -0.748948E-11   0.207268E-07   0.482188E-11
  1331   0.956984E-10   0.410146E-11  -0.757042E-11   0.206968E-07   0.483941E-11
  1332   0.958572E-10   0.408379E-11  -0.764972E-11   0.206669E-07   0.485667E-11
  1333   0.960220E-10   0.406565E-11  -0.772735E-11   0.206371E-07   0.487366E-11
  1334   0.961925E-10   0.404707E-11  -0.780328E-11   0.206073E-07   0.489037E-11
  1335   0.963684E-10   0.402803E-11  -0.787747E-11   0.205776E-07   0.490679E-11
  1336   0.965499E-10   0.400855E-11  -0.794991E-11   0.205480E-07   0.492291E-11
  1337   0.967365E-10   0.398863E-11  -0.802056E-11   0.205184E-07   0.493874E-11
  1338   0.969284E-10   0.396830E-11  -0.808941E-11   0.204889E-07   0.495426E-11
  1339   0.971251E-10   0.394754E-11  -0.815641E-11   0.204595E-07   0.496947E-11
  1340   0.973265E-10   0.392638E-11  -0.822156E-11   0.204301E-07   0.498438E-11
  1341   0.975326E-10   0.390481E-11  -0.828482E-11   0.204007E-07   0.499897E-11
  1342   0.977430E-10   0.388286E-11  -0.834615E-11   0.203714E-07   0.501325E-11
  1343   0.979578E-10   0.386051E-11  -0.840555E-11   0.203422E-07   0.502723E-11
  1344   0.981765E-10   0.383779E-11  -0.846299E-11   0.203131E-07   0.504090E-11
  1345   0.983992E-10   0.381470E-11  -0.851845E-11   0.202840E-07   0.505426E-11
  1346   0.986256E-10   0.379125E-11  -0.857189E-11   0.202549E-07   0.506732E-11
  1347   0.988556E-10   0.376744E-11  -0.862331E-11   0.202260E-07   0.508008E-11
  1348   0.990888E-10   0.374328E-11  -0.867268E-11   0.201971E-07   0.509253E-11
  1349   0.993253E-10   0.371880E-11  -0.871996E-11   0.201682E-07   0.510468E-11
  1350   0.995647E-10   0.369399E-11  -0.876518E-11   0.201394E-07   0.511653E-11
  1351   0.998071E-10   0.366887E-11  -0.880832E-11   0.201106E-07   0.512807E-11
  1352   0.100052E-09   0.364345E-11  -0.884934E-11   0.200820E-07   0.513932E-11
  1353   0.100300E-09   0.361773E-11  -0.888826E-11   0.200533E-07   0.515027E-11
  1354   0.100549E-09   0.359175E-11  -0.892506E-11   0.200248E-07   0.516092E-11
  1355   0.100801E-09   0.356550E-11  -0.895973E-11   0.199963E-07   0.517127E-11
  1356   0.101056E-09   0.353899E-11  -0.899226E-11   0.199678E-07   0.518133E-11
  1357   0.101312E-09   0.351225E-11  -0.902264E-11   0.199394E-07   0.519109E-11
  1358   0.101570E-09   0.348525E-11  -0.905085E-11   0.199111E-07   0.520055E-11
  1359   0.101829E-09   0.345804E-11  -0.907691E-11   0.198828E-07   0.520972E-11
  1360   0.102089E-09   0.343062E-11  -0.910079E-11   0.198546E-07   0.521858E-11
  1361   0.102350E-09   0.340299E-11  -0.912248E-11   0.198264E-07   0.522714E-11
  1362   0.102613E-09   0.337517E-11  -0.914198E-11   0.197983E-07   0.523540E-11
  1363   0.102876E-09   0.334717E-11  -0.915929E-11   0.197702E-07   0.524336E-11
  1364   0.103140E-09   0.331899E-11  -0.917439E-11   0.197422E-07   0.525101E-11
  1365   0.103405E-09   0.329065E-11  -0.918731E-11   0.197143E-07   0.525836E-11
  1366   0.103668E-09   0.326217E-11  -0.919802E-11   0.196864E-07   0.526541E-11
  1367   0.103933E-09   0.323355E-11  -0.920653E-11   0.196586E-07   0.527214E-11
  1368   0.104198E-09   0.320479E-11  -0.921284E-11   0.196308E-07   0.527858E-11
  1369   0.104462E-09   0.317593E-11  -0.921694E-11   0.196031E-07   0.528470E-11
  1370   0.104726E-09   0.314697E-11  -0.921886E-11   0.195754E-07   0.529051E-11
  1371   0.104989E-09   0.311790E-11  -0.921859E-11   0.195478E-07   0.529602E-11
  1372   0.105252E-09   0.308877E-11  -0.921612E-11   0.195203E-07   0.530121E-11
  1373   0.105513E-09   0.305957E-11  -0.921148E-11   0.194928E-07   0.530609E-11
  1374   0.105774E-09   0.303031E-11  -0.920466E-11   0.194653E-07   0.531066E-11
  1375   0.106032E-09   0.300100E-11  -0.919568E-11   0.194380E-07   0.531492E-11
  1376   0.106290E-09   0.297167E-11  -0.918452E-11   0.194106E-07   0.531886E-11
  1377   0.106546E-09   0.294231E-11  -0.917122E-11   0.193833E-07   0.532250E-11
  1378   0.106801E-09   0.291293E-11  -0.915576E-11   0.193561E-07   0.532582E-11
  1379   0.107053E-09   0.288355E-11  -0.913817E-11   0.193289E-07   0.532883E-11
  1380   0.107303E-09   0.285419E-11  -0.911842E-11   0.193018E-07   0.533153E-11
  1381   0.107551E-09   0.282483E-11  -0.909656E-11   0.192748E-07   0.533392E-11
  1382   0.107796E-09   0.279550E-11  -0.907256E-11   0.192477E-07   0.533600E-11
  1383   0.108039E-09   0.276620E-11  -0.904644E-11   0.192208E-07   0.533776E-11
  1384   0.108278E-09   0.273695E-11  -0.901822E-11   0.191939E-07   0.533922E-11
  1385   0.108515E-09   0.270776E-11  -0.898792E-11   0.191670E-07   0.534036E-11
  1386   0.108749E-09   0.267865E-11  -0.895557E-11   0.191402E-07   0.534120E-11
  1387   0.108979E-09   0.264961E-11  -0.892116E-11   0.191135E-07   0.534172E-11
  1388   0.109206E-09   0.262067E-11  -0.888475E-11   0.190868E-07   0.534193E-11
  1389   0.109429E-09   0.259183E-11  -0.884633E-11   0.190602E-07   0.534183E-11
  1390   0.109649E-09   0.256312E-11  -0.880593E-11   0.190336E-07   0.534142E-11
  1391   0.109865E-09   0.253452E-11  -0.876358E-11   0.190070E-07   0.534070E-11
  1392   0.110076E-09   0.250607E-11  -0.871928E-11   0.189806E-07   0.533968E-11
  1393   0.110285E-09   0.247776E-11  -0.867306E-11   0.189541E-07   0.533834E-11
  1394   0.110489E-09   0.244960E-11  -0.862493E-11   0.189277E-07   0.533670E-11
  1395   0.110687E-09   0.242162E-11  -0.857491E-11   0.189014E-07   0.533475E-11
  1396   0.110882E-09   0.239380E-11  -0.852302E-11   0.188751E-07   0.533250E-11
  1397   0.111072E-09   0.236617E-11  -0.846930E-11   0.188489E-07   0.532995E-11
  1398   0.111257E-09   0.233873E-11  -0.841373E-11   0.188227E-07   0.532710E-11
  1399   0.111437E-09   0.231149E-11  -0.835638E-11   0.187966E-07   0.532394E-11
  1400   0.111612E-09   0.228447E-11  -0.829726E-11   0.187705E-07   0.532048E-11
  1401   0.111782E-09   0.225767E-11  -0.823640E-11   0.187445E-07   0.531673E-11
  1402   0.111946E-09   0.223111E-11  -0.817382E-11   0.187185E-07   0.531268E-11
  1403   0.112106E-09   0.220477E-11  -0.810957E-11   0.186926E-07   0.530833E-11
  1404   0.112260E-09   0.217869E-11  -0.804366E-11   0.186667E-07   0.530369E-11
  1405   0.112408E-09   0.215287E-11  -0.797611E-11   0.186409E-07   0.529875E-11
  1406   0.112551E-09   0.212733E-11  -0.790696E-11   0.186152E-07   0.529352E-11
  1407   0.112687E-09   0.210205E-11  -0.783625E-11   0.185894E-07   0.528800E-11
  1408   0.112818E-09   0.207706E-11  -0.776399E-11   0.185638E-07   0.528218E-11
  1409   0.112942E-09   0.205235E-11  -0.769022E-11   0.185381E-07   0.527608E-11
  1410   0.113062E-09   0.202795E-11  -0.761496E-11   0.185126E-07   0.526968E-11
  1411   0.113174E-09   0.200385E-11  -0.753823E-11   0.184870E-07   0.526300E-11
  1412   0.113280E-09   0.198007E-11  -0.746010E-11   0.184616E-07   0.525602E-11
  1413   0.113379E-09   0.195662E-11  -0.738056E-11   0.184361E-07   0.524876E-11
  1414   0.113472E-09   0.193349E-11  -0.729969E-11   0.184108E-07   0.524121E-11
  1415   0.113558E-09   0.191070E-11  -0.721749E-11   0.183854E-07   0.523337E-11
  1416   0.113639E-09   0.188827E-11  -0.713402E-11   0.183602E-07   0.522524E-11
  1417   0.113712E-09   0.186618E-11  -0.704930E-11   0.183349E-07   0.521682E-11
  1418   0.113779E-09   0.184446E-11  -0.696340E-11   0.183097E-07   0.520812E-11
  1419   0.113839E-09   0.182311E-11  -0.687630E-11   0.182846E-07   0.519914E-11
  1420   0.113891E-09   0.180213E-11  -0.678809E-11   0.182595E-07   0.518987E-11
  1421   0.113937E-09   0.178154E-11  -0.669877E-11   0.182345E-07   0.518031E-11
  1422   0.113976E-09   0.176133E-11  -0.660839E-11   0.182095E-07   0.517047E-11
  1423   0.114009E-09   0.174151E-11  -0.651698E-11   0.181846E-07   0.516035E-11
  1424   0.114034E-09   0.172210E-11  -0.642456E-11   0.181597E-07   0.514994E-11
  1425   0.114051E-09   0.170309E-11  -0.633119E-11   0.181348E-07   0.513926E-11
  1426   0.114062E-09   0.168450E-11  -0.623690E-11   0.181100E-07   0.512831E-11
  1427   0.114064E-09   0.166632E-11  -0.614172E-11   0.180853E-07   0.511711E-11
  1428   0.114060E-09   0.164855E-11  -0.604569E-11   0.180606E-07   0.510565E-11
  1429   0.114048E-09   0.163121E-11  -0.594887E-11   0.180359E-07   0.509395E-11
  1430   0.114030E-09   0.161431E-11  -0.585126E-11   0.180113E-07   0.508202E-11
  1431   0.114003E-09   0.159784E-11  -0.575293E-11   0.179867E-07   0.506986E-11
  1432   0.113970E-09   0.158182E-11  -0.565390E-11   0.179622E-07   0.505748E-11
  1433   0.113928E-09   0.156623E-11  -0.555421E-11   0.179377E-07   0.504489E-11
  1434   0.113879E-09   0.155109E-11  -0.545391E-11   0.179133E-07   0.503210E-11
  1435   0.113823E-09   0.153642E-11  -0.535304E-11   0.178889E-07   0.501911E-11
  1436   0.113759E-09   0.152219E-11  -0.525162E-11   0.178646E-07   0.500594E-11
  1437   0.113687E-09   0.150842E-11  -0.514972E-11   0.178403E-07   0.499259E-11
  1438   0.113608E-09   0.149511E-11  -0.504734E-11   0.178161E-07   0.497908E-11
  1439   0.113521E-09   0.148228E-11  -0.494456E-11   0.177919E-07   0.496540E-11
  1440   0.113427E-09   0.146991E-11  -0.484139E-11   0.177677E-07   0.495156E-11
  1441   0.113326E-09   0.145802E-11  -0.473788E-11   0.177436E-07   0.493758E-11
  1442   0.113216E-09   0.144659E-11  -0.463406E-11   0.177196E-07   0.492345E-11
  1443   0.113098E-09   0.143564E-11  -0.452997E-11   0.176956E-07   0.490917E-11
  1444   0.112973E-09   0.142516E-11  -0.442566E-11   0.176716E-07   0.489473E-11
  1445   0.112841E-09   0.141517E-11  -0.432116E-11   0.176477E-07   0.488013E-11
  1446   0.112700E-09   0.140566E-11  -0.421649E-11   0.176238E-07   0.486537E-11
  1447   0.112552E-09   0.139664E-11  -0.411172E-11   0.176000E-07   0.485045E-11
  1448   0.112397E-09   0.138809E-11  -0.400687E-11   0.175762E-07   0.483536E-11
  1449   0.112233E-09   0.138003E-11  -0.390199E-11   0.175524E-07   0.482009E-11
  1450   0.112062E-09   0.137246E-11  -0.379711E-11   0.175287E-07   0.480465E-11
  1451   0.111884E-09   0.136537E-11  -0.369228E-11   0.175051E-07   0.478902E-11
  1452   0.111699E-09   0.135877E-11  -0.358754E-11   0.174815E-07   0.477322E-11
  1453   0.111505E-09   0.135265E-11  -0.348293E-11   0.174579E-07   0.475723E-11
  1454   0.111304E-09   0.134703E-11  -0.337849E-11   0.174344E-07   0.474105E-11
  1455   0.111096E-09   0.134189E-11  -0.327424E-11   0.174109E-07   0.472468E-11
  1456   0.110881E-09   0.133723E-11  -0.317022E-11   0.173875E-07   0.470811E-11
  1457   0.110659E-09   0.133307E-11  -0.306648E-11   0.173641E-07   0.469134E-11
  1458   0.110429E-09   0.132937E-11  -0.296304E-11   0.173407E-07   0.467437E-11
  1459   0.110193E-09   0.132617E-11  -0.285994E-11   0.173174E-07   0.465720E-11
  1460   0.109949E-09   0.132346E-11  -0.275723E-11   0.172942E-07   0.463983E-11
  1461   0.109698E-09   0.132121E-11  -0.265492E-11   0.172710E-07   0.462227E-11
  1462   0.109440E-09   0.131945E-11  -0.255308E-11   0.172478E-07   0.460451E-11
  1463   0.109175E-09   0.131816E-11  -0.245172E-11   0.172247E-07   0.458657E-11
  1464   0.108903E-09   0.131735E-11  -0.235088E-11   0.172016E-07   0.456844E-11
  1465   0.108624E-09   0.131701E-11  -0.225058E-11   0.171785E-07   0.455013E-11
  1466   0.108339E-09   0.131715E-11  -0.215090E-11   0.171555E-07   0.453164E-11
  1467   0.108047E-09   0.131774E-11  -0.205184E-11   0.171326E-07   0.451298E-11
  1468   0.107749E-09   0.131882E-11  -0.195344E-11   0.171097E-07   0.449414E-11
  1469   0.107444E-09   0.132034E-11  -0.185574E-11   0.170868E-07   0.447512E-11
  1470   0.107132E-09   0.132233E-11  -0.175877E-11   0.170639E-07   0.445594E-11
  1471   0.106815E-09   0.132478E-11  -0.166256E-11   0.170412E-07   0.443660E-11
  1472   0.106491E-09   0.132768E-11  -0.156715E-11   0.170184E-07   0.441709E-11
  1473   0.106160E-09   0.133102E-11  -0.147256E-11   0.169957E-07   0.439742E-11
  1474   0.105824E-09   0.133482E-11  -0.137884E-11   0.169730E-07   0.437760E-11
  1475   0.105481E-09   0.133906E-11  -0.128601E-11   0.169504E-07   0.435762E-11
  1476   0.105134E-09   0.134374E-11  -0.119410E-11   0.169278E-07   0.433749E-11
  1477   0.104780E-09   0.134885E-11  -0.110315E-11   0.169053E-07   0.431720E-11
  1478   0.104420E-09   0.135438E-11  -0.101318E-11   0.168828E-07   0.429676E-11
  1479   0.104055E-09   0.136035E-11  -0.924214E-12   0.168604E-07   0.427616E-11
  1480   0.103685E-09   0.136673E-11  -0.836295E-12   0.168379E-07   0.425541E-11
  1481   0.103309E-09   0.137354E-11  -0.749448E-12   0.168156E-07   0.423450E-11
  1482   0.102927E-09   0.138074E-11  -0.663698E-12   0.167932E-07   0.421344E-11
  1483   0.102540E-09   0.138836E-11  -0.579072E-12   0.167709E-07   0.419222E-11
  1484   0.102150E-09   0.139637E-11  -0.495596E-12   0.167487E-07   0.417084E-11
  1485   0.101753E-09   0.140479E-11  -0.413296E-12   0.167265E-07   0.414930E-11
  1486   0.101352E-09   0.141358E-11  -0.332197E-12   0.167043E-07   0.412760E-11
  1487   0.100946E-09   0.142276E-11  -0.252327E-12   0.166822E-07   0.410575E-11
  1488   0.100535E-09   0.143232E-11  -0.173709E-12   0.166601E-07   0.408373E-11
  1489   0.100120E-09   0.144225E-11  -0.963691E-13   0.166381E-07   0.406156E-11
  1490   0.997001E-10   0.145255E-11  -0.203282E-13   0.166161E-07   0.403923E-11
  1491   0.992759E-10   0.146319E-11   0.543908E-13   0.165941E-07   0.401674E-11
  1492   0.988474E-10   0.147420E-11   0.127765E-12   0.165722E-07   0.399408E-11
  1493   0.984149E-10   0.148555E-11   0.199772E-12   0.165503E-07   0.397128E-11
  1494   0.979783E-10   0.149723E-11   0.270389E-12   0.165284E-07   0.394834E-11
  1495   0.975378E-10   0.150925E-11   0.339596E-12   0.165066E-07   0.392527E-11
  1496   0.970934E-10   0.152159E-11   0.407372E-12   0.164849E-07   0.390209E-11
  1497   0.966455E-10   0.153425E-11   0.473703E-12   0.164631E-07   0.387881E-11
  1498   0.961940E-10   0.154722E-11   0.538570E-12   0.164415E-07   0.385543E-11
  1499   0.957391E-10   0.156049E-11   0.601958E-12   0.164198E-07   0.383196E-11
  1500   0.952809E-10   0.157406E-11   0.663848E-12   0.163982E-07   0.380843E-11
  1501   0.948196E-10   0.158792E-11   0.724222E-12   0.163766E-07   0.378484E-11
  1502   0.943553E-10   0.160205E-11   0.783066E-12   0.163551E-07   0.376120E-11
  1503   0.938881E-10   0.161647E-11   0.840364E-12   0.163336E-07   0.373753E-11
  1504   0.934181E-10   0.163114E-11   0.896105E-12   0.163122E-07   0.371383E-11
  1505   0.929456E-10   0.164608E-11   0.950275E-12   0.162908E-07   0.369011E-11
  1506   0.924705E-10   0.166125E-11   0.100286E-11   0.162694E-07   0.366639E-11
  1507   0.919929E-10   0.167668E-11   0.105384E-11   0.162480E-07   0.364268E-11
  1508   0.915131E-10   0.169235E-11   0.110321E-11   0.162267E-07   0.361900E-11
  1509   0.910312E-10   0.170823E-11   0.115097E-11   0.162055E-07   0.359534E-11
  1510   0.905471E-10   0.172433E-11   0.119709E-11   0.161843E-07   0.357171E-11
  1511   0.900612E-10   0.174064E-11   0.124157E-11   0.161631E-07   0.354810E-11
  1512   0.895736E-10   0.175715E-11   0.128441E-11   0.161420E-07   0.352453E-11
  1513   0.890844E-10   0.177386E-11   0.132560E-11   0.161209E-07   0.350097E-11
  1514   0.885939E-10   0.179074E-11   0.136513E-11   0.160998E-07   0.347744E-11
  1515   0.881022E-10   0.180781E-11   0.140301E-11   0.160788E-07   0.345393E-11
  1516   0.876093E-10   0.182505E-11   0.143921E-11   0.160578E-07   0.343044E-11
  1517   0.871155E-10   0.184244E-11   0.147374E-11   0.160368E-07   0.340697E-11
  1518   0.866209E-10   0.185999E-11   0.150660E-11   0.160159E-07   0.338351E-11
  1519   0.861255E-10   0.187768E-11   0.153778E-11   0.159950E-07   0.336007E-11
  1520   0.856296E-10   0.189550E-11   0.156727E-11   0.159742E-07   0.333664E-11
  1521   0.851332E-10   0.191344E-11   0.159507E-11   0.159534E-07   0.331321E-11
  1522   0.846364E-10   0.193151E-11   0.162119E-11   0.159326E-07   0.328980E-11
  1523   0.841394E-10   0.194968E-11   0.164560E-11   0.159119E-07   0.326639E-11
  1524   0.836423E-10   0.196795E-11   0.166832E-11   0.158912E-07   0.324299E-11
  1525   0.831452E-10   0.198630E-11   0.168935E-11   0.158706E-07   0.321959E-11
  1526   0.826483E-10   0.200475E-11   0.170868E-11   0.158500E-07   0.319619E-11
  1527   0.821517E-10   0.202326E-11   0.172632E-11   0.158294E-07   0.317280E-11
  1528   0.816555E-10   0.204184E-11   0.174227E-11   0.158088E-07   0.314940E-11
  1529   0.811599E-10   0.206047E-11   0.175655E-11   0.157883E-07   0.312600E-11
  1530   0.806649E-10   0.207915E-11   0.176913E-11   0.157679E-07   0.310260E-11
  1531   0.801708E-10   0.209787E-11   0.178003E-11   0.157474E-07   0.307921E-11
  1532   0.796775E-10   0.211662E-11   0.178925E-11   0.157270E-07   0.305580E-11
  1533   0.791853E-10   0.213538E-11   0.179680E-11   0.157067E-07   0.303240E-11
  1534   0.786942E-10   0.215416E-11   0.180269E-11   0.156864E-07   0.300899E-11
  1535   0.782044E-10   0.217294E-11   0.180691E-11   0.156661E-07   0.298558E-11
  1536   0.777160E-10   0.219171E-11   0.180948E-11   0.156458E-07   0.296217E-11
  1537   0.772289E-10   0.221046E-11   0.181038E-11   0.156256E-07   0.293875E-11
  1538   0.767435E-10   0.222920E-11   0.180965E-11   0.156055E-07   0.291533E-11
  1539   0.762599E-10   0.224789E-11   0.180728E-11   0.155853E-07   0.289190E-11
  1540   0.757781E-10   0.226655E-11   0.180330E-11   0.155652E-07   0.286846E-11
  1541   0.752983E-10   0.228516E-11   0.179770E-11   0.155452E-07   0.284502E-11
  1542   0.748207E-10   0.230371E-11   0.179051E-11   0.155251E-07   0.282157E-11
  1543   0.743452E-10   0.232219E-11   0.178173E-11   0.155051E-07   0.279811E-11
  1544   0.738721E-10   0.234061E-11   0.177137E-11   0.154852E-07   0.277465E-11
  1545   0.734014E-10   0.235893E-11   0.175946E-11   0.154652E-07   0.275118E-11
  1546   0.729333E-10   0.237716E-11   0.174599E-11   0.154454E-07   0.272771E-11
  1547   0.724680E-10   0.239530E-11   0.173098E-11   0.154255E-07   0.270424E-11
  1548   0.720052E-10   0.241334E-11   0.171445E-11   0.154057E-07   0.268078E-11
  1549   0.715454E-10   0.243125E-11   0.169642E-11   0.153859E-07   0.265732E-11
  1550   0.710886E-10   0.244904E-11   0.167688E-11   0.153662E-07   0.263387E-11
  1551   0.706347E-10   0.246670E-11   0.165586E-11   0.153464E-07   0.261044E-11
  1552   0.701840E-10   0.248422E-11   0.163338E-11   0.153268E-07   0.258701E-11
  1553   0.697366E-10   0.250159E-11   0.160946E-11   0.153071E-07   0.256360E-11
  1554   0.692925E-10   0.251881E-11   0.158410E-11   0.152875E-07   0.254020E-11
  1555   0.688518E-10   0.253586E-11   0.155733E-11   0.152680E-07   0.251683E-11
  1556   0.684146E-10   0.255274E-11   0.152916E-11   0.152484E-07   0.249348E-11
  1557   0.679810E-10   0.256946E-11   0.149963E-11   0.152289E-07   0.247015E-11
  1558   0.675512E-10   0.258598E-11   0.146874E-11   0.152094E-07   0.244685E-11
  1559   0.671252E-10   0.260232E-11   0.143652E-11   0.151900E-07   0.242357E-11
  1560   0.667030E-10   0.261845E-11   0.140298E-11   0.151706E-07   0.240033E-11
  1561   0.662847E-10   0.263439E-11   0.136816E-11   0.151513E-07   0.237713E-11
  1562   0.658706E-10   0.265011E-11   0.133206E-11   0.151319E-07   0.235397E-11
  1563   0.654605E-10   0.266562E-11   0.129472E-11   0.151126E-07   0.233086E-11
  1564   0.650547E-10   0.268091E-11   0.125615E-11   0.150934E-07   0.230780E-11
  1565   0.646532E-10   0.269596E-11   0.121639E-11   0.150741E-07   0.228481E-11
  1566   0.642561E-10   0.271078E-11   0.117544E-11   0.150550E-07   0.226190E-11
  1567   0.638633E-10   0.272536E-11   0.113333E-11   0.150358E-07   0.223905E-11
  1568   0.634751E-10   0.273969E-11   0.109008E-11   0.150167E-07   0.221630E-11
  1569   0.630914E-10   0.275375E-11   0.104573E-11   0.149976E-07   0.219363E-11
  1570   0.627124E-10   0.276757E-11   0.100028E-11   0.149785E-07   0.217105E-11
  1571   0.623381E-10   0.278110E-11   0.953771E-12   0.149595E-07   0.214858E-11
  1572   0.619685E-10   0.279437E-11   0.906214E-12   0.149405E-07   0.212622E-11
  1573   0.616037E-10   0.280736E-11   0.857640E-12   0.149215E-07   0.210398E-11
  1574   0.612438E-10   0.282005E-11   0.808077E-12   0.149026E-07   0.208185E-11
  1575   0.608889E-10   0.283246E-11   0.757553E-12   0.148837E-07   0.205986E-11
  1576   0.605389E-10   0.284458E-11   0.706098E-12   0.148649E-07   0.203800E-11
  1577   0.601940E-10   0.285640E-11   0.653735E-12   0.148461E-07   0.201629E-11
  1578   0.598542E-10   0.286792E-11   0.600497E-12   0.148273E-07   0.199471E-11
  1579   0.595197E-10   0.287913E-11   0.546408E-12   0.148085E-07   0.197327E-11
  1580   0.591903E-10   0.289003E-11   0.491495E-12   0.147898E-07   0.195197E-11
  1581   0.588663E-10   0.290062E-11   0.435785E-12   0.147711E-07   0.193080E-11
  1582   0.585476E-10   0.291089E-11   0.379304E-12   0.147524E-07   0.190977E-11
  1583   0.582342E-10   0.292084E-11   0.322076E-12   0.147338E-07   0.188887E-11
  1584   0.579261E-10   0.293046E-11   0.264128E-12   0.147152E-07   0.186810E-11
  1585   0.576233E-10   0.293974E-11   0.205488E-12   0.146967E-07   0.184746E-11
  1586   0.573261E-10   0.294868E-11   0.146177E-12   0.146781E-07   0.182695E-11
