# Covariance matrix <C_l C_l>
1.291296026513340924e-15 -5.233447397416291821e-17 -1.998613341412063071e-18 1.175580187313478947e-16 -7.239665889819358603e-17 -4.107584635772546087e-17 -1.118909912211253478e-16 -1.581454403428084291e-16 5.282731569093967778e-17 -4.094457737966941427e-17 5.889896845558483983e-17
-5.233447397416291821e-17 4.928133063736064291e-16 1.209841558306151029e-16 4.416336481291839811e-17 -1.463599629533262977e-16 -3.577143165327334411e-17 1.211934970108699069e-17 4.952621045846916912e-17 -5.323783052047038743e-18 7.168766448905898369e-17 -3.672488867234753681e-17
-1.998613341412063071e-18 1.209841558306151029e-16 2.107000966206497570e-16 -2.278689996538209956e-17 -3.174330345571827016e-17 3.038730828527679917e-17 -9.379283714487554813e-19 2.386973904105941473e-17 -8.333862578856538106e-18 2.029190352138597260e-17 -1.690376405342980487e-17
1.175580187313478947e-16 4.416336481291839811e-17 -2.278689996538209956e-17 8.247336037552046918e-17 -1.914615421091494067e-17 4.623373597383531584e-18 -2.808689540963271641e-17 -3.062924229028319455e-17 4.279978645294468171e-17 -1.851724275638044172e-18 1.545880630210166063e-17
-7.239665889819358603e-17 -1.463599629533262977e-16 -3.174330345571827016e-17 -1.914615421091494067e-17 8.187177622281582886e-17 3.611840911223552791e-17 -6.722430422970780474e-18 2.163819695642607930e-18 2.114256274820187743e-17 6.750531847393253389e-18 6.433730594102384260e-18
-4.107584635772546087e-17 -3.577143165327334411e-17 3.038730828527679917e-17 4.623373597383531584e-18 3.611840911223552791e-17 9.541423824370927546e-17 -5.098727787612705966e-19 -8.821408095526831534e-18 1.209099269591701820e-17 8.633897698049183645e-18 -5.662844733664349778e-18
-1.118909912211253478e-16 1.211934970108699069e-17 -9.379283714487554813e-19 -2.808689540963271641e-17 -6.722430422970780474e-18 -5.098727787612705966e-19 4.651919599906179800e-17 2.823988426059414681e-17 -4.040173318862817393e-17 -3.232339999262459901e-17 -4.713048471004249246e-18
-1.581454403428084291e-16 4.952621045846916912e-17 2.386973904105941473e-17 -3.062924229028319455e-17 2.163819695642607930e-18 -8.821408095526831534e-18 2.823988426059414681e-17 4.364487079103973012e-17 -2.868427640007003168e-17 -3.998747246801423058e-18 -1.196150873328172383e-17
5.282731569093967778e-17 -5.323783052047038743e-18 -8.333862578856538106e-18 4.279978645294468171e-17 2.114256274820187743e-17 1.209099269591701820e-17 -4.040173318862817393e-17 -2.868427640007003168e-17 7.013077476249947265e-17 4.967621745139313728e-17 1.001980833685326273e-17
-4.094457737966941427e-17 7.168766448905898369e-17 2.029190352138597260e-17 -1.851724275638044172e-18 6.750531847393253389e-18 8.633897698049183645e-18 -3.232339999262459901e-17 -3.998747246801423058e-18 4.967621745139313728e-17 1.064605796531310954e-16 -1.722450299119997270e-17
5.889896845558483983e-17 -3.672488867234753681e-17 -1.690376405342980487e-17 1.545880630210166063e-17 6.433730594102384260e-18 -5.662844733664349778e-18 -4.713048471004249246e-18 -1.196150873328172383e-17 1.001980833685326273e-17 -1.722450299119997270e-17 1.149813667641557308e-17
