# Covariance matrix <C_l C_l>
1.447163633140901827e-16 7.074438548897347581e-17 -2.322197881767885393e-17 4.937555531035776785e-17 2.246993023703443662e-17 -5.642938050691718602e-17 -7.377551223787455061e-18 7.555364958493187540e-18 -3.250069770339225641e-18 -3.458922145926681774e-17 5.075247335681971807e-18
7.074438548897347581e-17 1.343879767635283285e-16 -5.840850290767757156e-19 -7.902814202392785575e-18 6.376234185853907082e-18 -3.374409205305450108e-17 -1.194553428753497172e-17 1.446235152588716006e-17 -1.939750399217237339e-17 -6.375497674617306501e-17 -3.505732896818713671e-18
-2.322197881767885393e-17 -5.840850290767757156e-19 7.094200717134128977e-17 -3.383871240115684651e-17 2.503473431336277661e-17 8.958461386671499001e-19 -2.334181466840316637e-18 -4.372484872263389815e-18 3.306009551215352478e-18 7.168077085784087565e-18 -1.900807069572265481e-17
4.937555531035776785e-17 -7.902814202392785575e-18 -3.383871240115684651e-17 6.207966576135250077e-17 -1.375107665071118326e-17 5.522092650900742525e-18 1.418437270689043442e-17 -3.614474351259668916e-18 -1.374978970494837616e-17 -3.327408534217520655e-18 1.036506121548044025e-17
2.246993023703443662e-17 6.376234185853907082e-18 2.503473431336277661e-17 -1.375107665071118326e-17 4.338437646103924608e-17 -1.398199439725095531e-17 -1.866249252540343397e-17 5.432791791005850238e-18 1.749070643281537871e-17 1.688281000202531308e-17 -1.483159066976938697e-17
-5.642938050691718602e-17 -3.374409205305450108e-17 8.958461386671499001e-19 5.522092650900742525e-18 -1.398199439725095531e-17 6.710296253414202799e-17 -3.027708548010775507e-18 -1.060146759619034598e-17 -7.026341737769201776e-18 1.851357535872696060e-17 1.425270843447708075e-19
-7.377551223787455061e-18 -1.194553428753497172e-17 -2.334181466840316637e-18 1.418437270689043442e-17 -1.866249252540343397e-17 -3.027708548010775507e-18 2.801115374870618175e-17 -4.823603598460100897e-18 -9.830388637527763740e-18 -9.379728839966896567e-18 3.401641541779299037e-18
7.555364958493187540e-18 1.446235152588716006e-17 -4.372484872263389815e-18 -3.614474351259668916e-18 5.432791791005850238e-18 -1.060146759619034598e-17 -4.823603598460100897e-18 1.426898970362389362e-17 7.585475553048682429e-18 -5.109831172586088126e-18 1.694626846566241868e-18
-3.250069770339225641e-18 -1.939750399217237339e-17 3.306009551215352478e-18 -1.374978970494837616e-17 1.749070643281537871e-17 -7.026341737769201776e-18 -9.830388637527763740e-18 7.585475553048682429e-18 2.576222584570162299e-17 7.829165793478681304e-18 7.275595134102738104e-19
-3.458922145926681774e-17 -6.375497674617306501e-17 7.168077085784087565e-18 -3.327408534217520655e-18 1.688281000202531308e-17 1.851357535872696060e-17 -9.379728839966896567e-18 -5.109831172586088126e-18 7.829165793478681304e-18 5.654279546077734502e-17 -9.440282750560594385e-18
5.075247335681971807e-18 -3.505732896818713671e-18 -1.900807069572265481e-17 1.036506121548044025e-17 -1.483159066976938697e-17 1.425270843447708075e-19 3.401641541779299037e-18 1.694626846566241868e-18 7.275595134102738104e-19 -9.440282750560594385e-18 1.029788313298757072e-17
