0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.182894247568368605e-19 6.824002207868319859e-19 2.524487544360549986e-19 1.419443347097322297e-19 7.446041412460382543e-20 4.548855268761792890e-20 3.036135366253471331e-20 9.699504283082249655e-21
0.000000000000000000e+00 3.152182194275599982e-19 1.383119529729233648e-18 7.463537779197683306e-19 2.074672910553942871e-19 9.686020750197690930e-20 5.723085771202344814e-20 3.806628851727806554e-20 1.206069685837264028e-20
0.000000000000000000e+00 3.236566849985775770e-20 4.067019599368467590e-19 2.161866968058416782e-18 7.823143317076833786e-19 1.390853677790089391e-19 7.055145462556681362e-20 4.596091228923151172e-20 1.427317291138554152e-20
0.000000000000000000e+00 4.641717396947496082e-21 2.308282933953982880e-20 5.002807054831719440e-19 3.192860713687727266e-18 8.439913915801719720e-19 9.709274294622523122e-20 5.627850104784886902e-20 1.661967083041193137e-20
0.000000000000000000e+00 6.307275091926493329e-22 2.649407972306275891e-21 1.512829132078469052e-20 6.322899391444620232e-19 4.270468518432677689e-18 8.664598412765114937e-19 7.294534095864622534e-20 1.855347896049186345e-20
0.000000000000000000e+00 9.427854102984815054e-23 3.779626350127935565e-22 1.709654807600110999e-21 9.882529930251533254e-21 7.254047472276117113e-19 4.841735240418411035e-18 8.596857029711041483e-19 2.189095724843126869e-20
0.000000000000000000e+00 1.568232470068530670e-23 6.250425812314946865e-23 2.734020044536582601e-22 1.288295816993084895e-21 6.977175963974348763e-21 7.681865506266805997e-19 5.373755128285113795e-18 7.621489027739220048e-19
0.000000000000000000e+00 1.764192074615072506e-24 6.983989099460861601e-24 2.998745935069369790e-23 1.335759836235483413e-22 5.868953635207402952e-22 2.944582420465160320e-21 7.341472922294825857e-19 1.680038848846859173e-18
