# Covariance matrix <C_l C_l>
1.053091923115778068e-20 5.160282292731990568e-23 -1.636192057761660467e-24 2.380940362218513231e-24 -1.236505330696409767e-24 -4.523897668216275223e-24 -2.301176295767094240e-24 -4.724053532207527281e-25 7.184952572125970743e-26 -1.051579294612353253e-24 -5.863595416961064539e-25 1.896939126215913770e-25 -6.979932187066083318e-26 3.227648688552217656e-25 7.464911615338313214e-26
5.160282292731990568e-23 3.790805978357228088e-23 1.436723466218267386e-24 -4.754543388590927210e-25 4.838727005384740878e-26 2.279068577046558020e-25 4.616545656719353995e-27 2.604007582864420355e-26 -7.855459236616443527e-26 -6.047046763358518736e-27 1.951244988277704327e-26 1.487569674164658446e-26 -2.064320650501340959e-26 1.561822100979596953e-26 6.830149676199069432e-27
-1.636192057761660467e-24 1.436723466218267386e-24 8.691718671321563463e-24 1.406825367008807185e-25 -2.032017939263234844e-25 6.777753081138302335e-26 -7.692535167566668811e-27 -5.914815405989053535e-27 1.120041744095661746e-26 2.924343056340501142e-26 -5.891925907623462358e-27 3.993596840616115859e-27 -4.041415129039188245e-27 -5.593635460010129818e-27 -2.403950274358128127e-27
2.380940362218513231e-24 -4.754543388590927210e-25 1.406825367008807185e-25 3.344059843071990590e-24 -1.206394275008756719e-25 -6.229746644056697978e-26 1.535946227873719693e-26 7.267863555332316631e-27 -1.074356810021502951e-26 6.720973581230682598e-27 7.866331634412448498e-27 -7.725615500163498421e-27 6.037033165993648178e-27 2.293564785109314420e-27 -1.504213999595119236e-27
-1.236505330696409767e-24 4.838727005384740878e-26 -2.032017939263234844e-25 -1.206394275008756719e-25 1.262514772225421161e-24 1.592108344493912211e-26 -4.625555599327835034e-27 -2.406937111975865707e-27 -5.279663174806523994e-27 1.555431839243279186e-26 -4.965368795930759211e-28 1.985633043768866847e-27 -1.400861900768156844e-27 -2.771487157555430529e-27 -9.900030792510221414e-28
-4.523897668216275223e-24 2.279068577046558020e-25 6.777753081138302335e-26 -6.229746644056697978e-26 1.592108344493912211e-26 4.036036699427892283e-25 2.017186200307822123e-27 1.744839097467430379e-27 -6.736962783904519263e-27 -2.321138205016664051e-27 1.715364979050447767e-27 1.332021099444658602e-27 1.903575865801206245e-27 3.337553994466918738e-28 -1.610965712977696895e-27
-2.301176295767094240e-24 4.616545656719353995e-27 -7.692535167566668811e-27 1.535946227873719693e-26 -4.625555599327835034e-27 2.017186200307822123e-27 1.214962830081422773e-25 -4.765326366580777771e-28 -1.274318092644346141e-27 5.157208900959936685e-28 -1.004513519540453245e-27 1.079354976862221771e-27 -8.303024123025579948e-28 4.954356535340532223e-29 -1.014688006353161870e-28
-4.724053532207527281e-25 2.604007582864420355e-26 -5.914815405989053535e-27 7.267863555332316631e-27 -2.406937111975865707e-27 1.744839097467430379e-27 -4.765326366580777771e-28 3.985067429128549886e-26 -2.030631147506130262e-27 -9.367981285174639586e-28 -9.683860555812411175e-28 -5.225793707066014114e-28 -2.800206571977956536e-28 5.551359576966928410e-28 5.470971597657405595e-28
7.184952572125970743e-26 -7.855459236616443527e-26 1.120041744095661746e-26 -1.074356810021502951e-26 -5.279663174806523994e-27 -6.736962783904519263e-27 -1.274318092644346141e-27 -2.030631147506130262e-27 2.152862981909159908e-26 -1.048814738242935133e-27 -1.634703548116551888e-27 4.915363328743195592e-28 -5.391372074891863137e-28 -6.547160687450899181e-30 -3.293335513976615947e-28
-1.051579294612353253e-24 -6.047046763358518736e-27 2.924343056340501142e-26 6.720973581230682598e-27 1.555431839243279186e-26 -2.321138205016664051e-27 5.157208900959936685e-28 -9.367981285174639586e-28 -1.048814738242935133e-27 1.502285709484218234e-26 7.041431533253312833e-28 -6.694976906378497125e-29 -1.584992794473536549e-28 -2.097429108551697357e-28 -1.089677089220141007e-28
-5.863595416961064539e-25 1.951244988277704327e-26 -5.891925907623462358e-27 7.866331634412448498e-27 -4.965368795930759211e-28 1.715364979050447767e-27 -1.004513519540453245e-27 -9.683860555812411175e-28 -1.634703548116551888e-27 7.041431533253312833e-28 9.837314134231378857e-27 5.093341724464174339e-28 1.890564229534166478e-28 -2.102014269880610587e-28 -1.582985521980297425e-28
1.896939126215913770e-25 1.487569674164658446e-26 3.993596840616115859e-27 -7.725615500163498421e-27 1.985633043768866847e-27 1.332021099444658602e-27 1.079354976862221771e-27 -5.225793707066014114e-28 4.915363328743195592e-28 -6.694976906378497125e-29 5.093341724464174339e-28 6.236640164968335082e-27 -3.819770613615836593e-28 -9.771784239999668089e-30 -3.371719082986323300e-29
-6.979932187066083318e-26 -2.064320650501340959e-26 -4.041415129039188245e-27 6.037033165993648178e-27 -1.400861900768156844e-27 1.903575865801206245e-27 -8.303024123025579948e-28 -2.800206571977956536e-28 -5.391372074891863137e-28 -1.584992794473536549e-28 1.890564229534166478e-28 -3.819770613615836593e-28 3.483978692850117568e-27 -1.204454862904812396e-28 1.261664497072010653e-28
3.227648688552217656e-25 1.561822100979596953e-26 -5.593635460010129818e-27 2.293564785109314420e-27 -2.771487157555430529e-27 3.337553994466918738e-28 4.954356535340532223e-29 5.551359576966928410e-28 -6.547160687450899181e-30 -2.097429108551697357e-28 -2.102014269880610587e-28 -9.771784239999668089e-30 -1.204454862904812396e-28 2.314194043041004351e-27 1.952326129828781869e-29
7.464911615338313214e-26 6.830149676199069432e-27 -2.403950274358128127e-27 -1.504213999595119236e-27 -9.900030792510221414e-28 -1.610965712977696895e-27 -1.014688006353161870e-28 5.470971597657405595e-28 -3.293335513976615947e-28 -1.089677089220141007e-28 -1.582985521980297425e-28 -3.371719082986323300e-29 1.261664497072010653e-28 1.952326129828781869e-29 1.817472883971354311e-27
