# Covariance matrix <beta_j1 beta_j2>
7.913827767321690176e-33 8.855745017904107473e-27 6.977659712866224206e-27 3.534484801568089042e-27 1.196162024117206630e-26 1.551500416903836685e-26 -1.221684644707182823e-26 1.616428097632881884e-26 -5.765668872475373442e-27 9.568004973506305121e-27 1.059091865986416431e-26 1.864041378472973363e-26 9.848577281550248085e-27
8.855745017904107473e-27 1.416619025549822946e-17 9.416282784825501941e-18 5.673475833051074826e-19 6.171944467995191314e-21 7.278150800689739544e-20 3.812250888105858594e-20 1.265361001198038392e-18 -5.241375186885251224e-19 8.398191729397737766e-19 1.307084058791461261e-19 -5.945561826788714113e-20 5.592545979505653950e-20
6.977659712866224206e-27 9.416282784825501941e-18 2.344263950810241842e-17 4.211427539718570574e-18 7.585855795602491096e-19 -5.762988927369811855e-19 -1.179150453004739730e-18 1.708284228402963627e-19 -2.604174344465594038e-18 -1.055282141810996769e-18 1.152281763471203071e-18 1.156264574252112563e-18 5.766509007065966309e-19
3.534484801568089042e-27 5.673475833051074826e-19 4.211427539718570574e-18 3.267951906339583990e-17 5.762844349675747223e-18 -2.158666687763007216e-18 -7.934065987866256992e-19 -3.289159259989609545e-18 -1.806887825068962663e-18 -1.585015161042274733e-18 -4.728195120991078283e-19 -5.825395246667409954e-19 -7.288574958061332544e-19
1.196162024117206630e-26 6.171944467995191314e-21 7.585855795602491096e-19 5.762844349675747223e-18 4.103710341910808507e-17 5.098994272508602586e-18 6.992628720070088867e-19 -1.424798046844148609e-18 -1.697821565563343050e-18 -1.549087555292831868e-18 -3.427524742763357439e-18 -1.149087662271730260e-18 -2.218520075701815000e-18
1.551500416903836685e-26 7.278150800689739544e-20 -5.762988927369811855e-19 -2.158666687763007216e-18 5.098994272508602586e-18 4.697353394500096208e-17 1.052340260247076681e-17 -1.942678472736656437e-18 -1.440056791369400136e-18 -1.029552534421295599e-19 -2.452318712028839896e-18 9.764982194610050112e-19 3.079611452997283651e-20
-1.221684644707182823e-26 3.812250888105858594e-20 -1.179150453004739730e-18 -7.934065987866256992e-19 6.992628720070088867e-19 1.052340260247076681e-17 6.187757469924894873e-17 1.116119800259753849e-17 8.321679882325131627e-19 -1.049588700677870788e-18 -9.328877917702903486e-19 -8.950104941596150664e-19 1.224791773157261094e-18
1.616428097632881884e-26 1.265361001198038392e-18 1.708284228402963627e-19 -3.289159259989609545e-18 -1.424798046844148609e-18 -1.942678472736656437e-18 1.116119800259753849e-17 6.859779033394149716e-17 1.126102942778751313e-17 4.361763559049319352e-19 -7.761932753924356594e-19 1.677323598265173766e-18 -8.213883574881261754e-19
-5.765668872475373442e-27 -5.241375186885251224e-19 -2.604174344465594038e-18 -1.806887825068962663e-18 -1.697821565563343050e-18 -1.440056791369400136e-18 8.321679882325131627e-19 1.126102942778751313e-17 6.947292876913236733e-17 1.179040450112298990e-17 3.677031572529768660e-19 3.467200038032863495e-18 3.555586928865684643e-19
9.568004973506305121e-27 8.398191729397737766e-19 -1.055282141810996769e-18 -1.585015161042274733e-18 -1.549087555292831868e-18 -1.029552534421295599e-19 -1.049588700677870788e-18 4.361763559049319352e-19 1.179040450112298990e-17 5.965390372232480475e-17 1.154661577724299192e-17 4.802150204103804998e-18 -6.011109195040773557e-19
1.059091865986416431e-26 1.307084058791461261e-19 1.152281763471203071e-18 -4.728195120991078283e-19 -3.427524742763357439e-18 -2.452318712028839896e-18 -9.328877917702903486e-19 -7.761932753924356594e-19 3.677031572529768660e-19 1.154661577724299192e-17 6.035177905358580735e-17 8.664704174845876043e-18 9.424903119937302209e-19
1.864041378472973363e-26 -5.945561826788714113e-20 1.156264574252112563e-18 -5.825395246667409954e-19 -1.149087662271730260e-18 9.764982194610050112e-19 -8.950104941596150664e-19 1.677323598265173766e-18 3.467200038032863495e-18 4.802150204103804998e-18 8.664704174845876043e-18 4.948306818947641918e-17 4.625553859030573556e-18
9.848577281550248085e-27 5.592545979505653950e-20 5.766509007065966309e-19 -7.288574958061332544e-19 -2.218520075701815000e-18 3.079611452997283651e-20 1.224791773157261094e-18 -8.213883574881261754e-19 3.555586928865684643e-19 -6.011109195040773557e-19 9.424903119937302209e-19 4.625553859030573556e-18 1.616110855258748548e-17
